seg_id,river_name,tier,n_upstream_dams,total_upstream_capacity_mcm,nearest_upstream_dam,nearest_dam_dist_km,nearest_dam_year,dams_before_1991,dams_after_1991,category,severity,pct_change,early_mean,late_mean,tau,p_value,sens_slope_m3s_yr,norm_slope_pct_yr,min_year,min_flow_m3s
4757,Sarju,99,0,0.0,,,,0,0,Stable,Stable,-29.779822089193512,17.678178016875002,12.413648054838708,-0.1322378716744914,0.1013715826141219,-0.0661618890560875,-0.4318268458615827,2015,4.371789000000001
4759,Sotwa,99,4,446.49,Chittaurgarh Dam,19.32,1985.0,4,0,Drying,Severe Drying,-30.560888090461248,41.31733731465909,28.69039209596774,-0.2003129890453834,0.0129880329076426,-0.2251368848669622,-0.6310754556694183,2015,11.868279166666667
4760,Ghaghara,99,0,0.0,,,,0,0,Stable,Stable,-13.439271992953069,4.787730418873106,4.144294305591398,-0.0665101721439749,0.411332624869805,-0.0098642331081649,-0.2200233612063067,2006,1.0128747558333333
4761,Ghaghara,99,5,427.12,Sarda Sagar Dam,404.64,1962.0,1,4,Drying,Moderate Drying,-18.189608596063376,1123.1172545284091,918.8266218548388,-0.1940532081377151,0.0161142616026639,-3.974309922916668,-0.3858544459460999,2014,452.5967083333333
4762,Ghaghara,99,6,590.12,Patkhauli Dam,94.07,,1,4,Drying,Moderate Drying,-18.654283745310337,1220.0383387878787,992.4489252688172,-0.1995305164319248,0.0133469605370395,-4.3183574500000015,-0.3868226628107422,2014,488.9565758333333
4763,Sarju,99,0,0.0,,,,0,0,Drying,Severe Drying,-39.64060471121602,4.716348280375,2.8467593017473116,-0.1619718309859155,0.0446757073699612,-0.0219827305839172,-0.5658173990990809,1998,0.7100851266666667
4765,Ghaghara,99,0,0.0,,,,0,0,Drying,Severe Drying,-45.81894561447943,4.89307498607197,2.651119619327957,-0.2143974960876369,0.0078349202709093,-0.0299612435096153,-0.7683260665399488,1999,0.6144207549999999
4766,Manorama,99,1,163.0,Patkhauli Dam,18.23,,0,0,Stable,Stable,-20.93492880341769,4.746513866193181,3.7528345676612904,-0.1001564945226917,0.2151167171899746,-0.0159743512347647,-0.3724859796331943,1973,0.7501906616666667
4767,Manorama,99,1,163.0,Patkhauli Dam,30.13,,0,0,Drying,Moderate Drying,-28.652952226260947,50.16246883477272,35.78944060403226,-0.1588419405320813,0.0489754799236963,-0.2267637173726467,-0.5186585810621198,2015,10.98608945
4768,Ghaghara,99,5,427.12,Sarda Sagar Dam,262.63,1962.0,1,4,Drying,Moderate Drying,-17.437987768172064,1007.7909281799242,832.0524693951613,-0.1877934272300469,0.0198835881588574,-3.3799555349157213,-0.3644290055875349,2014,388.98490833333335
4770,Man,99,0,0.0,,,,0,0,Drying,Moderate Drying,-25.04632325012462,12.920207084810608,9.68417025376344,-0.2715179968701095,0.0007548407512556,-0.0759759252957203,-0.6624953366386631,2007,3.51417695
4771,Ghaghara,99,0,0.0,,,,0,0,Stable,Stable,-9.696841821991912,12.950279290511364,11.6945111922043,0.0156494522691705,0.8496314926030792,0.0049966160119047,0.0404404089518103,1966,4.433780325
4772,Babai,99,0,0.0,,,,0,0,Stable,Stable,-18.981188692343967,80.9787007625,65.60798077016129,-0.1463223787167449,0.069794016954328,-0.2720203586568773,-0.3685204224700887,2014,21.874049291666665
4773,Babai,99,0,0.0,,,,0,0,Stable,Stable,-19.72774676797654,100.07915044535984,80.33578907795699,-0.1557120500782472,0.0536173590173576,-0.3511321098484846,-0.3860847264164609,2014,31.137235083333337
4774,Ghaghara,99,0,0.0,,,,0,0,Stable,Stable,-19.05760216365596,3.6069289725416662,2.9195347986290323,-0.0782472613458529,0.3333500217009937,-0.0092426812782051,-0.2813225968072084,1973,0.569778985
4775,Babai,99,0,0.0,,,,0,0,Stable,Stable,-16.70830524237303,4.2183587097367425,3.513542460295699,-0.0352112676056338,0.6652683394768646,-0.0038847062940268,-0.0996612079813226,1977,1.4887934166666668
4776,Ghaghara,99,0,0.0,,,,0,0,Stable,Stable,-21.80643753608159,466.4103819962121,364.7028933844086,-0.1533646322378716,0.0573350791592417,-1.502292600789473,-0.356134924006719,2014,131.813218
4777,Sharda,99,5,427.12,Sarda Sagar Dam,169.61,1962.0,1,4,Drying,Moderate Drying,-16.253653999370364,828.0340133751894,693.448229844086,-0.1658841940532081,0.0397528841892749,-2.773277817708329,-0.3618163939747395,2014,302.1845470833333
4778,Sharda,99,5,427.12,Sarda Sagar Dam,147.59,1962.0,1,4,Drying,Mild Drying,-9.092529095770706,361.6099934185606,328.7304995537634,-0.2057902973395931,0.010705896503248,-1.6861368439886668,-0.4892472569800988,1991,114.3846775
4779,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-37.8120410150764,11.187815242045454,6.957473954032258,-0.3841940532081377,1.8524984579659789e-06,-0.1143204884353741,-1.2311191208534051,2007,2.253850725
4780,Sharda,99,0,0.0,,,,0,0,Stable,Stable,-14.909088179983248,9.148919275814396,7.784898833467742,0.0101721439749608,0.9032703219315256,0.0015016839223057,0.0176008385904383,1966,1.773310625
4781,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-34.63033068208656,12.104024434166666,7.912360746774193,-0.3458528951486698,1.766875336217666e-05,-0.1045435427125506,-1.0206828508304284,2007,2.7365816166666668
4782,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-39.30685818264862,34.886855182727274,21.173928491666665,-0.3951486697965571,9.342814411006372e-07,-0.3742831405009921,-1.3011503772131563,2007,6.748837783333333
4783,Suheli,99,0,0.0,,,,0,0,Drying,Severe Drying,-32.07695900307118,38.51868495924242,26.163062176344084,-0.365414710485133,5.745532577483559e-06,-0.2988062028484285,-0.9060848394655114,2019,13.754247175
4784,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-38.73104678343308,46.3840441394697,28.41901830376344,-0.3904538341158059,1.2555521791135504e-06,-0.4903959755374557,-1.2786832200812848,2007,9.3676848
4785,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-35.871437189544956,64.15414473204545,41.141131,-0.3794992175273865,2.470510877650156e-06,-0.5876514052936309,-1.0906981966767646,2007,16.74656333333333
4786,Suheli,99,0,0.0,,,,0,0,Stable,Stable,-21.25485186611575,408.2690071056818,321.49203443010754,-0.1338028169014084,0.0973810112748194,-1.1105813534722224,-0.299842611729247,2014,92.51189633333333
4787,Surna,99,0,0.0,,,,0,0,Drying,Severe Drying,-41.89084779197008,4.898811968935606,2.8466581034139784,-0.3826291079812207,2.039823144395214e-06,-0.0552043227718254,-1.3920874893677782,2004,0.6134445875
4788,Surna,99,0,0.0,,,,0,0,Drying,Severe Drying,-41.07545222438297,5.366092677962121,3.1619458437096775,-0.3661971830985915,5.486591412084962e-06,-0.0568529672644927,-1.302109187594114,2004,0.6367337425
4789,Surna,99,0,0.0,,,,0,0,Drying,Severe Drying,-41.63228149771281,11.74374508639962,6.854556073655914,-0.3701095461658842,4.350827704779903e-06,-0.1297421442280983,-1.3624202988389538,2004,1.3905203525
4790,Sharda,99,2,7.42,Dhauliganga Dam,57.22,2005.0,0,2,Stable,Stable,-0.9945247421775876,135.03267145397726,133.68973812634408,-0.1126760563380281,0.1629621955657656,-0.4229137228331704,-0.3163440821316052,1991,33.37303358333333
4791,Sharda,99,2,7.42,Dhauliganga Dam,86.85,2005.0,0,2,Drying,Mild Drying,-2.845597054659733,261.63592582556817,254.19082162634407,-0.1619718309859155,0.0446757073699612,-1.1514899427083338,-0.4492701169596641,1991,59.687501999999995
4792,Sharda,99,2,7.42,Dhauliganga Dam,73.02,2005.0,0,2,Stable,Stable,-0.3369378962702896,245.79012191818185,244.96196185215052,-0.1471048513302034,0.0683082895953284,-1.0136148421934863,-0.4163299037395441,1991,52.46786533333333
4793,Mahakali,99,2,7.42,Dhauliganga Dam,94.41,2005.0,0,2,Drying,Mild Drying,-3.638209995715475,276.6860766827652,266.61965618413984,-0.1737089201877934,0.0312768559508613,-1.2366026088339592,-0.4578977502635046,1991,64.12711566666667
4794,Sarju,99,0,0.0,,,,0,0,Drying,Mild Drying,1.627390069920369,102.94404417441288,104.61934532688171,-0.1682316118935837,0.0370262051879124,-0.5348396285714285,-0.5215469404677079,1990,14.87243915
4795,Mahakali,99,0,0.0,,,,0,0,Drying,Severe Drying,-42.4831086713525,7.324233085672349,4.2126711845430105,-0.3841940532081377,1.8524984579659789e-06,-0.084842905080808,-1.4365382903713488,2004,0.7855190216666667
4796,Sharda,99,1,406.26,Sarda Sagar Dam,6.85,1962.0,1,0,Drying,Severe Drying,-37.507555771006935,5.505018704162879,3.4402207434946237,-0.4115805946791862,3.235759389319526e-07,-0.059227062172807,-1.2990194458625033,2004,1.3304881325
4797,Sharda,99,0,0.0,,,,0,0,Drying,Severe Drying,-44.21821569458059,8.343467761856061,4.654135190510752,-0.431924882629108,8.23258075044464e-08,-0.1004345025879915,-1.5038502492995247,2005,1.1821199916666667
4798,Mahakali,99,4,20.86,Tanakpur Dam,4.64,1992.0,0,4,Drying,Mild Drying,-5.78670323105705,292.2157495744318,275.3060913521506,-0.1870109546165884,0.0204050771252752,-1.3965694087301586,-0.4943907318130004,1991,71.9396005
4799,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-41.89640910273816,6.9199679785227275,4.020749884462366,-0.4029733959311424,5.667290556843341e-07,-0.080106357400641,-1.4233970448564013,2007,0.9656210458333332
4800,Mohana,99,0,0.0,,,,0,0,Drying,Severe Drying,-41.95777644757577,9.975440629772727,5.789967550672042,-0.4014084507042254,6.267776151425153e-07,-0.1156612131115984,-1.4259975226341752,2007,1.3745257833333333
4801,Darma Yankti,99,0,0.0,,,,0,0,Stable,Stable,1.358028880341772,10.897339959255682,11.045328983091398,-0.1275430359937402,0.1141285546765966,-0.0411812825502558,-0.3785251262076393,1951,1.3603909127272729
4802,Lassar Yankti,99,0,0.0,,,,0,0,Stable,Stable,6.071322695495067,13.475112015882576,14.293229549946238,-0.1150234741784037,0.1543465124436378,-0.0481054741247354,-0.3503943577859901,1951,1.9932608436363637
4803,Darma Yankti,99,1,6.2,Dhauliganga Dam,13.89,2005.0,0,1,Stable,Stable,4.536065786124662,28.75384688109849,30.058140291666668,-0.1142410015649452,0.1571790903208918,-0.0886447435558541,-0.3041933592326166,1991,4.6809879
4804,Sharda,99,0,0.0,,,,0,0,Stable,Stable,-7.802626304248886,16.284310739867426,15.013706826612903,-0.1134585289514867,0.1600508953506154,-0.047868569596797,-0.3044868364717736,1991,3.879227175
4805,Sharda,99,1,6.2,Dhauliganga Dam,17.49,2005.0,0,1,Stable,Stable,-3.829412158653881,49.97617223340909,48.062378617473115,-0.1306729264475743,0.105491318156919,-0.1747927589506172,-0.3571921550860824,1991,10.581843316666667
4806,Goriganga,99,1,1.22,Bogudiyaar Sirkari Bhyol Dam,26.54,2012.0,0,1,Stable,Stable,14.339739546834432,61.20984277166667,69.98717480215053,-0.0586854460093896,0.468865731616952,-0.1340815459999999,-0.2076854040707278,1951,10.4469837
4807,Mahakali,99,2,7.42,Dhauliganga Dam,37.53,2005.0,0,2,Stable,Stable,4.7895171190315615,115.32028964924244,120.84357466370967,-0.0970266040688575,0.2298567173580998,-0.3446950215972221,-0.2945709498498732,1991,24.532880525
4808,Ramganga,99,0,0.0,,,,0,0,Stable,Stable,6.534559196208294,39.66128214221591,42.2529721017742,-0.0931142410015649,0.2492735902518126,-0.1204788878095801,-0.2985390921471507,1990,4.7901078833333335
4809,Sarju,99,0,0.0,,,,0,0,Stable,Stable,9.57251924828246,19.98756415622159,21.90087758233871,-0.1384976525821596,0.086158341462019,-0.0914602409569597,-0.4439109313945311,1990,1.7352171191666663
4810,Sarju,99,0,0.0,,,,0,0,Drying,Mild Drying,0.9550674177048892,47.478025533314394,47.93147268575269,-0.1964006259780907,0.014871849830208,-0.3145349454680978,-0.667052307047268,1990,5.035295916666667
4811,Panar,99,0,0.0,,,,0,0,Drying,Mild Drying,-9.773714950394137,10.130575255185606,9.140441706908602,-0.1854460093896713,0.0214839452766919,-0.0781864259078033,-0.8150915362847109,1972,1.3299588441666668
4812,Sarju,99,0,0.0,,,,0,0,Drying,Mild Drying,-0.9491387751579028,57.784729351155306,57.23627207876344,-0.1995305164319248,0.0133469605370395,-0.4076398001507173,-0.7162278100267988,1990,8.265082025
4813,Mahakali,99,0,0.0,,,,0,0,Stable,Stable,-29.293455445005772,0.8527377169676136,0.6029413737849463,-0.043035993740219,0.5961979541459173,-0.00161686878125,-0.2113892551126472,2005,0.1035648911666666
4814,Jaulaha,99,0,0.0,,,,0,0,Stable,Stable,0.0716188984543512,7.768949569810606,7.774513605913978,0.1150234741784037,0.1543465124436378,0.0200505377387152,0.2594735207615352,1992,3.242452191666666
4815,Keshaliya,99,0,0.0,,,,0,0,Stable,Stable,0.6465596595267106,10.648467240871213,10.7173159344086,0.1173708920187793,0.1460814066032256,0.0288598501039809,0.2722145941875841,2014,3.7942313166666666
4816,Singhyahi,99,0,0.0,,,,0,0,Stable,Stable,-1.3437497285524465,13.156085541439392,12.979300677688173,0.0876369327073552,0.2783390390292886,0.0245326106566397,0.1887459051788578,1967,4.244836066666667
4817,Parman,99,0,0.0,,,,0,0,Stable,Stable,-4.3016973918511185,25.30491538344697,24.2163744983871,0.0320813771517996,0.6937574902034176,0.0133294845513668,0.0540840540104812,1967,10.335100383333334
4818,Keshaliya,99,0,0.0,,,,0,0,Stable,Stable,-0.4931922264177043,21.317687574204548,21.21255039623656,0.1181533646322378,0.1434029848368121,0.0475603843981481,0.2250397306670849,2014,8.13027195
4820,Bakra,99,0,0.0,,,,0,0,Stable,Stable,-11.31096721391818,24.91200718126894,22.09421821666667,-0.1517996870109546,0.0599307645519324,-0.0497461207553191,-0.2119735437034464,2022,8.300706
4822,Parman,99,0,0.0,,,,0,0,Stable,Stable,-7.688524127897674,60.386669350871216,55.74382570779569,-0.0665101721439749,0.411332624869805,-0.0537101376297313,-0.0927992221077109,2022,23.675411
4823,Keshaliya,99,0,0.0,,,,0,0,Stable,Stable,-1.6091360163723785,47.10633992282197,46.34833484112904,0.0884194053208137,0.2740512171046538,0.0674714605654762,0.1452044332854584,1967,18.855089291666665
4824,Ratua,99,0,0.0,,,,0,0,Stable,Stable,-9.607120836905452,25.61638113066288,23.15538444139785,-0.1134585289514867,0.1600508953506154,-0.0397196428508771,-0.1632596413476552,2022,9.224865
4825,Panar,99,0,0.0,,,,0,0,Stable,Stable,-4.364147463189303,116.7161386317235,111.62247422849462,0.0140845070422535,0.864897167788448,0.032847697842151,0.0289050438179911,1992,50.81731158333333
4826,Kankai,99,0,0.0,,,,0,0,Stable,Stable,-8.417096167760429,141.9224875497159,129.9767352889785,-0.136150234741784,0.0916316716494531,-0.2389156842386415,-0.1763891699433986,2022,46.081024
4827,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,-4.951617697974878,388.9551526912879,369.69558051344086,-0.0970266040688575,0.2298567173580998,-0.4739895833333314,-0.125762356317339,2022,117.53066
4828,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,-4.346548835556467,517.4234051022727,494.9333441129032,-0.0688575899843505,0.3949258884499005,-0.4417637203703701,-0.0878212554673021,2022,177.99982
4829,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,20.69043473246645,7.071294964723485,8.534376634139784,0.0766823161189358,0.3431583802594415,0.020953406285014,0.2732843901695221,1966,1.6593434083333334
4830,Sui,99,0,0.0,,,,0,0,Stable,Stable,-3.4593997111341688,37.59475437422349,36.29420155,-0.0657276995305164,0.4168901819911785,-0.052629839401455,-0.1433176253723632,2022,15.110804
4831,Kalindri,99,0,0.0,,,,0,0,Stable,Stable,-3.413387031989538,536.9255266725379,518.598180373656,-0.0524256651017214,0.5179259057262735,-0.4188451299412397,-0.0798970650979684,2022,191.06253
4832,Ganga,1,0,0.0,,,,0,0,Stable,Stable,19.024888234950215,6.788827066969697,8.08039382892473,0.0344287949921752,0.6723474310081521,0.0083689321720728,0.1144376948642433,1966,2.0502755416666667
4833,Kosi,99,0,0.0,,,,0,0,Stable,Stable,3.489364108352269,46.93331859776515,48.57099297177419,0.0234741784037558,0.7742550657745815,0.0311644312815654,0.0658201259727551,1966,16.74222645
4834,Ganga,1,30,2202.14,Bilashi Dam,81.53,2001.0,23,4,Stable,Stable,-8.599853430393022,11745.553839223485,10735.453424462365,-0.1400625978090766,0.0826584385801731,-26.756780459770088,-0.23751425246833,2014,6212.404391666667
4835,Ganga,1,30,2202.14,Bilashi Dam,87.07,2001.0,23,4,Stable,Stable,-8.549185495575099,11793.351623068182,10785.116116666666,-0.1392801251956181,0.0843937096804527,-26.78508864795925,-0.2367494160552787,2014,6250.533791666666
4836,Ganga,1,30,2202.14,Bilashi Dam,96.04,2001.0,23,4,Stable,Stable,-8.504048074645787,11810.363669867424,10806.004665591396,-0.1392801251956181,0.0843937096804527,-26.608911660289095,-0.2347996193931379,2014,6271.591683333333
4837,Ganga,1,0,0.0,,,,0,0,Stable,Stable,27.24403611215404,6.758068965162879,8.599239714516129,0.0899843505477308,0.2656115580434341,0.0176232374671717,0.2346052629501513,1972,2.218047858333333
4838,Ganga,1,30,2202.14,Bilashi Dam,101.55,2001.0,23,4,Stable,Stable,-8.28252660572188,12347.342849924242,11324.670893279568,-0.1400625978090766,0.0826584385801731,-26.730004715255987,-0.2254384642940411,2014,6628.120925
4839,Marai,99,0,0.0,,,,0,0,Stable,Stable,35.25479439872035,9.313506315056818,12.596963817741935,0.1071987480438184,0.1844688401424208,0.0379121361631944,0.3549688783532913,1972,3.0539588749999997
4840,Balasan,99,0,0.0,,,,0,0,Stable,Stable,4.8574557893887,20.420603902386365,21.41252570887097,0.1330203442879499,0.0993603128712026,0.0334470316815857,0.1621494413882168,2022,4.552257
4841,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,-1.5303368314985388,19.598163618844698,19.29824570268817,0.0101721439749608,0.9032703219315256,0.0022902533688822,0.0118788935414262,2022,5.9894714
4842,Mechi,99,0,0.0,,,,0,0,Stable,Stable,-6.487320493018775,47.36400912225379,44.29135405215054,-0.1087636932707355,0.1781202302036497,-0.059675363187735,-0.1309177120227941,2022,14.336501
4843,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,6.17561623900509,74.71881421727272,79.33316144166666,0.1087636932707355,0.1781202302036497,0.1078203597363946,0.142049684403696,2022,16.955082
4844,Mechi,99,0,0.0,,,,0,0,Stable,Stable,-9.3059916277094,26.212808472007577,23.77344671021505,-0.1424100156494522,0.0776255173837277,-0.0459413811864833,-0.1843739542987539,2022,8.570857
4845,Dahuk,99,0,0.0,,,,0,0,Stable,Stable,-7.732648053057216,35.60514529282197,32.85192471854838,-0.1517996870109546,0.0599307645519324,-0.0640016101762819,-0.1878597875243018,2022,10.339459
4846,Mechi,99,0,0.0,,,,0,0,Stable,Stable,-7.6491804499217375,74.69328353715909,68.9798594954301,-0.1384976525821596,0.086158341462019,-0.1164941499017958,-0.1628837061334281,2022,23.320782
4847,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,2.932846703934231,106.04723471505682,109.15743754301076,0.0633802816901408,0.4338263387916083,0.0754512690104165,0.0709969748891839,2022,25.95236
4848,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,-1.5240870837467846,182.0222050839015,179.24802816666667,-0.0187793427230046,0.8192741807890083,-0.0368084269871799,-0.0205643763003181,2022,49.7904
4850,Kankai,99,0,0.0,,,,0,0,Stable,Stable,-7.225036720465659,84.16934137320075,78.0880755516129,-0.1025039123630672,0.2045175818967932,-0.1018212024305557,-0.1261199686923836,2022,25.315853
4851,Nagar,99,0,0.0,,,,0,0,Stable,Stable,-8.40266235076121,67.80288765776515,62.1056399438172,-0.0970266040688575,0.2298567173580998,-0.0914418556422802,-0.1412534207121294,2022,23.603756
4852,Sudhani,99,0,0.0,,,,0,0,Stable,Stable,-8.037767708962951,22.149042726420458,20.368754122311824,-0.1181533646322378,0.1434029848368121,-0.0476115831166417,-0.2247957658359633,2022,7.5617857
4853,Mahananda,99,0,0.0,,,,0,0,Stable,Stable,-3.1954339177356585,236.8699077022727,229.3008863306451,-0.0845070422535211,0.295945273327078,-0.1909449050741917,-0.0825729196117952,2022,66.44272
4854,Kankai,99,0,0.0,,,,0,0,Stable,Stable,-0.2842980281785464,10.419495515484847,10.389873095188172,0.0821596244131455,0.3096290813784828,0.0138575243898623,0.1345010205858832,2022,2.9439166
4855,Kankai,99,0,0.0,,,,0,0,Drying,Moderate Drying,-11.758678133393534,19.76456606839015,17.44051435994624,-0.1940532081377151,0.0161142616026639,-0.0475297155715812,-0.2557225935994193,2022,6.9847865
4856,Kankai,99,0,0.0,,,,0,0,Stable,Stable,-10.49426415981936,53.17702453270833,47.59648710591397,-0.1564945226917058,0.0524237495324275,-0.1067933312159709,-0.2123163871940536,2022,18.966486
4857,Kosi,99,0,0.0,,,,0,0,Stable,Stable,0.5572126883466505,5.972527382325757,6.005807062715054,-0.0359937402190923,0.6582189629917612,-0.0056644349459876,-0.0951809192176511,1972,1.9550143416666668
4858,Kosi,99,0,0.0,,,,0,0,Stable,Stable,0.0227627442453668,37.31467671632576,37.323170560752686,0.043035993740219,0.5961979541459173,0.0335816870907737,0.0905385418579435,1982,16.4459444
4859,Kosi,99,0,0.0,,,,0,0,Stable,Stable,3.8633481816593216,1463.0785729223485,1519.6023923655912,0.0868544600938967,0.2826722921571671,2.5404697562358263,0.1715186184196042,2014,689.7570133333334
4860,Kosi,99,0,0.0,,,,0,0,Stable,Stable,3.822020597366677,1507.9627350890153,1565.597381424731,0.0931142410015649,0.2492735902518126,2.575584529900329,0.1687510831934406,2014,713.1062775
4861,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-1.3176123157454265,27.871246321666668,27.504011347580644,0.0062597809076682,0.9418708081099778,0.0041220171214484,0.0149647652373058,1972,11.150942575
4862,Kosi,99,0,0.0,,,,0,0,Stable,Stable,3.7379554098639143,1536.5799230170455,1594.016595376344,0.0931142410015649,0.2492735902518126,2.6850891557734213,0.172714685015181,2014,730.851605
4863,Ganga,1,30,2202.14,Bilashi Dam,71.68,2001.0,23,4,Stable,Stable,-8.62604055970489,11729.629850151516,10717.827221774194,-0.1416275430359937,0.0792746695613286,-26.72057936885753,-0.2375438194003461,2014,6200.124891666666
4864,Ganga,1,30,2202.14,Bilashi Dam,59.33,2001.0,23,4,Stable,Stable,-10.492302762515154,10191.757164185608,9122.407145698924,-0.1517996870109546,0.0599307645519324,-27.57616643917623,-0.2845059777117473,2009,5426.727425
4865,Ganga,1,0,0.0,,,,0,0,Stable,Stable,8.083620222161027,9.37907658467803,10.137245516129031,0.043035993740219,0.5961979541459173,0.0128030220932539,0.1325837859459638,1966,2.7264026583333334
4866,Kosi,99,0,0.0,,,,0,0,Stable,Stable,1.3598555377141184,10.993913030700757,11.143414365860217,0.0172143974960876,0.8344219897000891,0.0037749145721583,0.0343493605342961,1972,3.730645391666666
4867,Lohra,99,0,0.0,,,,0,0,Stable,Stable,26.940896134235988,13.53613108998106,17.182886107526883,0.068075117370892,0.4003503177080236,0.0254156980709876,0.1689650116850576,1966,4.392070033333334
4868,Balasan,99,0,0.0,,,,0,0,Wetting,Mild Wetting,13.96090706331077,27.016553443825757,30.788309361827956,0.2143974960876369,0.0078349202709093,0.0888095588815789,0.3133378057390459,2022,5.601433
4872,Bagmati,99,0,0.0,,,,0,0,Stable,Stable,-7.277724951009251,8.103687835189394,7.513923723655914,-0.0211267605633802,0.796680051274133,-0.0047363162379227,-0.0603653031368064,2013,1.9932571166666664
4873,Balan,99,0,0.0,,,,0,0,Stable,Stable,-5.347120676703398,29.996116189583336,28.39218765860215,-0.0078247261345852,0.9264090835829736,-0.0077644433340895,-0.0265198994223964,2013,9.087568425
4875,Kamala,99,0,0.0,,,,0,0,Stable,Stable,-4.445473107049444,72.20398735823863,68.99417851801076,0.0375586854460093,0.6442115023036941,0.0533985771655702,0.0758259138771073,2014,21.4280945
4876,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-10.20501526183904,94.58582346174242,84.93332574193548,-0.0406885758998435,0.6165763246166498,-0.1108729583333334,-0.1230798880078684,1992,25.9737425
4877,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-8.87943692356454,105.39903008238636,96.04018968817203,-0.0312989045383411,0.7009498978605979,-0.0849753213848032,-0.0841163679853526,1992,29.920114583333337
4879,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-8.762620426134431,115.37069004109848,105.26119438978496,-0.0195618153364632,0.8117251184237138,-0.0553709013888903,-0.0500339591715945,1992,33.671701500000005
4880,Bagmati,99,0,0.0,,,,0,0,Stable,Stable,-0.7381779099779441,173.39558193920453,172.11561405645162,0.0054773082942097,0.9496102610505924,0.0260313111010293,0.0151440162081195,2014,45.05363825
4881,Burhi Gandak,99,0,0.0,,,,0,0,Stable,Stable,1.9912216215998104,200.85785790208337,204.85738299731184,0.0336463223787167,0.6794556908944689,0.1414119489795899,0.0701336380801392,1982,92.72032633333332
4882,Bagmati,99,0,0.0,,,,0,0,Stable,Stable,-1.3254253790872703,197.14671803541663,194.5336854005376,-0.001564945226917,0.9883642704729187,-0.0035625540530309,-0.0018264835095051,2014,66.54803891666667
4883,Kosi,99,0,0.0,,,,0,0,Stable,Stable,8.817725343993358,926.3192775301136,1007.9995672311828,0.1220657276995305,0.1305725749769009,2.0759395368579847,0.2167898994370977,1993,446.6273483333334
4884,Kosi,99,0,0.0,,,,0,0,Stable,Stable,7.174264623699303,1044.645905395833,1119.59156702957,0.1306729264475743,0.105491318156919,2.3428000583333324,0.21845651817135,1993,501.1401675
4885,Kosi,99,0,0.0,,,,0,0,Stable,Stable,5.585398210407057,1160.2286924810603,1225.0320851075269,0.1212832550860719,0.1330647393021264,2.377426190536725,0.2009152521096957,2014,556.5577233333333
4886,Kosi,99,0,0.0,,,,0,0,Stable,Stable,4.581297651371846,1357.399627554924,1419.586144811828,0.0978090766823161,0.2261060646956731,2.5110547191134565,0.1821749851187023,2014,623.1748741666667
4888,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-7.943121384416472,11.522655593920454,10.607397073387098,-0.0477308294209702,0.5563907438061542,-0.0165352621279761,-0.1495256612687332,1992,3.534593441666667
4889,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-14.828806374249996,7.956620091306819,6.776748304032258,-0.0665101721439749,0.411332624869805,-0.014061855050505,-0.1895237078332532,1973,1.6560504833333332
4891,Balan,99,0,0.0,,,,0,0,Stable,Stable,-6.496328100083621,15.787181077310606,14.761593996774192,0.0203442879499217,0.8041935186327291,0.0065048365277777,0.0426075593353126,1992,4.7216931833333335
4892,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-10.736481252706076,18.505978924829545,16.519087966935484,-0.0312989045383411,0.7009498978605979,-0.0184862685282221,-0.1053693813065754,1992,5.721005975
4893,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-11.015654186445255,25.49167625439394,22.683601351881723,-0.0399061032863849,0.6234363808595347,-0.0293235359809028,-0.1214178652149449,1992,8.035687000000001
4895,Kosi,99,0,0.0,,,,0,0,Stable,Stable,-9.088970479270644,41.009102286079546,37.28179708548387,-0.0399061032863849,0.6234363808595347,-0.0347290687718966,-0.0886302676163994,1992,13.268842083333332
4896,Kosi,99,0,0.0,,,,0,0,Stable,Stable,4.437526770673024,1371.1977851306815,1432.0450539247313,0.0978090766823161,0.2261060646956731,2.534408823028672,0.1821275653331009,2014,632.978835
4897,Bagmati,99,0,0.0,,,,0,0,Stable,Stable,-11.102279730574432,5.2768535028238635,4.691002465967743,-0.0915492957746478,0.2573526206385808,-0.0129163519517544,-0.2580976777678259,1972,1.7806838008333334
