seg_id,mean_ssa_1991_2021,river_name,tier,updated_tier,long_term_mean
3590,0.14813962008447604,Ghora Pachhar,4,4,22.787690326408452
3641,0.14835994152958942,Retam,4,4,3.257452886561033
4089,0.1493975264066712,Yamuna,1,1,4.50775580758216
3693,0.14959311334986197,Khari,3,3,2.797131117922535
4055,0.15009626467163376,Belan,3,3,29.42581235422535
4255,0.150459187963277,Paisuni,4,4,6.909338333098592
3691,0.15128300662055047,Khari,3,3,1.729845536830986
3613,0.15205869733887803,Gunjali,4,4,14.223345541549296
3973,0.15249846352774216,Belan,3,3,18.089761138615025
3699,0.1525339454971064,Sameliya,5,5,2.8318527261267605
3738,0.15278083107493387,Gambhiri,4,4,4.181414568380282
3588,0.15405451270919682,Ghora Pachhar,4,4,7.862034784237089
3767,0.15432856842751855,Bamnidai,5,5,3.2200688427230046
4067,0.1544001288665738,Tons,2,2,229.90752634624414
3570,0.1552798084391782,Chauli,5,5,3.8359172670187793
3711,0.15586485937946098,Banas,3,3,9.18749241129108
4036,0.15686893816585873,Belan,3,3,44.224511029460096
3692,0.1577433256237129,Khari,3,3,0.5869895858896714
4083,0.1578788541344077,Mahana,5,5,7.098890403638498
4054,0.1581751848752019,Belan,3,3,11.030430270539906
5112,0.15904978419738963,Ganga,1,1,95.32435429929576
4619,0.1604754408986325,Rihand,3,3,5.392354669835681
4068,0.16047641900066936,Tons,2,2,242.86847492605634
4087,0.16141745457101944,Tons,2,2,2.852047417910798
3614,0.16180385199822642,Chambal,2,2,12.04077278814554
4387,0.16219927621441707,Son,2,2,9.714317089906103
4051,0.16262806181921616,Belan,3,3,7.250984888908451
3708,0.16311818915516693,Gomti,2,2,1.8465273802230047
4339,0.1631296387013052,Son,2,2,16.45336201068075
4333,0.16329204918690227,Gopat,4,4,4.089701788802817
4806,0.16359444446753496,Goriganga,3,3,65.06552255058685
3609,0.16414356581285863,Khoki,5,5,2.942470318333333
4053,0.1643372386591464,Belan,3,3,4.401862761995305
4434,0.16438577782407884,Gandak,2,2,729.1502404248826
4060,0.16525896661820508,Belan,3,3,4.09249946859155
3589,0.1652713629818948,Ghora Pachhar,4,4,7.943160009272301
3696,0.16554776652548311,Khari,3,3,3.7441669694248825
4385,0.16590965062976937,Kunu,5,5,15.101299152112675
3695,0.16597095331104045,Mansi,5,5,4.2455723120070425
4966,0.16694717838149617,Kosi,2,2,380.78760551173707
4884,0.1682003875267269,Kosi,2,2,1077.051937423709
4079,0.16855697262986277,Tons,2,2,9.771956915504695
4081,0.1685871079861296,Mahana,5,5,18.53899802488263
3741,0.16864722974470167,Banas,3,3,3.743662926455399
4061,0.16963775685988927,Belan,3,3,51.84987333380281
4208,0.16965903035476324,Mandakini,3,3,6.998250814119718
4922,0.16967629562801512,Burhi Gandak,2,2,5.448057763697183
3612,0.1756040849025356,Gunjali,4,4,9.368042484741785
3710,0.17566030971804034,Banas,3,3,5.457597120105634
3395,0.17773747244431418,Tons,2,2,5.172895636995305
3717,0.177982187397691,Berach,4,4,3.654309340035211
4240,0.17924623370158635,Alaknanda,3,3,96.95571983122066
3715,0.18042990030612566,Berach,4,4,1.9205415675821595
4235,0.18113285770870063,Dhauli Ganga,4,4,42.82970759049296
4211,0.1811746251624561,Mandakini,3,3,23.26083234366197
4431,0.18214157903150396,Gandak,2,2,697.3861592488263
3705,0.1830037776705893,Khari,3,3,16.505935836619717
4245,0.18359049765789306,Usra,5,5,5.051710995610328
3706,0.18388281435118764,Khari,3,3,1.5458495189201877
3707,0.18517086242339223,Khari,3,3,18.11915208415493
4338,0.18614143591710516,Son,2,2,7.732637091314554
4210,0.1873226543336915,Mandakini,3,3,18.76775171237089
4508,0.18764914044209952,Gandak,2,2,176.20826531455398
3610,0.18770665432600764,Gunjali,4,4,5.929750931819249
4248,0.18780601112420126,Baghain,4,4,9.472017535446009
4965,0.1919205142530625,Kosi,2,2,748.1433077276995
4376,0.194045888927997,Son,2,2,5.195009676349765
3740,0.19523779099106076,Khan,5,5,1.4825737864671362
4840,0.19541815419919228,Balasan,4,4,20.834749440023476
3723,0.1970090427148716,Unli,5,5,1.969323468321596
4377,0.19813975118317345,Gohirari,5,5,6.442891360093896
5180,0.19833644120774163,Gandak,2,2,659.5975800974179
4883,0.19856066187430935,Kosi,2,2,961.6897440598592
4214,0.19932503589814654,Ganga,1,1,304.56187565962443
4253,0.20005219304691085,Paisuni,4,4,18.56116306044601
4207,0.20036046294404813,Bal Ganga,4,4,7.169321464014084
5178,0.2007698937876643,Gandak,2,2,649.0847378931925
4241,0.2010087755998319,Alaknanda,3,3,104.7853403100939
3701,0.20249228902124852,Khari,3,3,10.330665144014084
4082,0.20265882671828295,Mahana,5,5,4.065503977171362
5088,0.20486803617823246,Nagri,5,5,8.06198499213615
4069,0.2054931056367444,Asrawal,5,5,4.05433310362676
4507,0.20726654001693662,Gandak,2,2,102.45096536713616
3429,0.20827218163112854,Dai,4,4,2.240137310539906
4904,0.2086222664710994,Kosi,2,2,920.1982099002348
4252,0.2119230058692897,Yamuna,1,1,14.31853313169014
4065,0.2156759059504585,Belan,3,3,74.10418444776995
4071,0.21703344482841072,Tons,2,2,16.709264000469485
2480,0.21724960960049747,Kevai,5,5,22.73966485938967
4843,0.21767193162772525,Mahananda,2,2,76.66235415845071
5104,0.2177587708367317,Champa,5,5,7.107520897652582
4491,0.2196816201170315,Gandak,2,2,526.8548858039906
3330,0.2197138246312187,Kadwal,5,5,11.265656251877934
4490,0.21971485271487995,Gandak,2,2,329.7532961584507
4070,0.2205862729523447,Satna,4,4,12.542016350352114
4358,0.22203948239366303,Gopat,4,4,5.82589229991784
3697,0.2220962992445325,Khari,3,3,5.7747080678403755
3331,0.22298237039339425,Chambal,2,2,14.640147598591549
4064,0.22328578745660166,Lapri,5,5,5.877012640774648
4334,0.2249660994468637,Gopat,4,4,74.95774635387323
4220,0.22671482020367437,Alaknanda,3,3,116.10040710739436
3848,0.22738633341527967,Baur,4,4,9.42125760488263
4246,0.22754294774692363,Garara,5,5,9.20449491056338
4056,0.2306837081197916,Gopat,4,4,98.89067794307512
4832,0.2310560318100424,Ganga,1,1,7.353452847605634
3328,0.2319830436961935,Sarai,5,5,3.2447795998591547
4335,0.233353117318229,Gopat,4,4,19.204178137676056
4493,0.23418698234490418,Gandak,2,2,255.6173238955399
4332,0.23482684157584208,Gopat,4,4,62.36220111103286
4359,0.23747360694349626,Goini,4,4,9.319970258568075
4620,0.24330025174955766,Mayar,5,5,3.036515853685446
4247,0.24332230377827185,Paisuni,4,4,10.79170336561033
4237,0.24486308713092977,Dhauli Ganga,4,4,65.01142443157278
4329,0.24516299595927224,Gopat,4,4,21.483571059741784
4829,0.2457393179873898,Mahananda,2,2,7.7095109579107985
4244,0.24736749804942126,Pindar,3,3,20.954699003908452
3716,0.2486659510746645,Menali,5,5,2.949417287359155
4243,0.2546700754392368,Kail Ganga,4,4,7.05570950890845
4221,0.2554139984666641,Alaknanda,3,3,160.10426275
4234,0.2570659548966711,Girthi Ganga,4,4,16.566640083626762
3892,0.2571228429655484,Pindar,3,3,38.9951818519953
4059,0.2631386914652377,Gorma,5,5,5.590268234530517
4212,0.26392123276672724,Alaknanda,3,3,193.39105609565726
2957,0.26431030095331004,Gumani,4,4,34.01820360680751
4621,0.26437901628066984,Rihand,3,3,10.765129124295774
4330,0.26884679513457704,Gopat,4,4,47.12244912910798
4336,0.27370174669294084,Mayar,5,5,7.653131365539906
4093,0.27489964680032164,Baghain,4,4,37.168999691901405
3439,0.27913407562151826,Dai,4,4,0.8183828912922535
4328,0.2834107747882432,Neur,5,5,12.4096261064554
4063,0.28719631946335933,Naina,4,4,19.927757807042255
4062,0.2897137091873633,Naina,4,4,14.305799058920188
4249,0.297149273452112,Baghain,4,4,11.204774101643192
3694,0.30685382600578776,Khari,3,3,1.0626267950704225
4867,0.3120345826162479,Lohra,5,5,15.131230472065727
4236,0.32110412113943465,Rishi Ganga,4,4,19.044445018192487
4837,0.32144036236910234,Ganga,1,1,7.562528728826291
4868,0.37655461689105807,Balasan,4,4,28.636360787793425
4839,0.3796378868641051,Marai,5,5,10.748698521713616
4242,0.41607566869665524,Nandakini,3,3,8.1458907382277
4239,0.45900425651409643,Birahi Ganga,4,4,4.199617777617371
