seg_id,early_q90,late_q90,early_q50,late_q50,q90_abs_change,q90_pct_change,q50_pct_change,river_name,tier,updated_tier,long_term_mean
3874,25.4013208,20.9764528,52.028564,40.180628,-4.424868,-17.41983432609536,-22.77198348199655,Ramganga,2,2,130.17149750528168
3734,5.07921808,4.19453012,9.210911,9.279575999999999,-0.8846879600000008,-17.417798292291494,0.7454745790074327,Berach,4,4,26.993055916197186
5144,0.97048786,0.8025051160000001,1.8677311,1.56883835,-0.1679827439999999,-17.30910307316981,-16.0029861900356,Paimar,5,5,3.337388905246479
4933,10.0332588,8.2987254,20.809086,17.4724025,-1.7345334000000001,-17.287836729577833,-16.03474318862443,Kamala,3,3,44.29067507488263
5145,1.61513776,1.33830381,3.1786585,2.58186915,-0.2768339500000001,-17.13995900882164,-18.77488097573237,Tilayia,5,5,5.772961419377934
3527,3.1578869600000004,2.61747192,6.960482,5.1420392,-0.5404150400000005,-17.1131850774038,-26.125242476023924,Khari,3,3,9.807220401525822
4941,10.9438122,9.0803068,22.826828,19.193728,-1.8635053999999993,-17.02793657223028,-15.915921388639715,Kamala,3,3,56.81025150093897
3918,73.37740600000001,60.9406289,169.284,129.37787500000002,-12.436777100000008,-16.949055271863937,-23.573477115380058,Ganga,1,1,384.76812945422535
3515,8.083544400000001,6.7169884,17.210686,13.487464,-1.366556000000001,-16.905405999873036,-21.633199280958355,Khari,3,3,25.431598767605635
4338,1.41958804,1.17972263,2.5057125,2.69076355,-0.23986540999999995,-16.89683226691597,7.385166893648005,Son,2,2,7.732637091314554
4785,11.9269226,9.912837099999999,25.425625,19.7832375,-2.0140855,-16.886883293767667,-22.191735699712403,Mohana,4,4,54.10631065457747
4462,20.6095212,17.1503923,38.696815,33.420151000000004,-3.4591288999999996,-16.78413033680763,-13.635912929785041,Ghaghara,1,1,86.2018727834507
4039,1.3817656600000001,1.1500852400000001,2.5386467,2.3667618,-0.23168042,-16.76698348401566,-6.770729459912646,Ganga,1,1,5.420130295492958
3490,0.4954660800000001,0.41242784899999996,1.0783406,0.9068781349999999,-0.08303823100000013,-16.759619750357103,-15.900585121250193,Banganga,4,4,1.6512019290023474
3514,9.655217200000001,8.0400715,20.575405,16.4159,-1.6151457000000011,-16.72821715496986,-20.215908265232198,Khari,3,3,30.640002617723002
4936,7.705310020000001,6.42337224,15.900802,13.180512499999999,-1.2819377800000007,-16.637069458238365,-17.107876068137955,Kamala,3,3,43.73328893532864
4256,1.17199172,0.9770079,2.2260108,2.0750327,-0.19498382000000003,-16.636962247480728,-6.782451369957419,Yamuna,1,1,5.188992223215962
3859,37.389718,31.2252653,76.179794,61.679165,-6.164452700000002,-16.487026460055144,-19.03474430503186,Ramganga,2,2,197.23441072652582
3370,3.9581764,3.3057567000000003,8.041112,6.79200815,-0.6524196999999998,-16.482835378433354,-15.533969058010882,Vaisali,4,4,14.98000356302817
3504,10.720478,8.955502200000002,22.773155,18.39921,-1.7649757999999984,-16.46359238832446,-19.20658336537032,Khari,3,3,33.864836388615025
3489,0.360118774,0.300906608,0.80335313,0.6411091,-0.059212165999999955,-16.442399084697527,-20.195854592612342,Kakund,5,5,1.255990811830986
3407,1.4246656000000002,1.1905913799999999,3.0718932,2.6826958000000003,-0.23407422000000033,-16.43011665333958,-12.669626665406192,Kareli,4,4,7.827602944495306
3374,5.204404,4.35191567,10.772329,8.8313305,-0.8524883299999999,-16.380133632976992,-18.018373742576923,Vaisali,4,4,19.48690715798122
4453,1.35263646,1.13125429,2.625491,2.234604,-0.22138217000000004,-16.36671615372545,-14.888148540596779,Aami,5,5,6.365694897816901
4215,62.321787,52.23223,156.96146,118.643005,-10.089557,-16.1894539384758,-24.412651997503072,Ganga,1,1,336.9287536948356
4432,1.7226471399999999,1.4442842200000001,3.2493246,2.7682102000000004,-0.27836291999999974,-16.159021400052932,-14.806597038658422,Ghaghara,1,1,6.607043070692488
4547,2.23139814,1.87206147,4.2011375,3.6261932999999997,-0.35933667,-16.103655531414937,-13.685441145404074,Punpun,3,3,7.785399777523474
4235,6.88921038,5.7805140999999995,19.7817,14.263929000000001,-1.1086962800000002,-16.093227218298424,-27.893310483932115,Dhauli Ganga,4,4,42.82970759049296
3289,25.775509600000003,21.6325572,66.37163,49.491625,-4.142952400000002,-16.0732123798631,-25.432560568423586,Yamuna,1,1,182.625141092723
3932,95.052244,79.779546,173.91698,139.41707,-15.272698000000005,-16.067687996929358,-19.836999239522214,Gomti,2,2,327.11506225352116
3732,2.31610496,1.94467151,4.4862256,4.804331149999999,-0.37143345000000005,-16.0369869420771,7.090716748618246,Berach,4,4,13.359789457230047
3931,92.81728480000001,77.952234,169.51216,136.33673,-14.865050800000006,-16.015390702314537,-19.571121033440907,Gomti,2,2,319.72867764788737
4572,5.19665626,4.364517040000001,9.78399,8.245785,-0.8321392199999993,-16.012974081145003,-15.721653435868186,Gandak,2,2,18.82619123122066
4164,2.31685696,1.94627428,4.057017,3.3911562,-0.37058268000000005,-15.995060825852628,-16.4125711082798,Sajnam,5,5,12.4503927875
3530,4.90969896,4.12683727,11.304403,8.088329,-0.7828616899999998,-15.945207565231245,-28.44974652796791,Khari,3,3,15.954312822887324
3730,1.81481098,1.52579917,3.2067826,3.0458205,-0.2890118100000001,-15.925174201888511,-5.019426636529707,Berach,4,4,9.117711590575118
4241,19.6001814,16.481974299999997,56.204605,40.252617,-3.118207100000003,-15.909072657868375,-28.381994678194072,Alaknanda,3,3,104.7853403100939
4219,63.086776,53.0705825,157.48909,119.74656,-10.0161935,-15.876851116944065,-23.96517117471439,Ganga,1,1,341.07852669483566
3924,76.28938120000001,64.199732,175.28607,132.220335,-12.08964920000001,-15.847093015875727,-24.56882911460106,Ganga,1,1,396.7544121467136
4774,0.79857739,0.672090572,1.5380626,1.39597955,-0.12648681800000006,-15.83901818207,-9.23779370228493,Ghaghara,1,1,3.3072571217957747
4737,14.735026000000001,12.403037600000001,29.020107,23.769177499999998,-2.3319884,-15.826157347805156,-18.094107992089768,Sotwa,4,4,64.29965579647887
5151,1.3860958600000002,1.16702394,2.6018705,2.0807629,-0.2190719200000002,-15.804961714552713,-20.028191257020676,Harohar,3,3,4.5119621890375585
4448,12.9866244,10.9374535,27.401613,22.996234,-2.0491709,-15.779088059249638,-16.077079112094605,Rohini,3,3,65.63783862276996
3264,71.333988,60.088445300000004,143.07533,120.4026145,-11.245542700000001,-15.764634804940389,-15.846698029632368,Yamuna,1,1,306.8312842464789
4810,3.8302995600000003,3.22972222,10.048177,8.815776,-0.6005773400000001,-15.679644126842133,-12.264921288707404,Sarju,3,3,47.66917016009389
4450,5.7359554,4.8370522099999995,11.238765,9.622376,-0.8989031900000004,-15.671376907846954,-14.382265311179667,Aami,5,5,26.42534324882629
4140,2.21240436,1.8658310200000001,3.881616,3.3795179,-0.34657333999999973,-15.665008904610897,-12.935285200802966,Urmal,5,5,13.916920331760563
3355,0.43622283,0.36809483800000004,1.035732,0.87469515,-0.06812799199999997,-15.617704373702763,-15.54811959078218,Sesar,5,5,1.7123028148474178
4571,2.07601562,1.75257369,3.8977823,3.3189918499999997,-0.3234419300000002,-15.579937206830852,-14.849224647564338,Gandak,2,2,7.561803321772301
3917,64.71037,54.6294086,159.83667,120.874195,-10.0809614,-15.578587172349657,-24.376430640102797,Ganga,1,1,350.8452396232395
3309,1.01788832,0.859383295,3.0285852,3.0127573500000002,-0.15850502499999997,-15.571946537317569,-0.5226153122586736,Tons,2,2,7.930373077969483
4738,3.30049812,2.78761339,6.9271545,5.640333200000001,-0.5128847299999997,-15.539615880768922,-18.576477542113427,Jamwar,5,5,16.43451390410798
4939,9.113336799999999,7.69959157,18.724213,15.875695499999999,-1.413745229999999,-15.512926395960688,-15.21301589551454,Kamala,3,3,49.4321225076291
4265,0.821652994,0.6944836600000001,1.4932462,1.4411779,-0.12716933399999997,-15.477255596782985,-3.486919973410946,Shyam,4,4,3.1324689520305165
3888,3.55364782,3.00401636,8.7320595,6.125496,-0.5496314600000001,-15.466683471183144,-29.850500904168143,Ramganga,2,2,32.075669613732394
4163,2.0151222399999997,1.7067797,3.539555,3.0544559,-0.3083425399999997,-15.301431043706796,-13.705087221416257,Jamni,4,4,12.126727285751173
4263,4.2513544,3.6012139500000004,7.727582,7.1623375,-0.6501404499999999,-15.292548887479244,-7.314636065977694,Shyam,4,4,16.25692218192488
4221,28.3593152,24.0314819,79.10081,58.873725,-4.327833300000002,-15.260711584460267,-25.571274175321335,Alaknanda,3,3,160.10426275
4033,183.78629800000002,156.01659999999998,348.21542,315.84659,-27.769698000000034,-15.109776029114006,-9.29563372006903,Ghaghara,1,1,904.0418467441315
3405,0.656633348,0.557440236,1.4303654,1.2590436999999999,-0.09919311199999992,-15.106316531459491,-11.97747792277414,Kareli,4,4,3.7210597140962443
4213,3.64773872,3.0982139799999997,9.0668125,6.6298423500000006,-0.5495247400000003,-15.064805409089177,-26.877914923243413,Nayar,4,4,28.646044054812208
3710,0.99736254,0.84723015,1.9445786,2.4182242,-0.15013239,-15.052940528526367,24.357236061324546,Banas,3,3,5.457597120105634
3404,0.305937184,0.25993194399999997,0.6596386,0.587442915,-0.04600524,-15.037479066290944,-10.944733222100702,Kareli,4,4,1.9473897937558684
3547,2.82558362,2.40081723,5.251949,4.29509595,-0.42476639000000027,-15.032872748604065,-18.219008790831737,Kali,3,3,10.891063062558684
4934,15.9326118,13.5397821,32.869503,27.025613999999997,-2.3928297,-15.01843972624752,-17.779061034175065,Kamala,3,3,69.94567256232394
3390,54.8912636,46.6516508,102.29719,88.102835,-8.239612800000003,-15.010790897515436,-13.875605967280237,Sindh,3,3,236.15168220657276
4220,21.8153916,18.577569,61.081738,44.800486,-3.237822600000001,-14.841918308722915,-26.654860410160563,Alaknanda,3,3,116.10040710739436
4161,9.8356192,8.376126300000001,17.739693,15.4032745,-1.459492899999999,-14.838851223520313,-13.170568960804447,Jamni,4,4,55.532102210328645
4553,3.9692190800000002,3.38117974,7.3430867,6.4416341500000005,-0.5880393400000004,-14.814988241969257,-12.27620736113601,Punpun,3,3,14.197062076525821
3925,86.1177,73.36693950000002,190.05013,148.041795,-12.750760499999984,-14.806201860941462,-22.10381808210286,Ganga,1,1,433.8691923744131
4214,55.999628,47.7277045,146.08228,111.747375,-8.2719235,-14.771390088519873,-23.503812372041285,Ganga,1,1,304.56187565962443
4872,2.0136284200000003,1.71725631,3.9441705,3.2559946,-0.2963721100000003,-14.718311832329038,-17.44792472840613,Bagmati,2,2,7.850698356338028
3528,2.6588157999999997,2.26820647,5.7226095,4.9708435,-0.39060932999999975,-14.691101579883789,-13.136769160992026,Barah,4,4,9.243617279694837
3351,0.45051895200000003,0.384371364,0.91673106,0.8236173250000001,-0.06614758800000003,-14.682531712894518,-10.157148488020027,Bamni,5,5,1.6063562642840374
4812,4.7466264,4.0505311100000005,11.740559,10.650159500000001,-0.6960952899999997,-14.665053268148503,-9.287458118476287,Sarju,3,3,57.534761477112674
4610,2.64160756,2.25547508,4.8463726,5.49415525,-0.3861324800000001,-14.61732945676458,13.366340219074383,Kanhar,3,3,12.078909326291079
4168,8.6673552,7.40081575,15.171554,13.07753625,-1.2665394499999998,-14.612755803523548,-13.802262774136393,Jamni,4,4,49.20786360903756
4212,34.88454960000001,29.797394099999998,90.82515,71.84204700000001,-5.087155500000009,-14.582832681893096,-20.9007119723997,Alaknanda,3,3,193.39105609565726
4001,6.72664766,5.74834386,12.7923975,10.302951,-0.9783038,-14.543705118040922,-19.4603591703588,Gomti,2,2,25.345852470657274
4085,2.19435856,1.87567325,4.110605,4.00419295,-0.31868531,-14.522936944270404,-2.588719908626575,Sokar,5,5,9.782467548403757
3827,299.722708,256.34765000000004,558.6996,438.9732,-43.37505799999997,-14.471728982243134,-21.429476591714046,Ganga,1,1,1154.28955064554
4007,0.75935559,0.649635167,1.4262297,1.2074905999999999,-0.10972042299999996,-14.449149310930858,-15.336877362741784,Sai,3,3,2.8332781097535213
3318,0.54087632,0.46272452000000003,1.5798424,1.2348598499999999,-0.07815179999999994,-14.449107330119379,-21.836516731035964,Sainj,5,5,5.434655393568075
3356,1.01033748,0.864448446,1.9787474,1.70581365,-0.14588903399999997,-14.439633972600916,-13.793258806050734,Vaisali,4,4,3.9252258325938967
4240,17.7772322,15.2104899,52.409706,36.443284000000006,-2.5667422999999996,-14.438368532982315,-30.46462805954301,Alaknanda,3,3,96.95571983122066
3935,1.24000822,1.06099336,2.2304976,1.8799073,-0.1790148599999999,-14.436586557466521,-15.718030810703409,Ganga,1,1,4.0394679031338026
3857,4.290075600000001,3.67380984,9.356641,7.1779093,-0.6162657600000006,-14.364916086793448,-23.28540445230292,Kosi,2,2,35.25153874495305
3984,306.95182400000004,262.947358,565.5768,449.62399500000004,-44.004466000000036,-14.335951950557565,-20.501690486597045,Ganga,1,1,1175.6519141431925
4783,7.59318604,6.51535497,15.203052,12.467761,-1.0778310700000002,-14.194714370517389,-17.99172297772842,Suheli,4,4,33.126767575586854
4644,10.7361964,9.2137231,20.718395,17.4843315,-1.5224733000000015,-14.18075120160806,-15.609623718439586,Bhada,5,5,66.15819846525822
3819,290.285784,249.266732,541.5054,426.49427000000003,-41.01905199999999,-14.130575543444454,-21.239147384310474,Ganga,1,1,1132.8444325704224
4209,2.29356972,1.969968,5.707517,4.423275950000001,-0.32360171999999987,-14.109085814055824,-22.500871219481244,Bhillangana,4,4,13.368048548673709
3509,0.94073348,0.808641159,2.070589,1.8193385499999999,-0.132092321,-14.041418085811086,-12.13425020610078,Gambhir,4,4,4.00477261480047
3913,3.03427844,2.60835752,5.661145,5.0337529,-0.4259209199999998,-14.036975459641726,-11.082424138579752,Ganga,1,1,11.392242774413145
3403,0.339639178,0.292125153,0.7364615,0.6709302,-0.04751402499999996,-13.989559531910057,-8.898129773246797,Kareli,4,4,1.742330093532864
5091,1.8780197200000002,1.6168401000000001,3.605493,3.1141903500000003,-0.26117962000000006,-13.907181975703645,-13.62650405922296,Balan,5,5,7.337429706279342
3875,103.17186,88.90978,214.79292,166.60802999999999,-14.262079999999997,-13.82361430723455,-22.4331835518601,Ganga,1,1,478.0579761349765
3508,0.37360716800000005,0.321995228,0.81635064,0.72793436,-0.05161194000000002,-13.8144940516773,-10.830674426861478,Gambhir,4,4,1.7135712369835683
4935,19.2619982,16.6050099,39.22271,32.8001955,-2.656988300000002,-13.793939094024013,-16.3744792238986,Kamala,3,3,82.6513684149061
4280,0.669040672,0.576810574,1.2096177,1.0592163,-0.09223009799999993,-13.785424692387002,-12.433796231652348,Khudar,5,5,4.564308493298122
3928,90.1337012,77.728057,199.13332,151.57331499999998,-12.405644199999998,-13.763602331688112,-23.88349925567455,Ganga,1,1,448.1906722488263
4042,309.746732,267.159764,574.68317,456.55738499999995,-42.58696800000001,-13.748964428138022,-20.554940733691584,Ganga,1,1,1185.3689886150235
3801,248.29077,214.310765,468.8432,363.37532999999996,-33.980005000000006,-13.685569141374046,-22.495339593279812,Ganga,1,1,994.8738986267606
3872,9.0331108,7.79789464,18.958286,15.0812515,-1.2352161599999993,-13.674316493494128,-20.45034292657047,Kosi,2,2,56.22302187910798
4034,188.629296,162.879914,360.12897,327.426395,-25.749381999999997,-13.650786249024646,-9.080795416153267,Ghaghara,1,1,922.657431076291
3453,3.6997378,3.19500175,6.5800247,5.6113767,-0.50473605,-13.642481637482526,-14.721038965096895,Parbati,3,3,18.488643460798123
4811,0.8050465320000001,0.69550305,1.964455,1.7263861999999999,-0.10954348200000008,-13.607099421676669,-12.118821759724717,Panar,5,5,9.694576757558684
4457,19.4510176,16.8186119,40.068615,33.094369,-2.6324056999999996,-13.533511480653843,-17.405757598559372,Rapti,2,2,92.63285654166665
3818,286.294092,247.560061,539.45337,422.915145,-38.73403099999999,-13.529455228856063,-21.603021035905286,Ganga,1,1,1124.7318741079812
3388,43.095439999999996,37.2822948,77.779854,69.428755,-5.813145199999994,-13.48900301284775,-10.736840673421687,Sindh,3,3,189.30881464436618
4043,310.97602600000005,269.03308999999996,578.57605,459.98836,-41.94293600000009,-13.487514307614209,-20.4964740590282,Ganga,1,1,1189.8935582629108
3736,5.976628219999999,5.1723067,10.731669,10.881449499999999,-0.8043215199999993,-13.457780715026631,1.395686915054858,Berach,4,4,31.012749072065727
3412,5.93324588,5.13580643,13.127912,12.089882,-0.7974394500000006,-13.440188829659636,-7.907045690129556,Morel,4,4,33.98059839706573
4927,3.30113292,2.85765443,6.618399,5.422409,-0.44347848999999995,-13.434130062233299,-18.070684466137507,Mahara,5,5,14.737848330633803
4262,2.56294888,2.2186640300000002,4.669229,4.40764165,-0.34428484999999975,-13.433153219973695,-5.602367114570719,Shyam,4,4,10.296930526713615
4770,2.63532608,2.28166335,5.271872,4.399815,-0.3536627299999999,-13.420074755986173,-16.541695246015074,Man,5,5,11.506936119366198
3520,0.815254634,0.706015625,1.810649,1.5170575,-0.10923900899999994,-13.399372962043163,-16.21471085781949,Barah,4,4,3.030924009096244
3292,28.277341200000002,24.489560100000002,71.880295,54.326637500000004,-3.7877811,-13.395110499285554,-24.420680939052904,Yamuna,1,1,194.9918380140845
3430,1.31537944,1.13961458,2.7822292,2.9726339499999996,-0.17576486000000013,-13.362293392695884,6.843604042398788,Dai,4,4,7.070684045164319
4000,5.3726978800000005,4.65925885,10.381173,8.454735,-0.7134390300000009,-13.278971681169624,-18.557035895654575,Gomti,2,2,20.6218797834507
3816,284.582528,246.851444,536.5378,421.61163,-37.73108400000004,-13.25839792947515,-21.41995773643534,Ganga,1,1,1120.9171554812206
4768,190.99493999999999,165.765117,364.69348,332.24551499999995,-25.229822999999982,-13.209681366427814,-8.897325227750182,Ghaghara,1,1,931.2563820598591
4924,7.27901272,6.31868856,14.2531,12.2049845,-0.9603241599999999,-13.193055115309646,-14.36961432951428,Bagmati,2,2,29.830709923474178
4612,2.19543942,1.90621031,3.9551065,3.9959593,-0.28922910999999996,-13.174087490876882,1.032912767330036,Panda,5,5,8.3838633221831
3792,1.78047024,1.54683043,3.3573601,2.77212535,-0.23363981000000011,-13.122365358940238,-17.431396471293027,Garra,4,4,6.599826946115024
4282,1.22487094,1.0643988,2.1727974,1.86999145,-0.16047213999999999,-13.101146803270556,-13.936225715292174,Kutni,5,5,9.068178996314554
5092,1.3682817,1.18953724,2.5578284,2.2802428,-0.1787444600000001,-13.063425462753766,-10.852393381823429,Phalgu,3,3,4.872802019988263
3812,283.41346000000004,246.404564,534.6539,420.137725,-37.00889600000005,-13.05827041524423,-21.418748652165455,Ganga,1,1,1118.443657089202
4876,21.211613,18.444480900000002,43.591908,36.549293500000005,-2.7671320999999978,-13.045363876853674,-16.155784004682687,Kosi,2,2,90.36306185093898
3930,1.99188078,1.73303179,3.6240966,3.0670140999999997,-0.25884898999999995,-12.995204964023998,-15.371623924152583,Gomti,2,2,6.985695233215962
3858,6.72064936,5.84930588,14.10162,11.467149,-0.8713434800000002,-12.965167996802023,-18.682045041633526,Kosi,2,2,47.41147224178404
3804,281.09905000000003,244.731053,530.0148,416.73534,-36.36799700000003,-12.93778723193836,-21.37288619110259,Ganga,1,1,1111.826754870892
4237,10.751085600000001,9.3642304,30.16001,22.5672635,-1.3868552000000012,-12.899675917378994,-25.174880578620503,Dhauli Ganga,4,4,65.01142443157278
4064,1.29307072,1.12759348,2.369164,2.5643851499999997,-0.16547723999999997,-12.797230456196546,8.240085954370386,Lapri,5,5,5.877012640774648
4420,0.95630926,0.83403016,1.7739663,1.6524014999999999,-0.12227910000000008,-12.786564463466565,-6.852711914538638,Ghaghara,1,1,3.512447381338028
3908,114.50731280000001,99.8777874,228.30162,183.84323999999998,-14.629525400000006,-12.776062106663991,-19.473528045924525,Ganga,1,1,504.75194299882634
5149,3.9686176000000004,3.46184087,7.7076917,6.51145565,-0.5067767300000003,-12.76960345083387,-15.520029816449451,Paimar,5,5,13.349435894483568
3799,73.789794,64.395194,150.35234,126.424155,-9.394599999999997,-12.731570981211842,-15.914740668485772,Ramganga,2,2,361.1442628192488
4151,1.35858554,1.1856758,2.315029,2.1113030999999998,-0.17290973999999992,-12.727188307922072,-8.80014462021859,Kathan,5,5,9.065405722241783
4417,97.24124,84.8727484,194.88548,168.41449,-12.368491599999999,-12.719389016429652,-13.582843626934135,Rapti,2,2,487.6215896115024
4557,5.69536476,4.97216404,10.674659,9.3910295,-0.7232007200000004,-12.698057990582509,-12.025016443148207,Punpun,3,3,20.075132511737092
3532,1.41481854,1.23531385,3.0938947,2.68165695,-0.1795046899999999,-12.687470861104202,-13.324233368381933,Barah,4,4,5.090688062523474
4400,2.13946894,1.8683381399999999,4.0822883,3.4336039,-0.2711308000000001,-12.672808421327217,-15.890215299100753,Ganga,1,1,7.989350714906104
3800,163.479974,142.798494,318.18372,241.8506,-20.681479999999993,-12.650772748471317,-23.99026574961158,Ganga,1,1,633.5994124976526
4757,3.68121328,3.21644601,7.123242,6.0679636,-0.4647672700000003,-12.625382846603234,-14.81458021502008,Sarju,3,3,15.385857008685445
5165,1.48382948,1.2967268299999999,2.8000195,2.3728556000000003,-0.18710265000000015,-12.609444179529316,-15.255747326045393,Harohar,3,3,4.918846533450704
3510,0.40904682800000003,0.357738266,0.9245818,0.7796670649999999,-0.051308562,-12.543444536868526,-15.67354397415135,Banganga,4,4,1.4874855679225352
4875,14.5741644,12.747496000000002,29.984076,25.208054,-1.826668399999999,-12.533606386380539,-15.928528196099826,Kamala,3,3,70.77895424084507
3909,118.22595199999999,103.44574200000001,235.7057,188.5038,-14.780209999999983,-12.501662917461628,-20.02577790863776,Ganga,1,1,513.4649279436619
4397,385.217794,337.12144,722.48895,613.95522,-48.09635400000002,-12.485496451391862,-15.022199301456443,Ghaghara,1,1,1704.2366641197182
3876,112.09619800000002,98.119992,226.20425,181.95449000000002,-13.976206000000019,-12.468046418487821,-19.561860575121813,Ganga,1,1,501.37332534507044
4435,382.6863,335.12309,716.05023,611.248,-47.563210000000026,-12.428772600430175,-14.636156181389678,Ghaghara,1,1,1697.050153157277
4591,0.8809645460000001,0.77209577,1.6719111,1.45370135,-0.10886877600000011,-12.35790662567709,-13.051516315670133,Jinjoi,5,5,3.709376833978873
4114,0.6387956079999999,0.559891114,1.324742,1.08620935,-0.07890449399999988,-12.352072088761119,-18.005970219106814,Shyam,4,4,2.421372212723005
4543,1.54897526,1.35769618,2.9097726,2.5433624999999997,-0.19127907999999993,-12.348749843816094,-12.592396395512157,Batane,5,5,5.89676744640845
3493,5.99337004,5.256859759999999,13.021139,11.6124565,-0.736510280000001,-12.288750320512513,-10.818427635247572,Banganga,4,4,21.868636437206572
4425,379.275326,332.701504,709.26654,606.67801,-46.57382200000001,-12.279686762433895,-14.464030687250522,Ghaghara,1,1,1687.1489063732392
3803,274.929916,241.46475800000002,516.82196,407.735995,-33.465157999999974,-12.172250472735014,-21.10706847673423,Ganga,1,1,1096.9798248356808
4742,1.5231454400000002,1.33811615,3.203476,2.73273075,-0.18502929000000012,-12.14784124620431,-14.69482680688103,Jamwar,5,5,7.871008048215963
5167,2.6489051999999997,2.32850577,5.028188,4.2544172499999995,-0.3203994299999997,-12.095541584500635,-15.388659890998518,Harohar,3,3,8.798556423239436
4264,5.35706228,4.7099519,9.951341,9.0117785,-0.64711038,-12.079575449699643,-9.44156671950041,Shyam,4,4,20.16393994225352
4877,24.0793082,21.1958787,49.61936,42.271547999999996,-2.8834294999999983,-11.97471902452745,-14.808357060631183,Kosi,2,2,101.31214572065727
4416,91.371578,80.493642,181.2043,159.34893499999998,-10.877936000000005,-11.905163769854129,-12.061173493123512,Rapti,2,2,466.6401345129108
3518,0.393601708,0.346850402,0.8532367,0.8116906349999999,-0.04675130599999999,-11.87782091636655,-4.869230894545443,Banganga,4,4,1.919768163697183
4604,1.8634209800000001,1.64211495,3.5807574,3.5473897,-0.22130603000000004,-11.876330275083626,-0.931861510640176,Barhki,5,5,6.997839303110329
4451,83.86554000000001,73.93730000000001,168.4674,146.95658,-9.928240000000002,-11.838283042117181,-12.768535633600326,Rapti,2,2,436.37230006103283
5156,11.072283800000001,9.7636722,21.623205,18.2151855,-1.3086116000000008,-11.818804716692691,-15.760935994455949,Panchane,4,4,38.26923809272301
4135,24.387555600000002,21.5057523,43.589542,38.267737,-2.8818033000000014,-11.816695970956602,-12.208903227292465,Dhasan,3,3,142.6925970516432
4618,1.3089143,1.15497482,2.41583,2.8192613499999997,-0.15393948000000002,-11.760852486675407,16.699492513959985,Rihand,3,3,5.738593931431925
4463,218.63653599999998,193.055987,417.79715,368.940885,-25.58054899999999,-11.700033977852629,-11.693776513315136,Ghaghara,1,1,1027.3709774295774
3811,135.100146,119.31428539999999,267.8165,208.45301,-15.785860600000007,-11.684562206172602,-22.165732880535742,Ganga,1,1,559.2883454812206
4730,4.50711382,3.98079064,8.652317,7.52426535,-0.5263231799999999,-11.6776101296683,-13.037567278221541,Karmanasa,3,3,15.843887973474178
3910,120.620806,106.5507994,240.98141,191.07889,-14.0700066,-11.664659743692972,-20.708037188428772,Ganga,1,1,520.1626059507042
4146,0.88046443,0.777849283,1.5390153,1.4096231,-0.10261514699999996,-11.654661279161495,-8.407466774371903,Dhasan,3,3,5.982872092664319
3891,1.77334704,1.56669365,4.2883964,3.3012791999999997,-0.20665339000000005,-11.65329658203845,-23.018329182442187,Ramganga,2,2,15.535655628755869
4539,1.0261663600000002,0.9068873199999999,1.9294076,1.7151388,-0.11927904000000022,-11.623752702242179,-11.105419093404624,Madad,5,5,3.4929422771361502
4548,2.74298318,2.4243284800000002,5.3594537,4.6089444,-0.31865469999999974,-11.617085453655598,-14.003466435394337,Dardha,4,4,9.362189785798122
4915,4.65130408,4.11209791,9.4194355,7.77595765,-0.5392061699999999,-11.592580504863486,-17.447731873104296,Jhim,5,5,21.229111796126762
4139,25.118315199999998,22.2072629,45.068893,39.3321955,-2.911052299999998,-11.58936129601558,-12.728729547450843,Dhasan,3,3,145.10352577816903
4723,203.82613,180.225641,390.7769,350.62288,-23.60048900000001,-11.578735758756745,-10.275433373876501,Ghaghara,1,1,977.8802880269953
3810,133.215216,117.7991694,262.79968,205.07947000000001,-15.416046600000001,-11.572286607259642,-21.963576972392055,Ganga,1,1,554.3308548251174
5147,2.56874768,2.27160459,4.9755397,4.286285400000001,-0.29714309000000005,-11.567624656696529,-13.852854997820621,Paimar,5,5,8.61158471960094
4722,202.185278,178.809613,387.11176,349.79088,-23.375664999999998,-11.561506965902828,-9.640854103734794,Ghaghara,1,1,973.6624490610328
4879,26.7152038,23.6350351,53.682865,46.8924215,-3.0801687000000015,-11.529647024440822,-12.649182378772075,Kosi,2,2,110.96261339553992
3411,5.2394549,4.6355922,11.68604,10.715437,-0.6038627000000005,-11.525296266983814,-8.30566214046846,Morel,4,4,29.642119815258216
5157,13.332484599999999,11.8087801,26.105095,22.087135500000002,-1.5237044999999991,-11.42851123188246,-15.391476261626307,Harohar,3,3,45.84277183685446
4761,221.05067000000003,195.855106,424.35248,371.43179,-25.19556400000002,-11.398094382613731,-12.470927470483979,Ghaghara,1,1,1034.1606343779342
4399,392.925552,348.262642,739.6508,632.4118,-44.662909999999954,-11.366761406242157,-14.498598527845846,Ghaghara,1,1,1733.9082224765257
3881,3.2324609200000003,2.86577025,6.6763873,5.27510835,-0.3666906700000001,-11.3440093809394,-20.988580905125144,Khoh,4,4,17.33937077100939
4724,215.057698,190.771308,410.3617,361.928515,-24.286389999999983,-11.292964737305049,-11.80255979054575,Ghaghara,1,1,1013.7668071537558
3326,2.5568635399999997,2.26918747,6.1513686,4.480173300000001,-0.28767606999999984,-11.251131141711218,-27.167861473949053,Giri,4,4,14.222239022887324
4727,10.5893078,9.3990608,20.251125,17.4506585,-1.1902469999999994,-11.240083133668088,-13.828695936645492,Karmanasa,3,3,36.7706245185446
