seg_id,trend,p_value,tau,sens_slope_m3s_yr,norm_slope_pct_yr,pct_change,early_mean,late_mean,river_name,updated_tier,long_term_mean,category,severity
4269,decreasing,0.04467570736996129,-0.1619718309859155,-0.10393892823275862,-0.5694764061167493,-14.372426558515164,19.685948022405306,16.856599600537635,Shyamri,5,18.42749681056338,Drying,Moderate Drying
3914,decreasing,0.017912237310871548,-0.19092331768388107,-0.042971833578431345,-0.5825885886468671,-14.180480363721115,7.9315441919791665,6.806813125295698,Saswa,5,7.437593150293427,Drying,Moderate Drying
3880,decreasing,0.008540127721574642,-0.21205007824726135,-0.0773941053252688,-0.6328299303877658,-14.16693761718348,13.106058402026516,11.249331284139785,Gangan,4,12.29170209084507,Drying,Moderate Drying
4130,decreasing,0.008540127721574642,-0.21205007824726135,-0.06979069603587963,-0.7152782528552234,-13.95721444038893,10.482211528617423,9.019186787473119,Kurai,4,9.833552521995305,Drying,Moderate Drying
4140,decreasing,0.047869222228202,-0.1596244131455399,-0.08056560924873736,-0.5840167316068704,-13.86439287559513,14.836078411344698,12.779146213064516,Urmal,5,13.916920331760563,Drying,Moderate Drying
3916,decreasing,0.01654821158723152,-0.19327073552425664,-0.13784324644097218,-0.5860983261691732,-13.765240280640374,25.24788713534091,21.772454805376345,Song,4,23.71971186584507,Drying,Moderate Drying
4128,decreasing,0.008540127721574642,-0.21205007824726135,-0.0303297775337382,-0.7032320173786303,-13.737536988553966,4.628481682153409,3.9926422990591397,Kurai,4,4.346647330657277,Drying,Moderate Drying
4148,decreasing,0.01298803290764261,-0.20031298904538342,-0.2726675202950043,-0.7208664435815706,-13.44734646071657,40.583857811685604,35.126405844623655,Dhasan,3,38.17391395774648,Drying,Moderate Drying
4150,decreasing,0.03615343997857279,-0.16901408450704225,-0.0381659361378205,-0.6781289592086432,-13.324567233257628,6.044827655339015,5.239380530268817,Kathan,5,5.6860131036267605,Drying,Moderate Drying
4267,decreasing,0.04467570736996129,-0.1619718309859155,-0.06082615296717171,-0.6379529724883833,-13.12169070661614,10.227036068422349,8.885076027069893,Shyamri,5,9.62944993173709,Drying,Moderate Drying
3901,decreasing,0.009301555366874492,-0.20970266040688576,-0.031092742033730157,-0.5682520401616254,-13.109870652183474,5.843852819195076,5.077731273494624,Bagad,5,5.508258199049296,Drying,Moderate Drying
3929,decreasing,0.0122956999231143,-0.20187793427230047,-0.03326231762748756,-0.576043512110942,-12.826895175079164,6.1505844182405305,5.361655402258065,Ganga,1,5.804889239143192,Drying,Moderate Drying
4569,decreasing,0.011636262412253684,-0.20344287949921752,-23.202239778645847,-0.44481704627042185,-12.800324714792152,5549.092298094697,4838.790465215054,Ganga,1,5238.941987910797,Drying,Moderate Drying
4402,decreasing,0.011008394820119616,-0.20500782472613457,-23.233572658617465,-0.4443974226438313,-12.79035512977996,5561.558300255681,4850.215242903226,Ganga,1,5250.953184284038,Drying,Moderate Drying
4570,decreasing,0.011008394820119616,-0.20500782472613457,-23.304372632575735,-0.4454496153082837,-12.784981031032508,5565.191834431818,4853.68311405914,Ganga,1,5254.514432077464,Drying,Moderate Drying
4404,decreasing,0.010705896503248047,-0.20579029733959311,-23.083243609775664,-0.4402156031603695,-12.768197243504712,5577.446875808711,4865.307457553764,Ganga,1,5266.497728262911,Drying,Moderate Drying
4573,decreasing,0.01988358815885749,-0.18779342723004694,-29.337240625000618,-0.36178936084185725,-12.512036261158451,8604.795328655304,7528.160216935484,Gandak,2,8135.356976525822,Drying,Moderate Drying
3961,decreasing,0.014476891115061674,-0.19718309859154928,-21.401824621126927,-0.4276039955260911,-12.509391378723764,5318.202910471591,4652.928094086022,Ganga,1,5027.640909847418,Drying,Moderate Drying
3959,decreasing,0.014476891115061674,-0.19718309859154928,-21.505118609742762,-0.4299139455926111,-12.49787685714975,5314.891092087121,4650.642548306451,Ganga,1,5024.77615350939,Drying,Moderate Drying
4567,decreasing,0.014091211151922245,-0.19796557120500782,-21.317889117647038,-0.41800548516442915,-12.487225142259604,5417.7762845,4741.246362150538,Ganga,1,5122.37294387324,Drying,Moderate Drying
4568,decreasing,0.013714627554055836,-0.19874804381846636,-21.449705261243402,-0.4193309438037641,-12.454743561353773,5433.191406869319,4756.501349946236,Ganga,1,5137.718314612675,Drying,Moderate Drying
4305,decreasing,0.011008394820119616,-0.20500782472613457,-0.20217655187346445,-0.6893894010565136,-12.445121445170928,31.32589366373106,27.427348153494624,Bewas,5,29.60037547511737,Drying,Moderate Drying
3938,decreasing,0.015690346136617128,-0.19483568075117372,-21.24104916666662,-0.4255266254378943,-12.44398645842421,5302.479678994318,4642.63982577957,Ganga,1,5014.291158779342,Drying,Moderate Drying
3869,decreasing,0.01298803290764261,-0.20031298904538342,-0.14520021669721672,-0.599723300444186,-12.429205432933813,25.73751767776515,22.538548732258064,Gangan,4,24.334819227816904,Drying,Moderate Drying
3937,decreasing,0.01654821158723152,-0.19327073552425664,-20.935158248491675,-0.42097982259510713,-12.385379252162739,5281.119334982955,4627.032676586021,Ganga,1,4995.449173122066,Drying,Moderate Drying
3934,decreasing,0.01699239162916233,-0.19248826291079812,-20.79962810882506,-0.4186722997380027,-12.366813224308087,5275.446695708333,4623.042056102151,Ganga,1,4990.507281115024,Drying,Moderate Drying
3913,decreasing,0.022612143982560395,-0.1838810641627543,-0.059636133552631566,-0.5266342386712817,-12.047877857085586,12.025972346534092,10.577097887096775,Ganga,1,11.392242774413145,Drying,Moderate Drying
4045,decreasing,0.011008394820119616,-0.20500782472613457,-19.69881128472222,-0.45671115062973827,-12.027053725301865,4578.590183395833,4027.920682177419,Ganga,1,4337.680865551643,Drying,Moderate Drying
4370,decreasing,0.04467570736996129,-0.1619718309859155,-0.26671563076727656,-0.48234050947752694,-11.91294794282484,58.37218452092803,51.418336565860216,Katni,4,55.31285341431925,Drying,Moderate Drying
3886,decreasing,0.010122986091542163,-0.20735524256651017,-0.06538695984613657,-0.8892537192743484,-11.815677729988847,7.83265882898106,6.90717710405914,Kali Rau,5,7.425802423321596,Drying,Moderate Drying
4855,decreasing,0.016114261602663937,-0.19405320813771518,-0.047529715571581234,-0.25572259359941935,-11.758678133393534,19.76456606839015,17.44051435994624,Kankai,4,18.7342214971831,Drying,Moderate Drying
4266,decreasing,0.02148394527669195,-0.18544600938967137,-0.034404349615384605,-0.6762831831254238,-11.729711918372697,5.41593531335606,4.780661703413979,Shyam,4,5.132708040950704,Drying,Moderate Drying
4117,decreasing,0.013714627554055836,-0.19874804381846636,-13.112936576797372,-0.5098097666063357,-11.713610518231881,2730.314869248106,2410.4964195430107,Yamuna,1,2590.39183915493,Drying,Moderate Drying
3526,decreasing,0.008298993251090847,-0.21283255086071987,-0.010340801574432956,-0.7302909491642037,-11.67752519495759,1.489529137433712,1.3155889971236558,Khari,3,1.414163373286385,Drying,Moderate Drying
4147,decreasing,0.010410811754354654,-0.20657276995305165,-0.159493987480346,-0.6995310011976192,-11.654137066519825,24.265217319810606,21.43731563387097,Bewas,5,23.012787804460096,Drying,Moderate Drying
3532,decreasing,0.03615343997857279,-0.16901408450704225,-0.03138499726973684,-0.6203793600975981,-11.502699226643212,5.3600432154602276,4.743493565967742,Barah,4,5.090688062523474,Drying,Moderate Drying
4167,decreasing,0.01744699992026555,-0.19170579029733958,-0.13601375338541666,-0.653174844457508,-11.485345281334707,22.13283703189394,19.590804278225807,Narain,5,21.01359794812207,Drying,Moderate Drying
4263,decreasing,0.0379168470815372,-0.1674491392801252,-0.08591231192129621,-0.5317612788601822,-11.464986482709717,17.12627903130682,15.162753455376343,Shyam,4,16.25692218192488,Drying,Moderate Drying
3520,decreasing,0.03446043002146326,-0.1705790297339593,-0.019240189824915828,-0.638933473683997,-11.369183461145017,3.1893039397234846,2.8267061236827957,Barah,4,3.030924009096244,Drying,Moderate Drying
4123,decreasing,0.011636262412253684,-0.20344287949921752,-15.373668019841269,-0.5144342665326088,-11.31750557921483,3166.532315901515,2808.1598443817206,Yamuna,1,3009.4409684741786,Drying,Moderate Drying
4116,decreasing,0.0122956999231143,-0.20187793427230047,-12.853804403594781,-0.5063995378083526,-11.203140078740969,2688.282986151515,2387.1108775000002,Yamuna,1,2556.4941109507045,Drying,Moderate Drying
4145,decreasing,0.01298803290764261,-0.20031298904538342,-0.1592304169557824,-0.6056508354585167,-11.125716034924888,27.902527177727272,24.798171237365594,Dhasan,3,26.52985610246479,Drying,Moderate Drying
4094,decreasing,0.013714627554055836,-0.19874804381846636,-15.09501269230767,-0.501957048043614,-11.078935056534183,3182.1088315776515,2829.5650606989248,Yamuna,1,3027.617977535211,Drying,Moderate Drying
5098,decreasing,0.03975288418927492,-0.16588419405320814,-28.300194373865708,-0.30482950875526077,-11.069365905118472,9787.411283465908,8704.006915860215,Ganga,1,9314.934237558686,Drying,Moderate Drying
5096,decreasing,0.04365195831600177,-0.162754303599374,-27.523789365452437,-0.30533524489559094,-11.053753776230812,9502.818452462121,8452.400298924731,Ganga,1,9044.675292957747,Drying,Moderate Drying
5133,decreasing,0.047869222228202,-0.1596244131455399,-27.773096436781497,-0.31235892604539867,-11.035619586157969,9372.891082594697,8338.534478494623,Ganga,1,8921.714961619718,Drying,Moderate Drying
5095,decreasing,0.04467570736996129,-0.1619718309859155,-27.69550175326189,-0.31105797272692437,-11.03277867615836,9385.53097119318,8350.04611155914,Ganga,1,8933.874664788733,Drying,Moderate Drying
5097,decreasing,0.04365195831600177,-0.162754303599374,-27.736839033264054,-0.3065351156581124,-11.019911868730595,9537.27185528409,8486.272902150537,Ganga,1,9078.888254812207,Drying,Moderate Drying
3217,decreasing,0.01699239162916233,-0.19248826291079812,-0.07353507274492231,-0.4249611127297645,-11.016476844562757,18.31996137030303,16.301747068010755,Koel,3,17.428241620539907,Drying,Moderate Drying
4115,decreasing,0.014091211151922245,-0.19796557120500782,-12.65723560185185,-0.5004030392053755,-11.014870359944368,2676.6455289318183,2381.8164939247313,Yamuna,1,2547.6244885798124,Drying,Moderate Drying
3829,decreasing,0.022612143982560395,-0.1838810641627543,-9.8011039351852,-0.5034353384416315,-11.010636895321896,2058.827958376894,1832.1378875806452,Yamuna,1,1959.8750790023475,Drying,Moderate Drying
4095,decreasing,0.013346960537039543,-0.19953051643192488,-14.908388667832181,-0.4946411865080294,-11.006731805662206,3187.8890191723485,2837.0066245698927,Yamuna,1,3034.1443494483565,Drying,Moderate Drying
4113,decreasing,0.010705896503248047,-0.20579029733959311,-3.2540112066666707,-0.5595107776753102,-10.986589828403503,616.7093730123106,548.9540437661291,Betwa,2,586.805453463615,Drying,Moderate Drying
4142,decreasing,0.01988358815885749,-0.18779342723004694,-0.03025326152462122,-0.5998861126101263,-10.961236059735446,5.347256451418561,4.76113104905914,Dhasan,3,5.088048887100939,Drying,Moderate Drying
3911,decreasing,0.03204811659075668,-0.1729264475743349,-0.028484558665717002,-0.5031672982101932,-10.847533794231282,5.97467761342803,5.326572440215053,Ganga,1,5.691639754647888,Drying,Moderate Drying
4112,decreasing,0.0122956999231143,-0.20187793427230047,-3.1571884603758154,-0.5688901578955903,-10.804665330558057,588.0541999195076,524.516911655914,Betwa,2,560.018260580986,Drying,Moderate Drying
3933,decreasing,0.03204811659075668,-0.1729264475743349,-18.195153530687485,-0.3923158340834485,-10.68684234778274,4886.624631670455,4364.398761155914,Ganga,1,4658.502503016432,Drying,Moderate Drying
4121,decreasing,0.01263767005200167,-0.20109546165884193,-3.1724988549504762,-0.5762512389004135,-10.646001287281608,582.9462278242424,520.885764905914,Betwa,2,555.5588514049296,Drying,Moderate Drying
4037,decreasing,0.03127685595086138,-0.17370892018779344,-18.518212209935903,-0.4052706691607665,-10.629399059669542,4813.71755064394,4302.048302580645,Ganga,1,4590.164227887324,Drying,Moderate Drying
4038,decreasing,0.03127685595086138,-0.17370892018779344,-18.265430633699616,-0.3978414636268709,-10.563652950497856,4834.8675263409095,4324.128900241935,Ganga,1,4611.746859941314,Drying,Moderate Drying
3972,decreasing,0.03283562132819329,-0.17214397496087636,-18.084384672619038,-0.3929255986266606,-10.549280489114558,4846.367734352273,4335.1108085215055,Ganga,1,4623.0334967723,Drying,Moderate Drying
4096,decreasing,0.014476891115061674,-0.19718309859154928,-14.86829496969697,-0.48702734865119823,-10.483685068722014,3220.048176287879,2882.468466424731,Yamuna,1,3072.174189342723,Drying,Moderate Drying
4251,decreasing,0.01527627229679851,-0.19561815336463223,-14.790243485497697,-0.4824243906307982,-10.458281541870154,3232.770311835227,2894.678091021505,Yamuna,1,3084.7140665727698,Drying,Moderate Drying
4254,decreasing,0.01699239162916233,-0.19248826291079812,-14.682339009740254,-0.47562865332212373,-10.219771531845687,3250.708184367424,2918.4932347580643,Yamuna,1,3105.2621680633806,Drying,Moderate Drying
3887,decreasing,0.011636262412253684,-0.20344287949921752,-0.07066646107738074,-0.911914339235698,-10.17610308557511,8.192120845642046,7.358482183494624,Kosi,2,7.825473060105634,Drying,Moderate Drying
4275,decreasing,0.026311031842497945,-0.17918622848200313,-0.6657394812424969,-0.6296921756903117,-10.124081184030235,111.75914674876894,100.44456000134409,Sonar,3,106.72786683568076,Drying,Moderate Drying
4262,decreasing,0.03529827347774339,-0.1697965571205008,-0.05858460989684078,-0.5733690501297146,-10.082822544411659,10.781152370227272,9.694107908494624,Shyam,4,10.296930526713615,Drying,Moderate Drying
4232,decreasing,0.018388307314498142,-0.19014084507042253,-14.497306697822822,-0.46718558494961643,-10.077880895232111,3265.00861942803,2935.964939543011,Yamuna,1,3120.9877603873238,Drying,Moderate Drying
3828,decreasing,0.029782014738143348,-0.1752738654147105,-9.308740891176472,-0.48801737566345266,-10.053921340045804,2008.3915878333332,1806.469477392473,Yamuna,1,1920.2707666431925,Drying,Moderate Drying
4297,decreasing,0.013714627554055836,-0.19874804381846636,-0.44145944309210494,-0.6570322885716812,-9.971862153649875,70.96157283602273,63.885382610752686,Sonar,3,67.81995214366198,Drying,Mild Drying
4044,decreasing,0.019373772552436996,-0.18857589984350548,-14.445832745840754,-0.4622700457847434,-9.92477166106321,3284.8494266439398,2958.8356216397847,Yamuna,1,3142.212830492958,Drying,Mild Drying
3284,decreasing,0.018388307314498142,-0.19014084507042253,-0.04376652384622165,-0.675571910866575,-9.865032882826249,6.838020969098485,6.1634479519623655,Bata,5,6.539674414953052,Drying,Mild Drying
4811,decreasing,0.02148394527669195,-0.18544600938967137,-0.07818642590780334,-0.8150915362847109,-9.773714950394135,10.130575255185606,9.140441706908602,Panar,5,9.694576757558684,Drying,Mild Drying
4298,decreasing,0.022612143982560395,-0.1838810641627543,-0.5392596877631584,-0.6342297849145062,-9.711326715244162,89.69776816647727,80.9869248435484,Sonar,3,85.82632888943662,Drying,Mild Drying
4184,decreasing,0.02834901810524748,-0.17683881064162754,-0.0887417878737542,-0.5697240407209987,-9.553125441524722,16.410876037935605,14.843124463978494,Narain,5,15.719823625234742,Drying,Mild Drying
1525,decreasing,0.0250238140282939,-0.1807511737089202,-30.124371466920095,-0.2057730746349624,-9.403836414466682,15380.35927155303,13934.015445698924,Padma,1,14739.192419953051,Drying,Mild Drying
3393,decreasing,0.03702620518791244,-0.16823161189358374,-8.917951802777779,-0.4728899617703621,-9.401339115470945,1979.7193783409093,1793.5992460483872,Yamuna,1,1898.5144007159624,Drying,Mild Drying
4624,decreasing,0.005344613350192207,-0.2245696400625978,-0.049114476907442146,-0.5907830535793531,-9.323472205448052,8.734891197905302,7.920496044892473,Kanhar,3,8.373316915305164,Drying,Mild Drying
4110,decreasing,0.014871849830208062,-0.19640062597809077,-0.1465419740132593,-0.6509476962011782,-9.217064561596198,23.672916633958334,21.49096862419355,Betwa,2,22.694863278521126,Drying,Mild Drying
4778,decreasing,0.010705896503248047,-0.20579029733959311,-1.6861368439886668,-0.4892472569800988,-9.092529095770706,361.6099934185606,328.7304995537634,Sharda,2,347.2942484730047,Drying,Mild Drying
1527,decreasing,0.03204811659075668,-0.1729264475743349,-48.66480808558576,-0.18023626217620373,-8.801253914811547,28241.927314280307,25756.28358091398,Padma,1,27146.66145011737,Drying,Mild Drying
1445,decreasing,0.03204811659075668,-0.1729264475743349,-48.78308393464057,-0.18034478189562736,-8.798185538801851,28292.052967670454,25802.86565483871,Padma,1,27195.311758215965,Drying,Mild Drying
1429,decreasing,0.03204811659075668,-0.1729264475743349,-49.75678315750211,-0.18330807843066418,-8.7962928754183,28389.549558806822,25892.32163360215,Padma,1,27289.293416901408,Drying,Mild Drying
1497,decreasing,0.03204811659075668,-0.1729264475743349,-49.27084367753627,-0.1817322255206226,-8.795145749669572,28356.399783901514,25862.413093548388,Padma,1,27257.541894131453,Drying,Mild Drying
4182,decreasing,0.04467570736996129,-0.1619718309859155,-0.01992690887345678,-0.5533885565119575,-8.764495566247659,3.7796159909772724,3.448351715026882,Betwa,2,3.6338018607277,Drying,Mild Drying
4265,decreasing,0.04264809361089461,-0.16353677621283255,-0.01764786112593157,-0.5677021905972296,-8.75433874499993,3.259804520852273,2.974430190672043,Shyam,4,3.1324689520305165,Drying,Mild Drying
4955,decreasing,0.02905791425850568,-0.176056338028169,-0.02489064728448758,-0.21272499134459966,-8.753726978004881,12.282569505208333,11.20738690483871,Iwa,5,11.803079563497652,Drying,Mild Drying
4277,decreasing,0.047869222228202,-0.1596244131455399,-1.7818507635561107,-0.5398920036796063,-8.748487401429344,346.29145338977276,315.9961892177419,Ken,2,332.7611062464789,Drying,Mild Drying
3528,decreasing,0.025660442063474287,-0.17996870109546165,-0.058345617344597436,-0.6345143875881851,-8.747434630370279,9.610568772897727,8.76989055188172,Barah,4,9.243617279694837,Drying,Mild Drying
4296,decreasing,0.022612143982560395,-0.1838810641627543,-0.10478202293709149,-0.5884877183066193,-8.71149432831258,18.703025557727273,17.07371254704301,Kopra,5,17.97555022887324,Drying,Mild Drying
4616,decreasing,0.046784041218261185,-0.16040688575899845,-0.10016356269636215,-0.35748475471480234,-8.566733899358065,29.313646383484848,26.802424301612902,Koel,3,28.201313401995304,Drying,Mild Drying
4050,decreasing,0.010410811754354654,-0.20657276995305165,-1.609129328022876,-0.48971660235152337,-8.553216143052616,344.01013992973486,314.5862091075269,Sharda,2,331.19407525704224,Drying,Mild Drying
4143,decreasing,0.03975288418927492,-0.16588419405320814,-0.06765796598659003,-0.4935954999069326,-8.355055708154437,14.366415431666667,13.166093419086021,Dhasan,3,13.833526857629108,Drying,Mild Drying
4617,decreasing,0.024400906999848537,-0.18153364632237873,-0.06565339146825398,-0.47531471915766516,-8.269497436832998,14.420716353939394,13.228195584677419,Burha,5,13.891104552699531,Drying,Mild Drying
4271,decreasing,0.029782014738143348,-0.1752738654147105,-1.2026153346674877,-0.5935655049685052,-8.142848773737693,212.29351717272726,195.00677711290322,Sonar,3,204.55850189788734,Drying,Mild Drying
4274,decreasing,0.04264809361089461,-0.16353677621283255,-1.660144463716109,-0.5386584204487801,-8.118664358105924,322.43619007045453,296.25867802956986,Ken,2,310.7332513568075,Drying,Mild Drying
3464,decreasing,0.03127685595086138,-0.17370892018779344,-1.917422094753086,-0.4767944318524438,-8.056119439667125,420.74269119318177,386.84715745698924,Betwa,2,405.8094919119718,Drying,Mild Drying
4343,decreasing,0.01699239162916233,-0.19248826291079812,-0.18124714587053556,-0.44972467494519214,-7.847714963465201,42.01664243147727,38.71929609623656,Kanhar,3,40.555748752699536,Drying,Mild Drying
4273,decreasing,0.04467570736996129,-0.1619718309859155,-1.5597863616793308,-0.5406598778908066,-7.662923202926359,301.16632855928026,278.08818408870974,Ken,2,290.8415646725352,Drying,Mild Drying
3879,decreasing,0.03446043002146326,-0.1705790297339593,-0.043579676691972685,-0.49129034043204145,-7.41637606959973,9.216276257399622,8.532762550537635,Gangan,4,8.915503199495305,Drying,Mild Drying
4602,decreasing,0.04069884661683587,-0.1651017214397496,-0.2477379251937985,-0.3996332656834328,-7.383686092504925,64.4442403967803,59.685879981182794,Kanhar,3,62.34241124061033,Drying,Mild Drying
4272,decreasing,0.046784041218261185,-0.16040688575899845,-1.4503046542623157,-0.5436976019430569,-7.383106058950655,278.1934432839015,257.6541263172043,Ken,2,268.9957825809859,Drying,Mild Drying
4306,decreasing,0.011008394820119616,-0.20500782472613457,-0.21649855151895225,-0.6325627818143307,-7.304811553430322,35.709207821079545,33.10071748252688,Sonar,3,34.5456753100939,Drying,Mild Drying
4108,decreasing,0.026311031842497945,-0.17918622848200313,-0.0696239732905983,-0.6208461812419683,-7.184650729300294,11.688630864941288,10.848843562258065,Betwa,2,11.308174509448358,Drying,Mild Drying
4287,decreasing,0.0457196359547174,-0.16118935837245696,-0.22594096711601303,-0.5372740691885811,-7.000301297870277,43.84214905657197,40.77306652715054,Bearma,3,42.46830070093897,Drying,Mild Drying
4307,decreasing,0.017912237310871548,-0.19092331768388107,-0.086750328185544,-0.5595784451285285,-6.991778087225212,16.164007832083335,15.033856274462366,Bearma,3,15.659296978521127,Drying,Mild Drying
3890,decreasing,0.038825645914868145,-0.16666666666666666,-0.05661597926587297,-0.6100884006378068,-6.859670623310567,9.66627976923485,9.003204815537634,Ramganga,2,9.371308812488262,Drying,Mild Drying
3847,decreasing,0.014871849830208062,-0.19640062597809077,-1.4942154052247036,-0.5139045983858115,-6.736325261372292,302.0647744373106,281.7167087311828,Sharda,2,293.203038471831,Drying,Mild Drying
3463,decreasing,0.04897547992369633,-0.15884194053208137,-1.7099619223698455,-0.4433019606633713,-6.5210866070376845,400.78448339905304,374.6489801290322,Betwa,2,389.2585315680751,Drying,Mild Drying
3462,decreasing,0.0457196359547174,-0.16118935837245696,-1.6179091005329433,-0.4300661805679928,-6.43069662605593,390.7574421655303,365.62901651612907,Betwa,2,379.6752462840376,Drying,Mild Drying
4109,decreasing,0.026311031842497945,-0.17918622848200313,-0.10809045471517711,-0.5961332325271479,-6.129937073773559,18.81442981632576,17.6611171077957,Betwa,2,18.289033552934274,Drying,Mild Drying
4798,decreasing,0.020405077125275284,-0.18701095461658843,-1.3965694087301586,-0.4943907318130004,-5.78670323105705,292.2157495744318,275.3060913521506,Mahakali,2,284.8581986725352,Drying,Mild Drying
4303,decreasing,0.01654821158723152,-0.19327073552425664,-0.026468619861111126,-0.5957931509808445,-4.542075842354578,4.57706220740341,4.369168570591398,Sonar,3,4.483229234800469,Drying,Mild Drying
4126,decreasing,0.01654821158723152,-0.19327073552425664,-0.09926808919457758,-0.5632810383062103,-3.8101825085494636,18.102348790700756,17.41261626344086,Sonar,3,17.78995183673709,Drying,Mild Drying
4793,decreasing,0.03127685595086138,-0.17370892018779344,-1.2366026088339592,-0.4578977502635046,-3.638209995715475,276.6860766827652,266.61965618413984,Mahakali,2,272.32169711913144,Drying,Mild Drying
4124,decreasing,0.026975826713707685,-0.1784037558685446,-0.04299314933779763,-0.555534429490769,-3.588269125002764,7.9394645063125,7.654575152741935,Dehar,5,7.810166503462441,Drying,Mild Drying
4125,decreasing,0.020938456318516208,-0.18622848200312989,-0.04697188742108594,-0.5283891360332215,-3.5314449835552777,9.122489337515152,8.800333645430108,Sonar,3,8.976231531314554,Drying,Mild Drying
3885,decreasing,0.022612143982560395,-0.1838810641627543,-0.057410147232804236,-0.8456050668384045,-3.213728446718369,6.962762814905302,6.738998525645162,Gomti,2,6.862777992781691,Drying,Mild Drying
4791,decreasing,0.04467570736996129,-0.1619718309859155,-1.1514899427083338,-0.4492701169596641,-2.845597054659733,261.63592582556817,254.19082162634407,Sharda,2,258.42192138732395,Drying,Mild Drying
3290,decreasing,0.04166382008353642,-0.1643192488262911,-0.06300874386837119,-0.5281950560281259,-2.7406436867189843,12.185368290189393,11.85141076344086,Yamuna,1,12.03465976584507,Drying,Mild Drying
4812,decreasing,0.013346960537039543,-0.19953051643192488,-0.4076398001507173,-0.7162278100267988,-0.9491387751579027,57.784729351155306,57.23627207876344,Sarju,3,57.534761477112674,Drying,Mild Drying
4810,decreasing,0.014871849830208062,-0.19640062597809077,-0.3145349454680978,-0.667052307047268,0.9550674177048891,47.478025533314394,47.93147268575269,Sarju,3,47.66917016009389,Drying,Mild Drying
4794,decreasing,0.03702620518791244,-0.16823161189358374,-0.5348396285714285,-0.5215469404677079,1.627390069920369,102.94404417441288,104.61934532688171,Sarju,3,103.66671742887324,Drying,Mild Drying
4719,no trend,0.052423749532427566,-0.1564945226917058,-0.01884890243971913,-0.551077788277105,-40.978638605997645,4.183372317426136,2.469083293924731,Ghaghara,1,3.4358236440258216,Stable,Stable
4721,no trend,0.06830828959532842,-0.14710485133020346,-0.13044465995370375,-0.5012047435443078,-35.14167184895244,30.846980274507576,20.006835691129034,Ghaghara,1,26.124770981220657,Stable,Stable
4757,no trend,0.10137158261412194,-0.1322378716744914,-0.06616188905608755,-0.4318268458615827,-29.779822089193512,17.678178016875002,12.413648054838708,Sarju,3,15.385857008685445,Stable,Stable
4813,no trend,0.5961979541459173,-0.04303599374021909,-0.00161686878125,-0.21138925511264722,-29.293455445005772,0.8527377169676136,0.6029413737849463,Mahakali,2,0.7454358924964788,Stable,Stable
7669,no trend,0.31428178970687237,-0.081377151799687,-0.007575330973958329,-0.3058516756978167,-29.114620333115752,2.850832379554924,2.0208233559139783,Mendha,3,2.4886309056924887,Stable,Stable
4023,no trend,0.09163167164945318,-0.13615023474178403,-0.029554160476190496,-0.46077998625309124,-28.31495892353261,7.346387809829546,5.266261119112903,Gomti,2,6.440173275481221,Stable,Stable
4461,no trend,0.06979401695432808,-0.14632237871674492,-0.30439606188200397,-0.48165881935658195,-28.21454387527605,72.38219793816288,51.959890943010755,Manorama,4,63.488129091901406,Stable,Stable
3423,no trend,0.07600441755067244,-0.1431924882629108,-0.006691002527006173,-0.525119238771507,-27.72436671830042,1.4565644446723485,1.0527411765430106,Mashi,4,1.2807020915539906,Stable,Stable
7668,no trend,0.26145954726989884,-0.09076682316118936,-0.006147229979219949,-0.33714103121029787,-27.716949746413867,2.085290240350379,1.5073113923655914,Mendha,3,1.8329966292370894,Stable,Stable
3831,no trend,0.052423749532427566,-0.1564945226917058,-0.05498158590686279,-0.5766830780038436,-25.48621518366867,10.814398562992425,8.058217674408603,Afsarha,5,9.608972902793427,Stable,Stable
3418,no trend,0.2573526206385808,-0.09154929577464789,-0.0029907548318713457,-0.3020923218829385,-25.454219242319294,1.1112263734450758,0.8283723760698924,Mashi,4,0.9883327814765258,Stable,Stable
3995,no trend,0.05607271202075026,-0.1541471048513302,-0.02217315124387255,-0.7015872763883461,-24.95988868150625,3.5234057289545455,2.6439675812096772,Ganga,1,3.141702558908451,Stable,Stable
4658,no trend,0.1034151436492392,-0.13145539906103287,-0.6328816929475505,-0.3387122440960421,-24.454507948001808,208.88450582689393,157.80282774731185,Ghaghara,1,186.67901133333334,Stable,Stable
5159,no trend,0.2914753538276562,-0.08528951486697965,-0.012433737507921198,-0.25142104466567244,-24.400201109258184,5.54732752248106,4.193768450806452,Panchane,4,4.957933060328638,Stable,Stable
5151,no trend,0.1381593548578981,-0.11971830985915492,-0.01732503469551281,-0.38402316485634136,-24.315757145129453,5.045009420170454,3.818277181612903,Harohar,3,4.5119621890375585,Stable,Stable
7681,no trend,0.3050221061741585,-0.08294209702660407,-0.0033509150414781294,-0.2988615392719756,-24.213100792545074,1.259463024496212,0.9545079729301075,Mendha,3,1.1264363730985916,Stable,Stable
4041,no trend,0.06684866277056156,-0.14788732394366197,-0.02594710398148148,-0.4997146505767448,-23.941846916934008,5.8125179929223485,4.420893833037635,Varuna,4,5.205285282417841,Stable,Stable
4462,no trend,0.11637258786708138,-0.1267605633802817,-0.3580115339506172,-0.4173411195485111,-23.90258751301915,96.21187063929924,73.21474406182796,Ghaghara,1,86.2018727834507,Stable,Stable
4453,no trend,0.05993076455193247,-0.15179968701095461,-0.035777177281745995,-0.5650248538936359,-23.280133017043962,7.083262643498105,5.434269678145162,Aami,5,6.365694897816901,Stable,Stable
