seg_id,min_year,min_flow_m3s,river_name,tier,updated_tier,long_term_mean,max_year,max_flow_m3s,min_decade
3408,2002,4.245960541666666,Morel,4,4,27.3571037814554,1981,105.76869234166668,2000
3409,2002,0.4955487316666667,Kareli,4,4,3.1992131403638497,1995,11.104428533333333,2000
3410,2002,0.278130995,Morel,4,4,2.0968169946596245,1995,6.7342594775,2000
3411,2002,4.552095958333333,Morel,4,4,29.642119815258216,1981,111.00645066666665,2000
3412,2002,5.233297383333333,Morel,4,4,33.98059839706573,1981,117.82821273333333,2000
3413,2002,0.6655884575000001,Gambhir,4,4,3.794957410492958,2021,11.275891725,2000
3414,2002,35.85881083333333,Banas,3,3,175.11546557511736,1973,488.6592596666667,2000
3415,2002,36.63200475,Banas,3,3,179.44346046948357,1973,494.07467266666663,2000
3417,2002,0.54993467,Mashi,4,4,3.986384493403756,1977,15.983959325,2000
3418,2003,0.14223848483333332,Mashi,4,4,0.9883327814765258,1977,4.091608474166667,2000
3419,2002,0.10266053016666667,Mashi,4,4,1.148460927910798,1977,3.9942181708333333,2000
3420,2003,0.5029298525,Mashi,4,4,3.4632936971478876,1977,17.935372733333335,2000
3421,2003,0.8937587966666668,Mashi,4,4,5.862383619706573,1977,27.192651108333333,2000
3422,2002,1.1089013583333334,Mashi,4,4,7.782115687288732,1977,33.381111383333334,2000
3423,2002,0.08367096283333335,Mashi,4,4,1.2807020915539906,1981,4.413880725833333,2000
3424,2002,2.5070131333333334,Mashi,4,4,19.201223539201877,1977,73.37662570833332,2000
3425,2002,2.592126425,Mashi,4,4,20.493719531338026,1977,76.69763875,2000
3426,2002,0.09122689616666667,Sohadra,5,5,1.14055148460446,1977,3.5346532508333333,2000
3428,2002,0.30610611,Sohadra,5,5,2.894142913028169,1977,10.173824383333333,2000
3429,1987,0.41819710250000003,Dai,4,4,2.240137310539906,2019,9.003963945833334,1980
3430,2002,1.2322807583333333,Dai,4,4,7.070684045164319,1977,25.102472925,2000
3431,2002,0.46106269000000005,Sohadra,5,5,4.964248849788732,1977,15.66312565,2000
3432,2002,29.939652499999998,Banas,3,3,129.93083479929578,1973,419.55279991666663,2000
3433,2002,3.0648363916666668,Mashi,4,4,25.610210358920188,1977,92.67767470833333,2000
3434,2002,33.52391775,Banas,3,3,160.276376778169,1973,465.91613808333335,2000
3435,2002,1.017388765,Galwa,5,5,5.815351964671361,1956,17.069154041666668,2000
3436,2002,34.134144166666665,Banas,3,3,165.123107935446,1973,472.7336391666667,2000
3437,2002,1.0189993616666666,Chakan,5,5,5.161760491279343,1956,13.62642475,2000
3438,1987,0.08659985658333334,Dai,4,4,0.4100538245680751,1977,1.7499169808333335,1980
3439,1987,0.13509587083333333,Dai,4,4,0.8183828912922535,2012,3.3361823533333332,1980
3440,2002,27.867510166666666,Banas,3,3,116.78604259037559,1973,387.96617999999995,2000
3441,2009,0.5898199016666666,Bajyan,5,5,3.100237337758216,2019,9.132594904166668,2000
3442,2002,0.07145046733333334,Mashi,4,4,0.5769486129213616,1977,3.008089988333333,2000
3443,2003,0.08858908708333334,Mashi,4,4,0.6377937743791079,1977,3.951891696666667,2000
3444,2003,0.28527422416666665,Mashi,4,4,1.9520249036150235,1977,10.642599216666666,2000
3445,2003,0.19399604250000002,Mashi,4,4,1.351788822875587,1977,6.644448483333334,2000
3447,2002,0.17825497416666666,Mendha,3,3,1.0323191292476526,1995,3.6407215649999998,2000
3448,2002,0.16770419083333332,Mendha,3,3,1.0444443911161971,1977,3.6731257066666667,2000
3449,2007,0.12670640083333332,Mendha,3,3,1.152357328717136,1977,5.2444761799999995,2000
3450,2002,0.5363520908333334,Mendha,3,3,3.6487851707863848,1977,13.97042015,2000
3451,2007,0.7498828783333332,Sindh,3,3,2.727009916478873,1961,7.623401741666666,2000
3452,2007,2.29788595,Non,4,4,9.094554439788732,1961,26.036661275,2000
3453,2007,4.191628049999999,Parbati,3,3,18.488643460798123,1961,44.930039533333336,2000
3454,2007,26.78492675,Sindh,3,3,109.48894129107981,1961,244.53226725,2000
3455,2007,29.849075666666668,Sindh,3,3,121.60237837793429,1961,279.40178175,2000
3456,2007,0.4975711308333333,Pahuj,4,4,3.317436269377934,1961,8.572642908333334,2000
3457,2007,0.4055985391666667,Betwa,2,2,3.425656869589202,1967,9.1785470225,2000
3458,2007,0.9334340091666666,Ghurari,5,5,5.172470806596245,1985,12.122715216666668,2000
3459,2007,1.5815015333333333,Pahuj,4,4,13.236171317723006,1967,33.467777508333334,2000
3460,2007,3.4568028500000003,Mahuar,4,4,16.96638480399061,1961,42.239004191666666,2000
3461,2007,23.00250558333333,Sindh,3,3,90.82553662382628,1961,197.73286,2000
3462,1979,94.36243766666666,Betwa,2,2,379.6752462840376,2013,733.2199008333333,1970
3463,1979,97.16761441666667,Betwa,2,2,389.2585315680751,2013,749.3006318333333,1970
3464,1979,104.01689791666666,Betwa,2,2,405.8094919119718,2013,775.6124503333334,1970
3465,2007,0.63841663,Sindh,3,3,2.951592356197183,1961,7.1617897274999995,2000
3466,2015,0.7283644758333333,Sindh,3,3,3.0417218778403754,1961,7.3775256975,2010
3467,1979,13.33843125,Sindh,3,3,58.31250865410799,1971,119.37777091666668,1970
3468,1979,14.597362916666667,Sindh,3,3,62.1867328149061,1971,126.372393,1970
3469,1979,17.814353999999998,Sindh,3,3,72.23334192840376,1961,152.51469158333336,1970
3470,2007,0.4159216833333333,Mahuar,4,4,2.801718875340376,1961,6.947798278333333,2000
3471,2007,0.5400517058333333,Bilrai,5,5,2.7293924247417842,1961,6.8504795099999996,2000
3472,2007,2.2230484166666664,Mahuar,4,4,9.955185225539905,1961,24.238322299999997,2000
3473,2007,2.928329858333333,Mahuar,4,4,13.541532497769952,1961,33.583807666666665,2000
3474,2007,0.5450884641666667,Non,4,4,2.2672028666314556,1961,6.5393586558333325,2000
3475,2007,0.614994165,Non,4,4,2.3171199135211267,1961,6.721176213333333,2000
3476,2007,0.7854079708333334,Non,4,4,3.181979663169014,1961,8.804067013333333,2000
3477,2007,1.3978435083333334,Non,4,4,5.698362189471831,1961,16.092301600000003,2000
3478,1979,1.4612956675,Betwa,2,2,5.582449805199531,1971,12.746440774999998,1970
3479,1987,16.386001166666667,Khari,3,3,66.28577077112676,1995,199.6328575,1980
3480,1987,122.83687833333333,Yamuna,1,1,404.7575374483568,1978,814.0608116666667,1980
3481,2017,0.15444321083333332,Sengur,4,4,2.154114635633803,1960,6.617492428333333,2010
3482,2016,1.3353856750000002,Ganga,1,1,12.69219699988263,1961,36.31178655833333,2010
3483,2017,4.2620758,Rihand,3,3,16.957603782629107,2003,46.12070814166666,2010
3484,2007,7.2596192833333335,Sengur,4,4,35.0029101269953,1967,93.8268255,2000
3485,1979,1.6372563916666667,Sindh,3,3,7.333899998075117,1971,17.647195508333333,1970
3486,2007,0.720969565,Indar,5,5,3.6277019907981223,1971,8.825215461666668,2000
3487,1979,11.696301391666665,Sindh,3,3,51.12599699812207,1971,104.30403775,1970
3488,2007,0.9648763225,Aerma,5,5,5.007438008978873,1971,11.4212798175,2000
3489,1987,0.2637907341666667,Kakund,5,5,1.255990811830986,1958,5.181627643333333,1980
3490,1987,0.3633893475,Banganga,4,4,1.6512019290023474,1995,5.652130166666666,1980
3491,2002,3.70293555,Banganga,4,4,18.250977324413146,1995,72.44988645833332,2000
3492,1987,4.208466791666667,Gambhir,4,4,20.56886204037559,1995,61.925483275,1980
3493,2002,4.763974941666667,Banganga,4,4,21.868636437206572,1995,83.12504191666667,2000
3494,1987,9.53855785,Khari,3,3,37.73336680328639,1958,119.4533685,1980
3495,2007,0.9680527225,Khari,3,3,4.342592517347418,1958,13.454836258333335,2000
3496,1987,14.797236750000001,Khari,3,3,61.035332522300465,1995,191.8544105,1980
3497,2020,0.17682613833333335,Yamuna,1,1,0.9551290849882629,1958,3.63467118,2020
3498,2015,0.37945570666666667,Karwan,4,4,1.8590441253286385,1958,5.600316135833334,2010
3502,2015,1.5914731833333333,Karwan,4,4,9.181896192957746,1963,26.312629408333336,2010
3503,2015,2.4669599166666667,Karwan,4,4,12.940078862323944,1958,36.950209533333336,2010
3504,1987,8.620487516666666,Khari,3,3,33.864836388615025,1958,105.90558800000001,1980
3505,1987,110.66902108333333,Yamuna,1,1,372.4566484131455,1978,768.4903920833334,1980
3506,1987,112.97293783333333,Yamuna,1,1,378.6610072593897,1978,775.6545249999999,1980
3508,2002,0.27875550916666664,Gambhir,4,4,1.7135712369835683,1995,6.074566128333334,2000
3509,2002,0.6707631433333333,Gambhir,4,4,4.00477261480047,1995,14.307045641666667,2000
3510,1988,0.296728685,Banganga,4,4,1.4874855679225352,1995,6.316747181666666,1980
3514,1987,7.856200916666666,Khari,3,3,30.640002617723002,1958,96.24694316666667,1980
3515,1987,6.488292,Khari,3,3,25.431598767605635,1967,81.00311975,1980
3516,2002,0.23508183500000002,Sanwan,4,4,1.2583591843075117,1995,5.0250046525,2000
3517,2002,0.24782621083333334,Sanwan,4,4,1.326711966701878,1995,5.210287776666667,2000
3518,1988,0.3365567683333333,Banganga,4,4,1.919768163697183,1995,8.067160046666666,1980
3519,2002,0.47620089666666665,Sanwan,4,4,2.4123374480985915,1995,9.350670874999999,2000
3520,2002,0.6190341291666667,Barah,4,4,3.030924009096244,1995,11.014398899999998,2000
3521,2002,0.7124603158333334,Sanwan,4,4,3.6710523127934276,1995,14.380255166666666,2000
3522,2002,1.1819012083333333,Sanwan,4,4,6.04506612761737,1995,24.076264658333333,2000
3523,2002,1.9705953166666668,Banganga,4,4,10.012877088615022,1995,39.65489485,2000
3524,2002,3.1829496583333334,Banganga,4,4,16.1511086221831,1995,64.06060262499999,2000
3526,1987,0.28395275000000003,Khari,3,3,1.414163373286385,1996,5.662044225,1980
3527,2002,2.497732675,Khari,3,3,9.807220401525822,1967,34.17718006666667,2000
3528,2002,2.17332005,Barah,4,4,9.243617279694837,1995,33.30361941666667,2000
3530,1987,4.175936208333334,Khari,3,3,15.954312822887324,1967,59.27863775,1980
3531,2002,0.532597655,Barah,4,4,2.568377068133803,1996,11.562909191666668,2000
3532,2002,1.0695546941666667,Barah,4,4,5.090688062523474,1995,18.895968749999998,2000
3533,2015,0.46255737750000003,Yamuna,1,1,2.806747745140845,1958,10.329598533333334,2010
3534,1982,14.434167,Hindon,3,3,55.97218607535211,1978,153.50604366666667,1980
3535,1987,108.92634741666666,Yamuna,1,1,368.60150542136154,1978,764.8643766666668,1980
3536,2009,0.13356563291666668,Karwan,4,4,1.2676088839788733,1967,4.2041131675,2000
3537,2007,1.2253466975,Karwan,4,4,5.906119957089201,1967,16.676395408333335,2000
3538,2007,4.247252275,Karwan,4,4,19.640725876995308,1967,55.22602284166667,2000
3539,2007,4.4437440666666665,Karwan,4,4,20.997551384624412,1967,59.704295525,2000
3541,2020,0.2177255325,Karwan,4,4,1.9538128565610329,1952,6.086325892500001,2020
3543,2021,0.5877196441666667,Kali,3,3,3.2473635565258214,1967,9.111378,2020
3544,2009,0.8653157616666666,Kali,3,3,6.199140678697183,1978,18.978325883333333,2000
3545,2009,0.6786707399999999,Kali,3,3,6.258123206384976,1978,21.991176566666667,2000
3547,2009,2.820631483333333,Kali,3,3,10.891063062558684,1978,33.097881124999994,2000
3548,2009,1.0507650316666666,Kali,3,3,10.07387315753521,1978,35.92778405,2000
3549,2009,3.732632583333333,Kali,3,3,17.246211063615025,1978,52.409628983333334,2000
3550,2009,5.625001008333334,Kali,3,3,30.06531688309859,1978,93.89471366666668,2000
3551,2009,0.15745938166666665,Hindon,3,3,1.641614083157277,1978,6.737626763333334,2000
3552,1982,12.52944025,Hindon,3,3,49.60023149647887,1978,128.94487958333335,1980
3553,1987,1.0692773691666666,Kali,3,3,4.2445890664788735,1978,9.458307883333333,1980
3554,1987,1.2828854533333334,Kali,3,3,5.237602326291079,1978,12.276384408333334,1980
3555,2021,3.627093,Solani,4,4,12.987122060093897,2010,25.589482608333338,2020
3556,1987,4.69466105,Kali,3,3,18.32727963579812,1978,49.248183366666666,1980
3558,1987,0.8178964674999999,Kali,3,3,3.1758127157746476,1978,9.256823483333333,1980
3559,1982,10.554087441666667,Hindon,3,3,40.37562031842723,1978,100.61754433333334,1980
3560,1965,1.6692657666666666,Amjar,5,5,8.595326137312206,2019,27.82569509166667,1960
3561,1981,7.910741616666666,Ahu,4,4,33.66686419647887,2019,119.65677549166668,1980
3562,1965,10.131082133333333,Ahu,4,4,42.9681347879108,2019,149.32515669166668,1960
3563,1951,23.250082,Kali Sindh,3,3,91.38667205751173,2019,281.08316025,1950
3564,1951,35.273255363636366,Kali Sindh,3,3,139.28696561032862,2019,442.9271575833333,1950
3565,1965,1.0953754641666666,Kali Sindh,3,3,5.4704292775,2013,14.610276175000001,1960
3566,1965,2.8182939416666666,Ujar,5,5,13.857946674647888,2019,38.031232358333334,1960
3567,1951,26.175163181818185,Parvan,4,4,118.48502397887324,2019,325.93137141666665,1950
3568,1951,36.739408181818185,Kali Sindh,3,3,144.76183748708922,2019,456.8861845833333,1950
3569,1965,39.87660983333333,Kali Sindh,3,3,159.46042651291077,2019,496.3016659166667,1960
3570,1981,0.8073234724999999,Chauli,5,5,3.8359172670187793,2019,14.281117985833333,1980
3571,1951,1.9462650727272726,Ghar Ganga,4,4,9.500829534518779,2019,30.249228024999997,1950
3572,1951,0.913786519090909,Chhapi,4,4,5.421575409929578,2019,25.862787674999996,1950
3573,1951,3.480543809090909,Chhapi,4,4,17.578382018075118,2019,62.77447095833333,1950
3574,1951,20.70533,Kali Sindh,3,3,80.17959448122066,2019,248.35508833333333,1950
3575,1951,67.21864254545454,Kali Sindh,3,3,280.1755469870892,2019,825.9027478333334,1950
3576,1951,1.2447626245454546,Baleti,5,5,5.779907826737089,1973,14.494601941666666,1950
3577,1951,1.9283429363636364,Newaj,4,4,8.59603570769953,1973,22.388580416666667,1950
3578,1951,12.141219063636363,Kali Sindh,3,3,44.31961001596244,1973,130.53669795833335,1950
3579,1951,3.407707372727273,Parbati,3,3,14.86541238039906,1973,37.7577628,1950
3580,1951,3.6208257,Newaj,4,4,16.277654526056338,1973,41.47805181666667,1950
3581,1951,0.8058367672727272,Newaj,4,4,4.107728759037558,1973,9.557158286666667,1950
3582,1951,8.604480163636364,Newaj,4,4,40.03601303204225,1973,99.89638933333333,1950
3583,1951,2.442864518181818,Dudhi,5,5,12.349148350821597,2019,28.89170435833333,1950
3584,1951,13.102058454545455,Newaj,4,4,62.119945697652575,2019,157.96776670833333,1950
3585,1951,1.4050944654545454,Paru,5,5,6.715981351361502,1973,15.254222825,1950
3586,1951,7.990685099999999,Parbati,3,3,35.015956896244134,1973,84.53159404166666,1950
3587,1951,15.227441909090908,Parbati,3,3,66.23892779741784,1973,154.44313459166668,1950
3588,1966,1.5565480216666667,Ghora Pachhar,4,4,7.862034784237089,2019,22.437468683333332,1960
3589,1966,1.3270400541666667,Ghora Pachhar,4,4,7.943160009272301,2019,24.38431445,1960
3590,1966,4.069647166666667,Ghora Pachhar,4,4,22.787690326408452,2019,65.44272955,1960
3591,1951,19.132959272727273,Parvan,4,4,88.02061501056339,2019,230.61382116666667,1950
3592,1980,1.6044006916666669,Londri,5,5,5.650096240985915,1973,16.839179875000003,1980
3593,1951,3.7015810727272727,Kali Sindh,3,3,12.02733139859155,1973,34.547396424999995,1950
3594,1951,3.368582972727273,Lakundar,4,4,13.040260820070424,2019,38.55083705,1950
3595,1951,6.220443236363637,Lakundar,4,4,25.09977030915493,2019,79.06517776666666,1950
3596,1951,18.901040863636364,Kali Sindh,3,3,72.15071639765259,2019,218.27892758333334,1950
3597,2002,0.7654844024999999,Tila,5,5,3.674291362746479,2019,11.666624945,2000
3598,1980,1.0441133508333333,Chhoti Kali Sindh,4,4,4.197951649061033,1973,12.798509213333332,1980
3599,2002,1.1510375033333333,Kanthali,5,5,6.534800150258216,2019,25.15970195,2000
3600,2002,2.0380702416666665,Ahu,4,4,10.891695215798123,2019,43.34408659166667,2000
3601,1981,0.9286351808333334,Ahu,4,4,4.296374192382629,2019,14.53453611,1980
3602,1981,5.892673491666667,Ahu,4,4,24.9181663342723,2019,91.98112966666667,1980
3603,2002,0.5984114991666667,Dudhaliya,5,5,3.027365615633803,2019,10.764621591666668,2000
3604,1981,0.9466260183333333,Ahu,4,4,4.43464394370892,2019,18.726475121666667,1980
3605,1965,6.764533133333333,Chhoti Kali Sindh,4,4,24.422707048943664,1973,78.43955579166666,1960
3606,2003,1.1324910558333334,Ansar,5,5,5.644511616596244,2019,23.691562358333332,2000
3607,2002,67.95821441666666,Chambal,2,2,233.08368164671361,2019,748.8071371666666,2000
3608,2002,70.11258883333333,Chambal,2,2,242.87527049530516,2019,787.8248249166667,2000
3609,1981,0.6745655216666666,Khoki,5,5,2.942470318333333,2019,10.4156904825,1980
3610,1981,1.2973849033333333,Gunjali,4,4,5.929750931819249,2019,20.598043183333335,1980
3611,2003,0.8967662041666666,Gunjali,4,4,4.435701682758216,2019,14.916012575000002,2000
3612,1981,2.059592933333333,Gunjali,4,4,9.368042484741785,2019,32.490075374999996,1980
3613,1981,3.0473684750000003,Gunjali,4,4,14.223345541549296,2019,48.69843340833333,1980
3614,1981,1.9936583083333332,Chambal,2,2,12.04077278814554,2019,38.288685808333334,1980
3615,2002,75.00872825,Chambal,2,2,263.34133208685444,2019,857.02630375,2000
3616,2002,77.99797825,Chambal,2,2,276.92687148004694,2019,900.2112286666667,2000
3617,1981,0.4610468575,Chambal,2,2,2.683272749859155,2019,7.7737676725,1980
3618,2002,79.43687075000001,Chambal,2,2,282.8396060551643,2019,917.5617663333333,2000
3619,1966,0.36803150916666666,Chandloi,5,5,1.973886601431925,1971,6.159689476666667,1960
3620,1981,0.5098566050000001,Thalera,5,5,2.553177236173709,2019,8.740208996666667,1980
3621,1966,0.55484763,Alnia,5,5,3.013210219131455,1971,8.665643638333334,1960
3622,1966,1.1140089675,Chandloi,5,5,6.0478292542723,1971,17.901637708333332,1960
3623,2002,82.66723850000001,Chambal,2,2,294.9961044448357,2019,946.9180260833333,2000
3624,2002,3.34576225,Kural,5,5,14.606431346713615,2019,47.28918384166667,2000
3625,2009,4.018765191666667,Mej,4,4,17.464630498356808,2019,52.87478985833334,2000
3626,2002,8.224326083333333,Mej,4,4,35.74419432206573,2019,109.01883713333332,2000
3627,1951,68.94445572727273,Kali Sindh,3,3,286.5324958450704,2019,836.2130959166666,1950
3628,1965,163.17284375,Chambal,2,2,582.3198031326291,2019,1784.6188021666667,1960
3629,2002,0.47752069083333337,Shipra,4,4,2.547919239612676,2019,9.5404148125,2000
3630,1965,10.001979141666666,Chhoti Kali Sindh,4,4,36.10436032992958,1973,120.07235120833333,1960
3631,1965,17.255441166666667,Shipra,4,4,59.22706986983568,1973,203.42871108333335,1960
3632,1965,18.363695,Shipra,4,4,62.73289476725352,1973,215.953096875,1960
3633,1965,41.149747,Chambal,2,2,136.62855053755868,1973,449.85310775,1960
3634,1965,53.39189183333334,Chambal,2,2,179.36027722769953,1973,588.8824031666667,1960
3635,2002,4.424192266666666,Sau,5,5,23.879800686032866,2019,110.69266056666667,2000
3636,1965,60.48238408333333,Chambal,2,2,204.19953475469484,1973,660.9731508333333,1960
3637,2002,0.66068147,Somli,5,5,3.62882921294601,2019,16.471749151666664,2000
3638,1966,2.0717075416666666,Sau,5,5,12.829675442840376,2019,57.495416733333336,1960
3639,2002,3.9529310333333334,Retam,4,4,17.8791785064554,2019,74.90862305,2000
3640,2002,5.0827847083333335,Idar,5,5,22.52403660739437,2019,92.47013266666666,2000
3641,2003,0.7397138641666667,Retam,4,4,3.257452886561033,2019,12.038852749166665,2000
3642,2003,1.710566391666667,Retam,4,4,8.34144498620892,2019,36.14194584166666,2000
3643,2002,0.5869275375,Retam,4,4,2.7038175522652583,2019,12.3186500825,2000
3644,2003,1.08334013,Idar,5,5,4.620624834483568,2019,17.469581666666667,2000
3645,2003,3.2037121749999997,Retam,4,4,14.575702028990612,2019,60.33831875833334,2000
3646,2002,0.7349916841666667,Maleni,5,5,5.33882069778169,2006,15.902218991666667,2000
3647,2002,0.8717336225,Maleni,5,5,5.571505399448357,2019,17.0960682,2000
3648,2002,2.4507291666666666,Maleni,5,5,16.517707634859153,2019,51.43804983333333,2000
3649,2002,0.6002894175,Pingla,5,5,3.6757916681455396,2019,15.078962396666668,2000
3650,1982,13.279192625,Chambal,2,2,46.68643043169014,1973,149.25576583333333,1980
3651,2002,3.0515258833333334,Chambal,2,2,20.195506212441316,2019,66.51515435833333,2000
3652,2002,20.589695833333334,Chambal,2,2,72.52827869483568,1973,229.24278470833335,2000
3653,2018,2.6271285583333333,Kanh,5,5,9.773649297769953,1973,33.472957558333334,2010
3654,1982,4.121559675,Ashamati,5,5,13.421297388732395,1973,44.542775,1980
3655,1982,4.362775516666667,Gambhir,4,4,17.339935716549295,1973,60.69706280833333,1980
3656,2018,9.25084655,Shipra,4,4,31.83572480410798,1973,107.08884806666667,2010
3657,1992,2.04983715,Chambal,2,2,9.035817877417841,1973,30.855218591666667,1990
3658,1982,5.701423166666667,Chambal,2,2,21.003569672300472,1973,69.97943115833333,1980
3659,1957,1.3458468333333335,Chhoti Kali Sindh,4,4,4.815786290387324,1973,15.139314158333333,1950
3661,2022,30.756865,Padma,1,1,68.36499730633803,1959,117.83742191666666,2020
3664,1992,1.01813013,Baveri,5,5,3.9621147144953053,1973,12.79139088,1990
3665,1985,3.7066138416666665,Chamla,5,5,14.672747782276994,1973,43.77935043333333,1980
3666,1965,10.645878375,Chambal,2,2,37.25965158673709,1973,118.64953558333333,1960
3667,2002,0.5097313375,Chambal,2,2,2.698086343380282,1973,8.013884084166667,2000
3668,1972,3.1859865416666664,Padma,1,1,8.420497608849766,1959,14.969817933333333,1970
3669,1958,8.899243541666666,Padma,1,1,24.302892499295776,1959,41.5827088,1950
3670,1972,13.325719575,Padma,1,1,32.718587849178405,1959,56.524568375,1970
3671,1958,12.82421625,Padma,1,1,38.6340918798122,1984,68.15742120833333,1950
3672,1958,56.16209258333333,Padma,1,1,137.0897731983568,1984,239.67013908333334,1950
3673,1972,2.4933791083333334,Padma,1,1,7.455330853485916,1974,15.09868957,1970
3674,1958,70.34397366666667,Padma,1,1,170.0115383943662,1984,294.21369016666665,1950
3675,1958,73.74913933333333,Padma,1,1,180.0356022664319,1984,314.6599954166667,1950
3677,2022,9.059062,Padma,1,1,19.654104644248825,1984,34.07041601666666,2020
3678,2022,15.900648,Padma,1,1,36.21592758720657,1984,63.09950113333334,2020
3679,2012,41.42452975,Padma,1,1,97.14218842018781,1984,168.36117841666666,2010
3683,2012,3.8881783333333337,Padma,1,1,9.362489949413145,1959,16.73217575,2010
3684,1973,1.8612500625,Padma,1,1,5.306341019284038,1959,10.191572925000001,1970
3685,1972,44.70231616666666,Padma,1,1,104.5436903673709,1984,177.26203483333333,1970
3686,1972,3.6555552666666666,Padma,1,1,8.45149572382629,1984,14.855389841666666,1970
3687,1972,3.9078034,Padma,1,1,8.891644415375588,1984,15.488233375,1970
3688,1958,5.5583167499999995,Padma,1,1,16.934944789553988,1984,29.729137916666662,1950
3689,1987,0.11669884933333334,Nekhadi,5,5,0.6102820342030516,1976,2.2019390275000004,1980
3690,1987,0.49783732416666665,Kothari,4,4,2.203472501431925,1973,10.541759518333334,1980
3691,1987,0.3444412858333334,Khari,3,3,1.729845536830986,1973,7.000566334999999,1980
3692,1987,0.10296785241666667,Khari,3,3,0.5869895858896714,2012,2.070596323333333,1980
3693,1987,0.5418437758333333,Khari,3,3,2.797131117922535,1973,9.88532187,1980
3694,1968,0.2055718875,Khari,3,3,1.0626267950704225,2019,4.214561288333333,1960
3695,2009,0.8784668933333334,Mansi,5,5,4.2455723120070425,2019,16.45500536666667,2000
3696,1987,0.7283000108333333,Khari,3,3,3.7441669694248825,1976,11.775734333333332,1980
3697,1987,1.1868617916666666,Khari,3,3,5.7747080678403755,2019,20.293047333333334,1980
3698,2009,0.603745185,Khari,3,3,2.9396903804812204,2019,11.647711391666668,2000
3699,2009,0.585200955,Sameliya,5,5,2.8318527261267605,2019,12.062151829166666,2000
3700,2009,1.1975609508333334,Khari,3,3,5.814262668309859,2019,23.85798455833333,2000
3701,1987,2.321532133333333,Khari,3,3,10.330665144014084,2019,37.793529766666666,1980
3702,2002,22.560653083333335,Banas,3,3,97.93244689143194,1973,338.2082915416667,2000
3703,1981,0.4619417983333333,Banas,3,3,2.3211312381338027,2019,7.966166603333334,1980
3704,2002,20.700586666666666,Banas,3,3,90.91093870715962,1973,320.611269,2000
3705,2009,3.6328166416666665,Khari,3,3,16.505935836619717,2019,62.749811300000005,2000
3706,2009,0.32286678083333337,Khari,3,3,1.5458495189201877,2019,4.9029699825,2000
3707,2009,3.9694166416666667,Khari,3,3,18.11915208415493,2019,67.81919953333333,2000
3708,2000,0.35591717500000003,Gomti,2,2,1.8465273802230047,1973,10.038274806666667,2000
3709,2002,0.5282576474999999,Chandrabhaga,5,5,2.386459856913145,1973,12.855037691666666,2000
3710,2000,0.6758801916666667,Banas,3,3,5.457597120105634,1973,32.40583066666667,2000
3711,2000,1.4179284166666666,Banas,3,3,9.18749241129108,1973,52.510834958333334,2000
3712,2000,2.598426825,Banas,3,3,13.9221176907277,1973,74.3466165,2000
3713,1981,0.29771954833333336,Banas,3,3,1.4564909621948356,2016,6.147499498333334,1980
3714,2000,4.414711425,Banas,3,3,19.94649554471831,1973,90.01383129166668,2000
3715,1981,0.26184447833333335,Berach,4,4,1.9205415675821595,2019,7.687155665833333,1980
3716,1981,0.5148172533333334,Menali,5,5,2.949417287359155,2019,9.567553566666666,1980
3717,1981,0.6391361108333333,Berach,4,4,3.654309340035211,2019,13.489990086666667,1980
3718,2009,1.8773620333333332,Kothari,4,4,9.10018291842723,1973,32.44347498333333,2000
3719,2000,9.643680558333333,Berach,4,4,45.96265318028169,1973,168.70673886666665,2000
3720,2000,11.323791875,Berach,4,4,52.143380840375585,1973,180.26100108333333,2000
3721,2000,12.25875825,Berach,4,4,55.14020750422535,1973,185.118978875,2000
3722,2000,16.67542225,Banas,3,3,75.0891224988263,1973,275.1380553333333,2000
3723,1981,0.3768313033333333,Unli,5,5,1.969323468321596,2019,6.163212318333333,1980
3724,2002,17.627226916666668,Banas,3,3,78.35306833685445,1973,281.2229300833333,2000
3725,2002,18.22779775,Banas,3,3,80.688094125,1973,285.75647775,2000
3726,2009,0.35836959250000006,Bahmnai,5,5,1.6536532928521128,1973,7.96055515,2000
3727,2009,1.86715515,Mej,4,4,8.42840008564554,2019,27.60425330833333,2000
3728,2000,0.4512188883333333,Jashma,5,5,2.8185792321478873,1973,12.961323501666667,2000
3729,2000,0.5476528566666666,Berach,4,4,4.020283365387324,1973,16.404012930833336,2000
3730,2000,1.73988995,Berach,4,4,9.117711590575118,1973,33.91415936666666,2000
3731,2000,0.9483089100000001,Berach,4,4,9.374983425715962,1973,47.72705878333334,2000
3732,2000,1.6803986666666668,Berach,4,4,13.359789457230047,1973,64.55620581666666,2000
3733,2000,2.305713341666667,Berach,4,4,17.70108264448357,1973,82.03525348333334,2000
3734,2000,4.094132241666666,Berach,4,4,26.993055916197186,1973,116.42156711666667,2000
3735,1981,0.5638860758333334,Berach,4,4,2.551774620692488,2016,10.138061848333335,1980
3736,2000,5.154980283333333,Berach,4,4,31.012749072065727,1973,128.2514377,2000
3737,2003,2.597802025,Gambhiri,4,4,11.604647253051642,2019,33.92216059166666,2000
3738,2003,0.9321071416666666,Gambhiri,4,4,4.181414568380282,2019,13.887001075,2000
3739,2003,1.0418635108333334,Kadmali,5,5,4.472715411983568,1973,14.082572754166668,2000
3740,2000,0.24246932,Khan,5,5,1.4825737864671362,1973,7.842958965,2000
3741,2000,0.39782088416666667,Banas,3,3,3.743662926455399,1973,23.324434189166666,2000
