seg_id,early_dry_mean,late_dry_mean,abs_change_m3s,pct_change,river_name,tier,updated_tier,long_term_mean,dry_mk_trend,dry_mk_p_value,dry_sens_slope_pct_yr
3353,1.0800771524375,0.8677032611290323,-0.21237389130846762,-19.662844531910135,Vaisali,4,4,2.010706395181925,decreasing,0.0007644909668651501,-0.9051660218493428
4206,1.3265766486875,1.0658177809677418,-0.2607588677197581,-19.656524783377574,Lastar,5,5,3.9418688947652583,no trend,0.12146527225469161,-0.4047940436327937
4807,32.41304411875,26.04428586854839,-6.368758250201612,-19.648750752532592,Mahakali,2,2,117.78024950340375,decreasing,0.03200980884395954,-0.504947902750614
3544,2.6874418785,2.1597308322580644,-0.5277110462419357,-19.63618452416461,Kali,3,3,6.199140678697183,decreasing,0.0020193078379675544,-0.583992925965264
4209,4.3515354625,3.4993329177419357,-0.8522025447580646,-19.583950357340434,Bhillangana,4,4,13.368048548673709,no trend,0.12631452711815294,-0.36803218467928056
4763,1.4816046075,1.1916267629032258,-0.2899778445967742,-19.571877890287556,Sarju,3,3,3.901484470762911,decreasing,0.005118383692698902,-0.3839527576470058
3489,0.7957070254375,0.6402541111290323,-0.15545291430846775,-19.536451148335125,Kakund,5,5,1.255990811830986,decreasing,0.003866748696732092,-0.7622790178161784
4564,48.035557581249996,38.689280379032255,-9.346277202217742,-19.456997426144024,Ganga,1,1,98.75905602347417,decreasing,0.0003020650627967303,-0.581347479418608
4805,11.960371273125,9.658483900806452,-2.3018873723185482,-19.245952485529426,Sharda,2,2,49.16598636913146,decreasing,0.029699886817119436,-0.4392475194808064
4716,37.4003927375,30.21535031451613,-7.185042422983869,-19.21114164071248,Tamasa,3,3,78.62436739612676,decreasing,0.0005929215444833158,-0.5752274988712122
4563,40.23409120625,32.55992305241936,-7.674168153830642,-19.07379519147317,Tamasa,3,3,83.928558657277,decreasing,0.0004409976272403693,-0.5732129724604378
3991,2.033021093375,1.6474633108870969,-0.38555778248790307,-18.96477039733228,Sai,3,3,4.278555853309859,decreasing,0.004522732528645879,-0.5480832744589245
4006,1.283788913125,1.040828847903226,-0.24296006522177405,-18.92523472806448,Sai,3,3,2.6754335180516433,decreasing,0.005610700200268548,-0.5387438772486238
3406,1.312216933125,1.0643388986290323,-0.24787803449596768,-18.890019495911744,Dhil,5,5,4.528355328333333,decreasing,0.04285083553529989,-0.49595517759748353
3441,0.9314123053125,0.7563730269354839,-0.17503927837701605,-18.792888753846587,Bajyan,5,5,3.100237337758216,decreasing,0.012360926954260387,-0.6232385411566173
4001,10.837733473750001,8.81594560967742,-2.0217878640725804,-18.655080132479164,Gomti,2,2,25.345852470657274,decreasing,0.000379478369956443,-0.5061922840579823
3792,3.08336931625,2.509711141935484,-0.5736581743145162,-18.604912855920887,Garra,4,4,6.599826946115024,decreasing,0.0036294990771035263,-0.5238819725703417
3320,11.724208304375,9.547192770967742,-2.1770155334072587,-18.568550446130207,Yamuna,1,1,45.429160624647885,no trend,0.09734726542685834,-0.3908816447564867
4715,30.782760456250003,25.07827485483871,-5.704485601411292,-18.531429660178762,Tamasa,3,3,66.49549422288733,decreasing,0.0014894916172796258,-0.5390176314977304
3361,2.3359581961875002,1.904195305564516,-0.43176289062298423,-18.483331222607543,Jhilmil,5,5,4.307903014694836,decreasing,0.0006859781461279191,-0.7368619641472346
3936,8.12947624625,6.645771258870968,-1.4837049873790322,-18.250929610175586,Ganga,1,1,16.769727086384975,decreasing,0.00023963867870691047,-0.5219975737858745
3384,19.29187579625,15.772658908064516,-3.5192168881854844,-18.24196322510825,Kunwari,4,4,46.7638566084507,decreasing,0.000379478369956443,-0.7375679455871617
3955,27.206727284375,22.2441471733871,-4.962580110987901,-18.240268515640036,Tamasa,3,3,59.89324267300469,decreasing,0.0020193078379675544,-0.5165422776373685
4422,8.704024195625,7.116752974193549,-1.5872712214314504,-18.23606168545899,Ghaghi,5,5,22.62238031584507,decreasing,0.0031942743973956134,-0.40965640756755184
4005,5.459528015625,4.466455599193549,-0.9930724164314508,-18.18971188698562,Tamasa,3,3,12.754661771126761,decreasing,0.002807129202006875,-0.4945205973897959
4785,18.834364609375,15.440682062096775,-3.3936825472782264,-18.018566687346517,Mohana,4,4,54.10631065457747,decreasing,2.7981180594771615e-05,-0.5543879106685564
3382,14.217715365,11.658316587903226,-2.5593987770967743,-18.00147711071282,Gambhir,4,4,24.990867941666668,decreasing,0.0031942743973956134,-0.6554508815465615
3831,3.6935299568749995,3.0289917467741936,-0.6645382101008059,-17.9919539806049,Afsarha,5,5,9.608972902793427,decreasing,0.023005549011194892,-0.44762169201366586
3836,1.806322532,1.4816411183064515,-0.3246814136935485,-17.974719793483068,Garra,4,4,3.9643636670187794,decreasing,0.0036294990771035263,-0.5265774801121327
4134,4.100632228125,3.3644352430645164,-0.7361969850604835,-17.953255598274097,Lakheri,5,5,10.794413422969484,decreasing,0.00019708616352720476,-0.7034906113927182
3479,42.643569109375,35.013460673387094,-7.630108435987907,-17.892752870702985,Khari,3,3,66.28577077112676,decreasing,0.0018884793193247873,-0.7632912226960542
7670,5.66290826125,4.651698982177419,-1.011209279072581,-17.856713060178944,Mendha,3,3,8.254905293920187,no trend,0.16159010412375552,-0.4188524107226057
3389,65.81412369375,54.103835177419356,-11.71028851633065,-17.792971871541777,Yamuna,1,1,106.4565149084507,decreasing,0.0018260270673062795,-0.7514545508821802
3365,2.393987926625,1.9682358777419353,-0.4257520488830646,-17.78421871505768,Gambhir,4,4,5.414131986161972,decreasing,0.006725442469001752,-0.6556829904663848
4736,18.12321115625,14.900476733064517,-3.222734423185484,-17.782358740956823,Sotwa,4,4,50.809221338967134,decreasing,0.00033870824317050463,-0.4023822857614087
4720,6.8639251375,5.643866908870968,-1.220058228629032,-17.774934956143845,Manorama,4,4,17.002670001877934,decreasing,0.005784061343793834,-0.3681241635369229
4437,2.4709993359999998,2.031969266532258,-0.4390300694677416,-17.767308273681447,Tamasa,3,3,4.605432568462441,decreasing,0.0018884793193247873,-0.5523539558021264
4114,1.31266997525,1.0814916135483872,-0.23117836170161277,-17.611308711284,Shyam,4,4,2.421372212723005,decreasing,0.005277971649664259,-0.6885547711425534
4767,16.843846465625,13.879690743548387,-2.9641557220766117,-17.59785526498282,Manorama,4,4,43.904805255046945,decreasing,0.005962237689081107,-0.33925549429429386
3442,0.23478281463125,0.19362138791935482,-0.04116142671189518,-17.531703407058703,Mashi,4,4,0.5769486129213616,no trend,0.20383922113299047,-0.3923206901066396
4781,3.84593170875,3.171873104032258,-0.6740586047177417,-17.526535980453577,Mohana,4,4,10.27495405,decreasing,4.132246136712148e-05,-0.5604626597989635
3899,6.890418858125,5.683940142741935,-1.2064787153830645,-17.509511979237903,Kali,3,3,13.249337973239436,decreasing,0.0007644909668651501,-0.6605862241226134
4721,10.4273325625,8.602519387903225,-1.824813174596775,-17.500287476774094,Ghaghara,1,1,26.124770981220657,decreasing,0.004665446138032436,-0.3688937261059955
3954,22.779071153125,18.813025383064517,-3.9660457700604823,-17.41091962617796,Tamasa,3,3,50.670244457746485,decreasing,0.0034055622150974685,-0.5155808382796551
4803,6.33980331125,5.245294885483871,-1.0945084257661293,-17.26407542997305,Darma Yankti,4,4,29.33640620516432,decreasing,0.04493029313581198,-0.49613824195000533
4725,2.8447388725,2.353708835645161,-0.4910300368548386,-17.260988050664697,Ghaghara,1,1,6.91826083064554,decreasing,0.02183666536503792,-0.3587320278764725
3549,7.52630865375,6.228555543548387,-1.2977531102016133,-17.242889840227384,Kali,3,3,17.246211063615025,decreasing,0.004383985174551741,-0.5545249292328053
4461,24.64376320625,20.395796911290322,-4.247966294959678,-17.237490311067162,Manorama,4,4,63.488129091901406,decreasing,0.005277971649664259,-0.32082883018870645
4162,1.3095648546875,1.0839687441129031,-0.22559611057459694,-17.226799403411803,Jamni,4,4,4.701262510410798,decreasing,0.0008512800090243466,-0.5529478673918975
3496,39.10940989375,32.380604306451616,-6.728805587298382,-17.20508083752422,Khari,3,3,61.035332522300465,decreasing,0.0023062399604034667,-0.7634051993179787
4436,1.9518249516875,1.6165020582258065,-0.3353228934616934,-17.17996755660806,Ghaghara,1,1,4.041141517241784,decreasing,0.0006859781461279191,-0.596476749165624
4004,3.6059711622500004,2.987648912096774,-0.6183222501532262,-17.147176789051596,Tamasa,3,3,8.207599196302816,decreasing,0.0032983775618784517,-0.5343907368093544
3878,13.9624584075,11.56916198548387,-2.39329642201613,-17.140938595244513,Ganga,1,1,30.304742157394365,decreasing,0.00105290154619464,-0.5907632810353903
3349,4.24750607375,3.519955475,-0.7275505987500002,-17.128888955482218,Kunwari,4,4,13.247409888497652,decreasing,0.0007374375290918334,-0.634400281971008
3799,119.66315824374999,99.17291346774194,-20.490244776008055,-17.12326924739032,Ramganga,2,2,361.1442628192488,decreasing,0.0013906839102930668,-0.5367346346122984
3385,21.336109020000002,17.685542028225804,-3.6505669917741983,-17.109806611656495,Gambhir,4,4,37.44848891408451,decreasing,0.0039905810121358964,-0.6466205506775193
3995,1.5291449465,1.2680448347580646,-0.26110011174193537,-17.074909238627587,Ganga,1,1,3.141702558908451,no trend,0.0788965087955773,-0.4855450820025976
4759,13.027588625000002,10.810230666935484,-2.217357958064518,-17.020478784610976,Sotwa,4,4,35.81587645492958,decreasing,0.0008821830981653456,-0.3738308294508196
3492,11.405694040625,9.466945699193548,-1.9387483414314524,-16.99807424717851,Gambhir,4,4,20.56886204037559,decreasing,0.005277971649664259,-0.5775973424569764
4000,8.591244881875,7.131237256451612,-1.460007625423387,-16.994133510308544,Gomti,2,2,20.6218797834507,decreasing,0.0007924634820457577,-0.48524284045351407
3428,1.0686245333125,0.8878025112096775,-0.1808220221028225,-16.921006065836256,Sohadra,5,5,2.894142913028169,no trend,0.11909587082872197,-0.41684738835144974
3881,5.268482088124999,4.378779094354838,-0.889702993770161,-16.887273770476032,Khoh,4,4,17.33937077100939,decreasing,0.0003020650627967303,-0.5353583097001686
3358,1.3600751351875,1.1313041824193548,-0.22877095276814519,-16.82046431476058,Parbati,3,3,2.8093668712676054,decreasing,0.007575351547239206,-0.6800222643500383
3897,0.9978917650625,0.8300558768548387,-0.16783588820766127,-16.819047323949942,Kali,3,3,1.8684483195539905,decreasing,0.0013906839102930668,-0.6889167023027007
4808,8.412059636875,7.0005614085483865,-1.4114982283266135,-16.779460551363513,Ramganga,2,2,40.79585508011738,no trend,0.09936803745714684,-0.35257130027159406
4578,1.756358679625,1.4618410328225808,-0.2945176468024191,-16.76865040262172,Ganga,1,1,3.4454900960446007,no trend,0.07395255989959071,-0.3007786086433617
3950,5.930106927500001,4.9378212290322585,-0.9922856984677422,-16.73301528284697,Tamasa,3,3,13.196175838497652,decreasing,0.004963169784941934,-0.4850607515038684
3510,0.9468421701875,0.7886017487903226,-0.15824042139717742,-16.712439135008275,Banganga,4,4,1.4874855679225352,decreasing,0.013817991330473012,-0.6420930240442394
4743,2.2842426775,1.9040856221774194,-0.3801570553225806,-16.64258614319584,Jamwar,5,5,7.3687302109976525,decreasing,0.0005715684576474978,-0.38909072216756435
4737,22.17939163125,18.500037863709675,-3.6793537675403236,-16.589065330161,Sotwa,4,4,64.29965579647887,decreasing,0.0002589604625540254,-0.3858137860490085
4007,1.3224602942500001,1.103268915,-0.2191913792500002,-16.574514955423222,Sai,3,3,2.8332781097535213,decreasing,0.010732012688188242,-0.46737394958229717
4603,1.7540921033124999,1.4643897160483872,-0.2897023872641127,-16.515802489334895,Banki,5,5,4.709963963180751,decreasing,0.00033870824317050463,-0.47431723325278496
3953,18.778054461874998,15.676843716935483,-3.1012107449395145,-16.515080149734835,Tamasa,3,3,42.08962235798122,decreasing,0.004383985174551741,-0.49817188729038614
3376,7.39016514875,6.17098767016129,-1.2191774785887102,-16.497296799854684,Kunwari,4,4,20.596019183333333,decreasing,0.001090518797528528,-0.6322685248948716
3301,3.5777893225,2.9876894677419354,-0.5900998547580647,-16.493420980577167,Hindon,3,3,7.0702225384037565,decreasing,0.0028996759646631176,-0.7155953696216527
7679,4.782733874374999,3.994826541048387,-0.7879073333266122,-16.47399487452299,Mendha,3,3,7.017628425516431,no trend,0.18018680964047862,-0.3872994638040461
4783,11.62120291375,9.710045799193548,-1.9111571145564525,-16.445432789881032,Suheli,4,4,33.126767575586854,decreasing,5.336131364153118e-05,-0.46556375357989954
3399,4.757561923125,3.981296036774194,-0.7762658863508065,-16.316464165765748,Mashi,4,4,9.44429714346244,no trend,0.11446586964757266,-0.4490358028467346
3490,1.0811059760625,0.9048178604032259,-0.17628811565927405,-16.306275199896096,Banganga,4,4,1.6512019290023474,decreasing,0.014205156916392347,-0.6345551455212562
3952,12.30321524375,10.302413125,-2.0008021187500002,-16.26243286092554,Tamasa,3,3,27.981650245539907,decreasing,0.005610700200268548,-0.467711541052838
3835,105.53736836875001,88.39466922580645,-17.142699142943556,-16.24325052624637,Ramganga,2,2,329.8221793039906,decreasing,0.002087794896095563,-0.5086330014299876
4011,3.78831443125,3.178063233870968,-0.6102511973790321,-16.108778942556583,Gomti,2,2,8.232916637441315,decreasing,0.003866748696732092,-0.5516589460153513
3958,91.5631051875,76.81528400806452,-14.747821179435476,-16.106728959481398,Gomti,2,2,209.11067489788732,decreasing,0.0011695091346846098,-0.4600247980426104
4164,3.481328973125,2.927548373064516,-0.5537806000604841,-15.907160866885423,Sajnam,5,5,12.4503927875,decreasing,0.0003654043410576957,-0.5405213679589619
3355,1.0419429250625,0.8764439123387098,-0.1654990127237903,-15.883692738147149,Sesar,5,5,1.7123028148474178,decreasing,0.01201863454296448,-0.6743317397262943
4111,1.66234089175,1.398409609032258,-0.263931282717742,-15.87708538168083,Parwar,5,5,3.2268420561737092,decreasing,0.0009141234543050825,-0.6656064604577459
3547,4.680102003125,3.9434073967741936,-0.736694606350806,-15.740994659067258,Kali,3,3,10.891063062558684,decreasing,0.006725442469001752,-0.5165253953950291
3957,84.9613111,71.61699200806451,-13.344319091935489,-15.706347888427876,Gomti,2,2,195.94277189436622,decreasing,0.0017654777800719668,-0.44482524202941326
3526,0.926560800375,0.7810725122580645,-0.14548828811693548,-15.701968835510105,Khari,3,3,1.414163373286385,decreasing,0.0031942743973956134,-0.8792700601988158
3373,5.7275329575,4.833995402419355,-0.8935375550806448,-15.600740523205356,Gambhir,4,4,11.673410516901408,decreasing,0.017193554418932333,-0.5554129515086358
3866,94.26786633125,79.60428446774193,-14.663581863508071,-15.5552283447059,Ramganga,2,2,305.88500225,decreasing,0.005610700200268548,-0.4572061173459373
4462,32.300176199999996,27.295410467741934,-5.004765732258061,-15.494546225596324,Ghaghara,1,1,86.2018727834507,decreasing,0.0065268260328896766,-0.2863461619630627
4777,221.05020221875003,186.83147195967743,-34.2187302590726,-15.480071909280563,Sharda,2,2,769.4595283838029,decreasing,0.04493029313581198,-0.3053858200536089
3357,1.0875539205,0.9195529318548387,-0.16800098864516133,-15.447600847958261,Kunwari,4,4,3.473478877652582,decreasing,0.001253758027850882,-0.6136388609017133
4166,9.77922043125,8.272177157258064,-1.5070432739919362,-15.410668821577048,Jamni,4,4,35.661107190492956,decreasing,0.00029069962558136986,-0.5102633478229467
3834,92.65056115625,78.42372574193548,-14.226835414314522,-15.355368857746859,Ramganga,2,2,302.9954153438967,decreasing,0.005962237689081107,-0.4543859766867611
3377,11.769404600625,9.96462522983871,-1.8047793707862905,-15.334500189503638,Vaisali,4,4,22.612777107394365,decreasing,0.0017067792579292806,-0.7214849635101385
3459,4.69945401625,3.9813372427419353,-0.7181167735080645,-15.280855414797664,Pahuj,4,4,13.236171317723006,decreasing,0.0032983775618784517,-0.6010064421129441
4165,5.76573733,4.887384901612903,-0.8783524283870969,-15.23400006130867,Jamni,4,4,21.517949179577464,decreasing,0.0003260552028803154,-0.48893738016846794
3378,8.310456359375,7.046010579838709,-1.26444577953629,-15.215118458685758,Gambhir,4,4,15.788565976760564,decreasing,0.012360926954260387,-0.5778502616318089
3863,86.6415854625,73.56013776612903,-13.081447696370972,-15.098347550476038,Ramganga,2,2,289.576718399061,decreasing,0.005118383692698902,-0.44341766359452184
3383,14.477132817500001,12.291521101612902,-2.1856117158870987,-15.096992915925483,Kunwari,4,4,38.28113517546949,decreasing,0.0018884793193247873,-0.6428606774687801
4131,4.95537896375,4.210121030645161,-0.7452579331048392,-15.039373144952423,Dhasan,3,3,18.961716659741782,decreasing,0.0006378731280536343,-0.5283992458582373
4448,19.09107420625,16.220835795967744,-2.870238410282255,-15.034452117642505,Rohini,3,3,65.63783862276996,decreasing,0.0005309937006645615,-0.3248276656857427
4658,59.634113275000004,50.71909624999999,-8.915017025000012,-14.949525590979807,Ghaghara,1,1,186.67901133333334,no trend,0.35073611533288473,-0.24665426987488018
4032,247.2610305,210.77566411290323,-36.485366387096775,-14.755809402443129,Ghaghara,1,1,867.0911922112675,decreasing,0.04085332871514358,-0.2845891869483853
4168,12.91891207125,11.023784281451613,-1.8951277897983871,-14.669406985251038,Jamni,4,4,49.20786360903756,decreasing,0.0003518195366820631,-0.5052097956159415
3798,33.521293984375,28.621724701612905,-4.899569282762094,-14.616289231095584,Ganga,1,1,97.76072389319249,decreasing,0.006145344934976427,-0.4009149524797855
4457,28.94843679375,24.738450616935484,-4.209986176814514,-14.543051864283928,Rapti,2,2,92.63285654166665,decreasing,0.0009141234543050825,-0.3512095377427088
4738,4.968403881875,4.246361970161291,-0.7220419117137089,-14.532673447659036,Jamwar,5,5,16.43451390410798,decreasing,0.001343580136502709,-0.32306741796179284
4033,261.57829475,223.8200441935484,-37.7582505564516,-14.434779687106131,Ghaghara,1,1,904.0418467441315,decreasing,0.039884532468206446,-0.2851682188841208
3364,2.630678365625,2.25122851766129,-0.37944984796371006,-14.424030429640144,Parbati,3,3,5.025083359237089,decreasing,0.014205156916392347,-0.6412680290583678
3786,0.784687897375,0.6716915545967742,-0.11299634277822579,-14.400163830260423,Machhli,5,5,2.798879198673709,no trend,0.07236197395720767,-0.4626387159822975
4397,529.3561105625,453.1484435483871,-76.20766701411293,-14.39629495031875,Ghaghara,1,1,1704.2366641197182,decreasing,0.0032983775618784517,-0.32926023170451624
4435,525.653492375,450.04975193548387,-75.60374043951617,-14.382809500213616,Ghaghara,1,1,1697.050153157277,decreasing,0.0035159086950111718,-0.3279798669188694
4425,521.0870743125,446.16896612903224,-74.91810818346778,-14.377272413120497,Ghaghara,1,1,1687.1489063732392,decreasing,0.0034055622150974685,-0.32629662486074495
4418,354.7665855,303.78508443548384,-50.98150106451618,-14.370434857235498,Ghaghara,1,1,1139.619913028169,decreasing,0.008274688522815543,-0.3236349232631075
3999,3.552056136875,3.041684937903226,-0.5103711989717743,-14.368331448184394,Gomti,2,2,8.13171816056338,decreasing,0.015008302902396187,-0.3585835099394723
4154,0.75023966325,0.6424774134677419,-0.10776224978225812,-14.363710033062974,Dhasan,3,3,3.532660628591549,decreasing,0.0008821830981653456,-0.4811114068027271
4768,272.447198125,233.3590172580645,-39.08818086693549,-14.347066564069289,Ghaghara,1,1,931.2563820598591,decreasing,0.029699886817119436,-0.2891475593003314
3845,4.892769921875,4.191067410483871,-0.7017025113911286,-14.341620852717785,Katna,5,5,13.798644749061033,decreasing,0.007802342536259443,-0.3920298603325191
4399,542.4086480625,464.64568725806447,-77.76296080443552,-14.33660047313168,Ghaghara,1,1,1733.9082224765257,decreasing,0.0035159086950111718,-0.3214504115982275
4401,546.2740104375,468.0064910483871,-78.26751938911292,-14.32752023593984,Ganga,1,1,1742.5965895187792,decreasing,0.003746417200928498,-0.3189706763053164
4034,269.1223764375,230.5842810483871,-38.5380953891129,-14.319914939537865,Ghaghara,1,1,922.657431076291,decreasing,0.03447204456030617,-0.28665445296023634
4465,351.486419125,301.1709114516129,-50.31550767338712,-14.315064519034316,Ghaghara,1,1,1132.3803135680753,decreasing,0.008772458897707391,-0.31943561395480896
3390,87.0678613375,74.60513887903227,-12.462722458467738,-14.313803356394217,Sindh,3,3,236.15168220657276,decreasing,0.001439306397169604,-0.5503667008558688
3919,1.052620582125,0.9024130641129032,-0.15020751801209686,-14.26986328814341,Ganga,1,1,4.778799204248826,decreasing,0.0006150152886712501,-0.6341827236042442
4762,346.3206925,297.07714362903226,-49.24354887096774,-14.219060523207904,Ghaghara,1,1,1120.9405211384976,decreasing,0.008772458897707391,-0.32066732367983547
3417,2.3584758995625004,2.024283246935484,-0.33419265262701625,-14.169856587850202,Mashi,4,4,3.986384493403756,no trend,0.23746612922486188,-0.39712541167500226
3369,5.495382855625,4.717555135483871,-0.7778277201411292,-14.154204367125306,Parbati,3,3,9.930123650704225,decreasing,0.004249107139573383,-0.6070774682981402
4003,69.38567513125,59.57828579838709,-9.807389332862904,-14.13460244396446,Gomti,2,2,164.0958122253521,decreasing,0.005118383692698902,-0.4100954298332793
3321,1.35951585,1.167565088548387,-0.19195076145161294,-14.119052856324767,Aglad,5,5,6.8623647396948355,no trend,0.18672634871240623,-0.325191409371566
4724,305.05794075,262.05463935483874,-43.00330139516126,-14.096765122532304,Ghaghara,1,1,1013.7668071537558,decreasing,0.01863462876975186,-0.2993534403987981
4419,497.7004980625,427.63028362903225,-70.07021443346775,-14.07879130244883,Ghaghara,1,1,1632.0201715492958,decreasing,0.003746417200928498,-0.3151336291143329
4421,500.58301843749996,430.1142006451613,-70.46881779233865,-14.077348850605686,Ghaghara,1,1,1637.1507959624412,decreasing,0.004118003438874807,-0.31759473935216176
4761,313.65665206250003,269.51852580645163,-44.138126256048395,-14.072115469514518,Ghaghara,1,1,1034.1606343779342,decreasing,0.014205156916392347,-0.29973817185432555
4204,7.219177935625,6.205217915322581,-1.0139600203024193,-14.045366790292805,Bhillangana,4,4,23.04278783673709,no trend,0.17381897852498152,-0.2617986250924172
4463,310.4329768125,266.83763999999996,-43.59533681250002,-14.043397470247305,Ghaghara,1,1,1027.3709774295774,decreasing,0.016288026803525035,-0.2971067120418442
3374,10.037235610625,8.629774371774195,-1.4074612388508054,-14.022399129108074,Vaisali,4,4,19.48690715798122,decreasing,0.0029949997117610927,-0.6830016651882689
3366,2.74404176025,2.359964268951613,-0.38407749129838686,-13.996780109621762,Asan,4,4,8.335319395516432,decreasing,0.003093174094754625,-0.6182674561948374
4931,2.993674246875,2.5752268782258065,-0.4184473686491934,-13.977718821144189,Kamala,3,3,7.696582658157277,decreasing,0.015424676169201845,-0.19908021862329617
4723,290.21504275,249.71608290322578,-40.49895984677423,-13.95481070278678,Ghaghara,1,1,977.8802880269953,decreasing,0.023005549011194892,-0.2913954698322088
4722,288.33926337500003,248.2441164516129,-40.09514692338712,-13.905545312863381,Ghaghara,1,1,973.6624490610328,decreasing,0.02550720118652694,-0.2916378773880142
3456,1.3118485134375,1.1296607722580645,-0.18218774117943548,-13.887864285643786,Pahuj,4,4,3.317436269377934,decreasing,0.006929475025126086,-0.4747224728076527
4136,1.463987822625,1.2607537062096774,-0.20323411641532263,-13.882227247690773,Lakheri,5,5,4.301285174823944,decreasing,0.002463294644044378,-0.5467237302557229
3920,1.9980706156875,1.7212913124193547,-0.27677930326814537,-13.852328395956645,Ganga,1,1,7.291632018626761,decreasing,0.006725442469001752,-0.4013631242282426
4161,14.954364147499998,12.884188949193549,-2.0701751983064494,-13.843284661839212,Jamni,4,4,55.532102210328645,decreasing,0.0008512800090243466,-0.5070988203681152
5151,2.2612771240000002,1.9516583708064514,-0.3096187531935488,-13.692207377301038,Harohar,3,3,4.5119621890375585,no trend,0.05050402029707901,-0.30511243844072433
3935,2.0361796189375,1.757761827419355,-0.27841779151814516,-13.673537880878431,Ganga,1,1,4.0394679031338026,decreasing,0.0336339036033384,-0.29383100989585703
3509,1.9509096343749999,1.6849256006451612,-0.2659840337298387,-13.633846952375642,Gambhir,4,4,4.00477261480047,decreasing,0.04085332871514358,-0.4893998353711364
4450,8.96711262125,7.744567021774194,-1.2225455994758052,-13.633659474496312,Aami,5,5,26.42534324882629,decreasing,0.0029949997117610927,-0.33400333967923174
3841,2.0529438055,1.775826595564516,-0.27711720993548394,-13.498528756270137,Ladhiya,5,5,13.45960332266432,no trend,0.0823394430606228,-0.38443486093937995
4572,8.24026701875,7.1307443370967745,-1.1095226816532255,-13.464644763678224,Gandak,2,2,18.82619123122066,decreasing,0.011041631469831836,-0.3320967346644789
3797,31.436716846874997,27.214672782258063,-4.222044064616934,-13.430295807231001,Garra,4,4,93.93110671889673,decreasing,0.011684771016124973,-0.36967491789121604
4417,140.56386526875002,121.77248708064516,-18.791378188104858,-13.368569619351902,Rapti,2,2,487.6215896115024,decreasing,0.001343580136502709,-0.31277505880036816
4766,1.6416760255,1.4224927357258064,-0.21918328977419366,-13.351190269556243,Manorama,4,4,4.3134021761384975,decreasing,0.03281325364221077,-0.25249899059687175
4932,5.69332481875,4.933242499193548,-0.7600823195564521,-13.350411995698014,Jamuni,5,5,15.603176911150236,decreasing,0.043880164491232776,-0.14149130900890108
4929,2.273733578125,1.9704001380645162,-0.3033334400604837,-13.340764414035835,Jamuni,5,5,6.449381644330986,decreasing,0.043880164491232776,-0.15422982916340772
3372,6.7236787925,5.82856610483871,-0.8951126876612907,-13.312841307347306,Asan,4,4,17.15321900680751,decreasing,0.0022312015331427126,-0.6218800519177727
3435,1.6237127921875,1.4076474672580646,-0.21606532492943553,-13.306868429505181,Galwa,5,5,5.815351964671361,no trend,0.06482394536115721,-0.4113868834895104
4571,3.29582734875,2.857458210483871,-0.438369138266129,-13.300731254396203,Gandak,2,2,7.561803321772301,decreasing,0.015008302902396187,-0.32883377284783466
3930,3.2436442862500003,2.812709003225806,-0.43093528302419415,-13.285528405533068,Gomti,2,2,6.985695233215962,decreasing,0.009569337582946424,-0.395210090104296
3829,701.9218675625,608.7873769354838,-93.13449062701613,-13.268498237622342,Yamuna,1,1,1959.8750790023475,decreasing,0.0031942743973956134,-0.4705657811256049
4757,5.773958594375,5.008419468548388,-0.7655391258266127,-13.258479660252537,Sarju,3,3,15.385857008685445,decreasing,0.011041631469831836,-0.29678554694008485
4930,2.7742082525000002,2.406881126935484,-0.3673271255645161,-13.240791322478989,Jamuni,5,5,7.470053865363849,decreasing,0.03893529923561112,-0.13784238793955367
3534,23.639560060625,20.51263225,-3.126927810625002,-13.227521166239207,Hindon,3,3,55.97218607535211,decreasing,0.0034055622150974685,-0.5176833598744215
3388,67.72486542499999,58.80011789516129,-8.924747529838697,-13.177947972037183,Sindh,3,3,189.30881464436618,decreasing,0.0026300800297316407,-0.4955733111511057
4453,2.099681949375,1.823756335483871,-0.2759256138911288,-13.141305233074085,Aami,5,5,6.365694897816901,decreasing,0.0073542989969059835,-0.31203642788336894
4445,15.568257146875002,13.523677927419355,-2.044579219455647,-13.133000053676868,Rohini,3,3,56.19800101326291,decreasing,0.004812224917040808,-0.23806958896109673
4760,1.8157584484375,1.5783383870161292,-0.23742006142137084,-13.075531143786003,Ghaghara,1,1,4.507878285833334,no trend,0.10350991607723992,-0.2344510289857841
4163,2.993585746875,2.6022756646774194,-0.39131008219758057,-13.071617627992405,Jamni,4,4,12.126727285751173,decreasing,0.0009812430608893141,-0.421015267775335
3793,6.2904514,5.46942125967742,-0.8210301403225806,-13.052006733929785,Khaimua,5,5,16.718070431338028,decreasing,0.011359160904444332,-0.3841882782070706
3856,3.123739445,2.717623608064516,-0.4061158369354838,-13.000951074377582,Baur,4,4,12.142681603286386,decreasing,0.03893529923561112,-0.3214667729581397
4149,0.9743517126875,0.8479514476612904,-0.1264002650262096,-12.972755461943697,Dhasan,3,3,4.218450151760563,decreasing,0.003746417200928498,-0.40662567808234595
4935,29.157451350000002,25.384640233870968,-3.7728111161290343,-12.939440662494784,Kamala,3,3,82.6513684149061,decreasing,0.0336339036033384,-0.1731341194964262
