seg_id,river_name,tier,spei_cell_lat,spei_cell_lon,spei_data_available,spei12_annual_mean,spei12_early_mean,spei12_late_mean,spei12_pct_change_proxy,spei12_mk_trend,spei12_mk_p,spei12_mk_tau,spei12_sens_slope,spei_category
4537,Dharmauti,99,25.275,83.925,True,-0.3217,-0.1391,-0.5574,-0.4183,no trend,0.052890282773236486,-0.1573,-0.008914,SPEI Stable
4538,Punpun,99,25.075,84.775,True,-0.3087,-0.2602,-0.3714,-0.1112,no trend,0.6839950244742647,-0.0334,-0.002075,SPEI Stable
4539,Madad,99,24.875,84.575,True,-0.37,-0.3181,-0.437,-0.1189,no trend,0.647919795360359,-0.0374,-0.001635,SPEI Stable
4540,Punpun,99,25.425,85.075,True,-0.111,0.0266,-0.2885,-0.3151,no trend,0.31126057944127394,-0.0825,-0.005841,SPEI Stable
4541,Sorhur,99,24.475,84.525,True,-0.4015,-0.3112,-0.518,-0.2069,no trend,0.16762079058813795,-0.1123,-0.00619,SPEI Stable
4542,Ganga,1,25.375,84.125,True,-0.3472,-0.2167,-0.5155,-0.2988,decreasing,0.015008302902396187,-0.1976,-0.010433,SPEI Drying
4543,Batane,99,24.675,84.325,True,-0.3692,-0.2777,-0.4873,-0.2096,no trend,0.1934395790262089,-0.1058,-0.005815,SPEI Stable
4544,Dharmauti,99,25.225,84.025,True,-0.3521,-0.1864,-0.5661,-0.3797,no trend,0.05050402029707901,-0.159,-0.008559,SPEI Stable
4545,Ganga,1,25.625,84.275,True,-0.227,-0.1241,-0.3597,-0.2355,decreasing,0.013071514062140022,-0.2016,-0.013561,SPEI Drying
4547,Punpun,2,24.825,84.275,True,-0.3574,-0.2918,-0.442,-0.1502,no trend,0.421334580743461,-0.0656,-0.003379,SPEI Stable
4548,Dardha,99,24.975,84.975,True,-0.2134,-0.1128,-0.3432,-0.2304,no trend,0.6550724087000999,-0.0366,-0.00231,SPEI Stable
4549,Madad,99,24.875,84.525,True,-0.3612,-0.3176,-0.4174,-0.0998,no trend,0.7282502018687609,-0.0286,-0.001637,SPEI Stable
4550,Morhar,99,24.375,84.575,True,-0.3493,-0.2676,-0.4547,-0.1871,no trend,0.20383922113299047,-0.1034,-0.005525,SPEI Stable
4551,Dharmauti,99,25.325,83.825,True,-0.3241,-0.133,-0.5706,-0.4376,no trend,0.05050402029707901,-0.159,-0.008823,SPEI Stable
4552,Ganga,1,25.475,83.975,True,-0.3497,-0.1377,-0.6233,-0.4856,decreasing,0.004249107139573383,-0.2322,-0.012987,SPEI Drying
4553,Punpun,2,24.875,84.375,True,-0.345,-0.3481,-0.341,0.0071,no trend,0.8816255210239117,0.0125,0.000659,SPEI Stable
4554,Madad,99,24.925,84.575,True,-0.3847,-0.3396,-0.4428,-0.1032,no trend,0.676718703048607,-0.0342,-0.001901,SPEI Stable
4555,Mohana,99,24.525,85.075,True,-0.2855,-0.0921,-0.535,-0.4429,decreasing,0.0336339036033384,-0.1726,-0.0106,SPEI Drying
4556,Lilajan,99,24.525,84.925,True,-0.3485,-0.1725,-0.5756,-0.4031,no trend,0.08959056933778209,-0.138,-0.008569,SPEI Stable
4557,Punpun,2,24.925,84.475,True,-0.3476,-0.3236,-0.3787,-0.0551,no trend,0.842618527640413,-0.0165,-0.000894,SPEI Stable
4558,Morhar,99,24.825,84.825,True,-0.3449,-0.2347,-0.4872,-0.2525,no trend,0.27922084058927155,-0.0881,-0.004188,SPEI Stable
4559,Dardha,99,25.325,85.075,True,-0.0908,0.0591,-0.2844,-0.3435,no trend,0.29266673111808905,-0.0857,-0.006304,SPEI Stable
4560,Punpun,2,25.075,84.675,True,-0.3543,-0.3587,-0.3487,0.0101,no trend,0.9367000897482891,0.0068,0.000547,SPEI Stable
4561,Phalgu,99,25.175,85.175,True,-0.1034,-0.0234,-0.2068,-0.1834,no trend,0.9209218347701116,-0.0085,-0.000551,SPEI Stable
4562,Punpun,2,25.375,84.975,True,-0.1236,-0.0909,-0.1657,-0.0748,no trend,0.8503922744984573,0.0157,0.000868,SPEI Stable
4563,Tamasa,2,25.725,84.075,True,-0.3035,-0.0587,-0.6195,-0.5608,decreasing,0.0001378090873462856,-0.3095,-0.018473,SPEI Drying
4564,Ganga,1,25.675,84.075,True,-0.2856,-0.0727,-0.5602,-0.4875,decreasing,0.00031384560270075745,-0.2926,-0.017385,SPEI Drying
4565,Koel,99,24.475,83.825,True,0.1441,0.3519,-0.124,-0.4758,decreasing,0.02422839850368419,-0.1831,-0.011637,SPEI Drying
4566,Son,99,24.525,83.775,True,0.1601,0.3728,-0.1143,-0.4871,decreasing,0.016288026803525035,-0.1952,-0.012506,SPEI Drying
4567,Ganga,1,25.525,83.925,True,-0.2963,-0.159,-0.4735,-0.3144,no trend,0.09340433146380822,-0.1364,-0.010019,SPEI Stable
4568,Ganga,1,25.625,84.025,True,-0.2949,-0.1006,-0.5456,-0.4449,decreasing,0.0006378731280536343,-0.2773,-0.017011,SPEI Drying
4569,Ganga,1,25.725,84.175,True,-0.2815,-0.0691,-0.5556,-0.4866,decreasing,0.00031384560270075745,-0.2926,-0.017529,SPEI Drying
4570,Ganga,1,25.675,84.525,True,-0.1335,-0.0388,-0.2558,-0.217,no trend,0.06062067143372318,-0.1525,-0.009329,SPEI Stable
4571,Gandak,99,25.925,84.925,True,-0.0567,0.1295,-0.2971,-0.4266,no trend,0.10563170957775947,-0.1316,-0.007939,SPEI Stable
4572,Gandak,99,25.775,85.075,True,-0.0884,0.1142,-0.3499,-0.4641,no trend,0.12631452711815294,-0.1243,-0.007703,SPEI Stable
4573,Gandak,99,25.675,85.125,True,-0.1559,0.1028,-0.4896,-0.5924,no trend,0.10997871362766065,-0.13,-0.008322,SPEI Stable
4574,Gandak,2,26.475,84.675,True,-0.0438,0.1637,-0.3117,-0.4754,no trend,0.21833026536228317,-0.1002,-0.007207,SPEI Stable
4575,Baya,99,25.875,85.375,True,-0.1783,-0.1098,-0.2667,-0.1569,no trend,0.5382311014255547,-0.0503,-0.003586,SPEI Stable
4576,Burhi Gandak,99,26.425,85.075,True,-0.0927,-0.1828,0.0236,0.2064,no trend,0.37161442772025643,0.0728,0.004577,SPEI Stable
4577,Gandak,2,26.075,84.975,True,-0.0657,0.1653,-0.3638,-0.529,decreasing,0.0362019558033686,-0.1702,-0.010158,SPEI Drying
4578,Ganga,1,25.625,85.125,True,-0.155,0.1043,-0.4898,-0.5941,no trend,0.12879503408223458,-0.1235,-0.008647,SPEI Stable
4587,Sukri,99,23.825,84.425,True,-0.2862,-0.1157,-0.5063,-0.3905,no trend,0.056645810620146175,-0.1549,-0.008415,SPEI Stable
4588,Auranga,99,23.775,84.425,True,-0.2806,-0.1541,-0.444,-0.2899,no trend,0.15863688474829707,-0.1147,-0.005079,SPEI Stable
4589,Auranga,99,23.875,84.225,True,-0.3492,-0.2236,-0.5112,-0.2876,no trend,0.1528532777368805,-0.1163,-0.007072,SPEI Stable
4590,Koel,99,23.775,84.075,True,-0.3822,-0.2725,-0.5236,-0.2511,no trend,0.06627738005667694,-0.1493,-0.006787,SPEI Stable
4591,Jinjoi,99,24.125,84.075,True,-0.325,-0.1775,-0.5153,-0.3378,decreasing,0.011684771016124973,-0.2048,-0.009943,SPEI Drying
4592,Maila,99,24.025,84.175,True,-0.3082,-0.1636,-0.4948,-0.3313,decreasing,0.03893529923561112,-0.1678,-0.008099,SPEI Drying
4593,Amanat,99,24.025,84.475,True,-0.2698,-0.1566,-0.416,-0.2594,no trend,0.19686192477076325,-0.105,-0.005942,SPEI Stable
4594,Amanat,99,24.075,84.075,True,-0.2826,-0.1598,-0.4411,-0.2812,decreasing,0.029699886817119436,-0.1767,-0.008726,SPEI Drying
4595,Amanat,99,24.125,84.075,True,-0.325,-0.1775,-0.5153,-0.3378,decreasing,0.011684771016124973,-0.2048,-0.009943,SPEI Drying
4596,Koel,99,24.025,84.075,True,-0.2892,-0.1506,-0.4681,-0.3175,decreasing,0.03447204456030617,-0.1718,-0.008581,SPEI Drying
4597,Tahle,99,24.075,83.925,True,-0.2779,-0.1823,-0.4011,-0.2188,no trend,0.08773125988967267,-0.1388,-0.006617,SPEI Stable
4598,Koel,99,24.125,84.025,True,-0.3094,-0.1591,-0.5034,-0.3443,decreasing,0.01201863454296448,-0.204,-0.009715,SPEI Drying
4599,Danru,99,24.175,83.825,True,0.0101,0.1349,-0.1509,-0.2858,decreasing,0.04820863501536232,-0.1606,-0.008496,SPEI Drying
4600,Koel,99,24.175,83.925,True,-0.2723,-0.1494,-0.4309,-0.2815,no trend,0.09148147736076861,-0.1372,-0.006579,SPEI Stable
4601,Koel,99,24.275,83.825,True,0.0981,0.2656,-0.1179,-0.3835,decreasing,0.04493029313581198,-0.163,-0.009643,SPEI Drying
4602,Kanhar,99,24.025,83.475,True,0.1072,0.2717,-0.105,-0.3767,decreasing,0.04285083553529989,-0.1646,-0.009226,SPEI Drying
4603,Banki,99,24.325,83.875,True,0.1278,0.3179,-0.1174,-0.4353,decreasing,0.0336339036033384,-0.1726,-0.010867,SPEI Drying
4604,Barhki,99,24.325,83.725,True,0.1225,0.309,-0.1181,-0.4271,decreasing,0.028962457485572246,-0.1775,-0.011505,SPEI Drying
4605,Koel,99,24.325,83.825,True,0.1058,0.2857,-0.1264,-0.4122,decreasing,0.0362019558033686,-0.1702,-0.010518,SPEI Drying
4607,Kanhar,99,23.725,83.625,True,0.0441,0.0988,-0.0265,-0.1253,no trend,0.40434307377687007,-0.068,-0.00354,SPEI Stable
4608,Kanhar,99,23.825,83.625,True,0.0791,0.1071,0.0429,-0.0642,no trend,0.5252036748407956,-0.0519,-0.002817,SPEI Stable
4610,Kanhar,99,24.025,83.275,True,0.366,0.5821,0.0871,-0.495,decreasing,0.02183666536503792,-0.1863,-0.011988,SPEI Drying
4611,Kanhar,99,24.275,83.225,True,0.3986,0.5774,0.1679,-0.4095,no trend,0.2146399323202448,-0.101,-0.007339,SPEI Stable
4612,Panda,99,24.475,83.575,True,0.1818,0.3792,-0.073,-0.4522,no trend,0.06627738005667694,-0.1493,-0.009638,SPEI Stable
4613,Son,99,24.475,83.075,True,0.1676,0.2882,0.0118,-0.2764,no trend,0.4505660066901904,-0.0616,-0.004742,SPEI Stable
4614,Son,99,24.525,83.425,True,0.1819,0.3702,-0.0611,-0.4313,no trend,0.10142213968013314,-0.1332,-0.008155,SPEI Stable
4615,Chaupat,99,23.625,84.375,True,-0.389,-0.3494,-0.44,-0.0906,no trend,0.11446586964757266,-0.1284,-0.007146,SPEI Stable
4616,Koel,99,23.675,84.225,True,-0.373,-0.3305,-0.4279,-0.0973,no trend,0.35073611533288473,-0.0761,-0.004649,SPEI Stable
4617,Burha,99,23.575,84.075,True,-0.4399,-0.354,-0.5508,-0.1968,decreasing,0.014601862436461,-0.1984,-0.00867,SPEI Drying
4618,Rihand,99,23.775,83.125,True,0.19,0.1985,0.179,-0.0195,no trend,0.33061719220937347,-0.0793,-0.004716,SPEI Stable
4619,Rihand,99,24.075,82.875,True,0.2056,0.3033,0.0796,-0.2237,no trend,0.16159010412375552,-0.1139,-0.007354,SPEI Stable
4620,Mayar,99,24.025,82.625,True,0.1306,0.1469,0.1097,-0.0372,no trend,0.5714931653398074,-0.0463,-0.002989,SPEI Stable
4621,Rihand,99,24.025,82.675,True,0.1613,0.187,0.1282,-0.0587,no trend,0.38776831898796127,-0.0704,-0.004474,SPEI Stable
4622,Rihand,99,24.075,82.775,True,0.2061,0.2646,0.1307,-0.1339,no trend,0.1313132257729941,-0.1227,-0.007184,SPEI Stable
4624,Kanhar,99,23.275,83.725,True,-0.4226,-0.3189,-0.5564,-0.2375,decreasing,0.005277971649664259,-0.2266,-0.010866,SPEI Drying
4644,Bhada,99,28.325,81.525,False,,,,,,,,,No Data
4657,Ghaghara,99,28.975,80.825,False,,,,,,,,,No Data
4658,Ghaghara,99,28.825,81.125,False,,,,,,,,,No Data
4659,Ghaghara,99,28.475,81.225,False,,,,,,,,,No Data
4715,Tamasa,2,25.975,83.575,True,-0.1644,0.1533,-0.5743,-0.7275,decreasing,0.00016826943532244343,-0.3054,-0.019933,SPEI Drying
4716,Tamasa,2,25.825,83.825,True,-0.3509,-0.0766,-0.7049,-0.6283,decreasing,0.0002589604625540254,-0.2966,-0.017654,SPEI Drying
4718,Kuthi Yankti,99,30.225,80.775,True,-0.0259,0.4488,-0.6384,-1.0872,decreasing,1.3343005125232565e-06,-0.3924,-0.025156,SPEI Drying
4719,Ghaghara,99,26.775,82.075,True,0.0077,0.3052,-0.3763,-0.6815,decreasing,0.020719806326624512,-0.1879,-0.012377,SPEI Drying
4720,Manorama,99,26.825,82.475,True,-0.1877,0.117,-0.581,-0.698,decreasing,0.00984896035099081,-0.2097,-0.013268,SPEI Drying
4721,Ghaghara,99,26.875,82.075,True,0.0111,0.2975,-0.3584,-0.656,decreasing,0.03447204456030617,-0.1718,-0.01111,SPEI Drying
4722,Ghaghara,99,26.825,81.925,True,-0.0018,0.3295,-0.4293,-0.7588,decreasing,0.014205156916392347,-0.1992,-0.013765,SPEI Drying
4723,Ghaghara,99,26.825,82.125,True,0.0186,0.2663,-0.3009,-0.5673,no trend,0.07079950853282857,-0.1469,-0.009679,SPEI Stable
4724,Ghaghara,99,26.675,82.425,True,-0.1515,0.0809,-0.4515,-0.5324,no trend,0.05927078933690422,-0.1533,-0.009547,SPEI Stable
4725,Ghaghara,99,26.325,83.175,True,-0.0368,0.1173,-0.2356,-0.3529,no trend,0.10142213968013314,-0.1332,-0.009756,SPEI Stable
4726,Karmanasa,99,25.275,83.575,True,-0.2747,-0.1382,-0.451,-0.3128,no trend,0.0788965087955773,-0.1429,-0.00853,SPEI Stable
4727,Karmanasa,99,25.325,83.675,True,-0.273,-0.1103,-0.4828,-0.3725,decreasing,0.043880164491232776,-0.1638,-0.009129,SPEI Drying
4728,Karmanasa,99,25.375,83.725,True,-0.3002,-0.1066,-0.5499,-0.4433,decreasing,0.010732012688188242,-0.2072,-0.011128,SPEI Drying
4729,Karmanasa,2,25.325,83.775,True,-0.3395,-0.171,-0.5569,-0.386,no trend,0.07395255989959071,-0.1453,-0.007844,SPEI Stable
4730,Karmanasa,2,25.375,83.775,True,-0.3642,-0.1732,-0.6108,-0.4376,decreasing,0.02422839850368419,-0.1831,-0.010398,SPEI Drying
4731,Surai,99,27.425,82.825,True,-0.2378,0.0302,-0.5836,-0.6139,decreasing,0.0065268260328896766,-0.2209,-0.014808,SPEI Drying
4732,Rapti,99,27.225,82.875,True,-0.2604,-0.0765,-0.4977,-0.4212,decreasing,0.009569337582946424,-0.2105,-0.012239,SPEI Drying
4733,Banganga,99,27.575,82.975,False,,,,,,,,,No Data
4734,Banganga,99,27.625,83.075,False,,,,,,,,,No Data
4735,Banganga,99,27.375,82.925,True,-0.2343,0.0163,-0.5577,-0.574,decreasing,0.004249107139573383,-0.2322,-0.015057,SPEI Drying
4736,Sotwa,99,27.425,82.775,True,-0.2386,0.0593,-0.623,-0.6823,decreasing,0.004963169784941934,-0.2282,-0.015118,SPEI Drying
4737,Sotwa,99,27.325,82.875,True,-0.2424,0.031,-0.5952,-0.6262,decreasing,0.001952887995422481,-0.2515,-0.015057,SPEI Drying
4738,Jamwar,99,27.225,83.125,True,-0.1596,0.1193,-0.5195,-0.6388,decreasing,0.001952887995422481,-0.2515,-0.015768,SPEI Drying
4739,Danau,99,27.275,83.175,True,-0.1354,0.2111,-0.5825,-0.7936,decreasing,1.2539276522893772e-05,-0.3545,-0.021063,SPEI Drying
4740,Danau,99,27.225,83.175,True,-0.1523,0.1427,-0.533,-0.6757,decreasing,0.0016498805375433356,-0.2555,-0.016416,SPEI Drying
4741,Danau,99,27.375,83.175,True,-0.1429,0.1774,-0.5562,-0.7336,decreasing,9.563279606239483e-05,-0.3167,-0.019407,SPEI Drying
4742,Jamwar,99,27.325,83.125,True,-0.1502,0.1605,-0.5511,-0.7116,decreasing,0.00031384560270075745,-0.2926,-0.018644,SPEI Drying
4743,Jamwar,99,27.325,83.075,True,-0.1521,0.1612,-0.5563,-0.7175,decreasing,4.132246136712148e-05,-0.3328,-0.019507,SPEI Drying
4747,Rapti,99,28.025,82.775,False,,,,,,,,,No Data
4749,Rapti,99,27.975,82.875,False,,,,,,,,,No Data
4750,Rapti,99,27.925,82.225,False,,,,,,,,,No Data
4751,Rapti,99,27.825,81.875,True,-0.0457,-0.0199,-0.0789,-0.059,no trend,0.7208063353199297,0.0294,0.002621,SPEI Stable
4752,Bhada,99,28.125,82.125,False,,,,,,,,,No Data
4756,Sotwa,99,27.525,82.175,True,-0.0786,0.1201,-0.335,-0.4551,no trend,0.09535947867360162,-0.1356,-0.008536,SPEI Stable
4757,Sarju,99,27.175,81.825,True,-0.0318,0.2157,-0.3512,-0.5669,no trend,0.07721948001899892,-0.1437,-0.009378,SPEI Stable
4759,Sotwa,99,27.425,82.525,True,-0.1765,0.1917,-0.6515,-0.8432,decreasing,0.0020193078379675544,-0.2507,-0.01647,SPEI Drying
4760,Ghaghara,99,26.375,83.025,True,-0.0567,0.0355,-0.1756,-0.211,no trend,0.2454429340961497,-0.0946,-0.007444,SPEI Stable
4761,Ghaghara,99,26.375,83.175,True,-0.0379,0.0944,-0.2086,-0.303,no trend,0.1417692102564545,-0.1195,-0.009047,SPEI Stable
4762,Ghaghara,99,26.375,83.275,True,-0.0691,0.0708,-0.2495,-0.3203,no trend,0.11446586964757266,-0.1284,-0.008865,SPEI Stable
4763,Sarju,99,26.975,81.975,True,-0.0017,0.2866,-0.3737,-0.6602,no trend,0.06627738005667694,-0.1493,-0.010201,SPEI Stable
4765,Ghaghara,99,26.975,82.125,True,-0.0157,0.2684,-0.3822,-0.6506,no trend,0.056645810620146175,-0.1549,-0.010331,SPEI Stable
4766,Manorama,99,26.775,82.675,True,-0.1802,0.0183,-0.4364,-0.4547,no trend,0.06775755635500813,-0.1485,-0.008875,SPEI Stable
4767,Manorama,99,26.725,82.775,True,-0.1083,0.0351,-0.2934,-0.3285,no trend,0.1313132257729941,-0.1227,-0.007852,SPEI Stable
4768,Ghaghara,99,26.925,81.725,True,-0.069,0.2164,-0.4373,-0.6537,decreasing,0.020719806326624512,-0.1879,-0.012295,SPEI Drying
4770,Man,99,28.075,81.475,True,-0.0025,0.0025,-0.0089,-0.0114,no trend,0.18018680964047862,0.1091,0.006464,SPEI Stable
4771,Ghaghara,99,27.725,81.575,True,-0.0387,0.0565,-0.1616,-0.2181,no trend,0.9367000897482891,-0.0068,-0.000409,SPEI Stable
4772,Babai,99,28.025,81.425,True,0.0036,0.0556,-0.0634,-0.119,no trend,0.5187510088374183,0.0527,0.003779,SPEI Stable
4773,Babai,99,27.825,81.375,True,-0.0453,0.1782,-0.3338,-0.512,no trend,0.1900611318167158,-0.1066,-0.006785,SPEI Stable
4774,Ghaghara,99,26.525,82.675,True,-0.1113,0.0418,-0.3088,-0.3505,no trend,0.11446586964757266,-0.1284,-0.008446,SPEI Stable
4775,Babai,99,28.025,81.425,True,0.0036,0.0556,-0.0634,-0.119,no trend,0.5187510088374183,0.0527,0.003779,SPEI Stable
4776,Ghaghara,99,27.975,81.225,True,0.0257,0.1768,-0.1693,-0.346,no trend,0.8581805908972016,-0.0149,-0.001031,SPEI Stable
4777,Sharda,99,27.675,81.275,True,-0.0848,0.1053,-0.3301,-0.4354,no trend,0.18343498976311468,-0.1082,-0.00681,SPEI Stable
4778,Sharda,99,27.825,81.125,True,0.0111,0.2568,-0.3061,-0.5629,no trend,0.0841060449623876,-0.1404,-0.00842,SPEI Stable
4779,Mohana,99,28.525,80.925,False,,,,,,,,,No Data
4780,Sharda,99,27.975,80.875,True,0.0447,0.2652,-0.2397,-0.5048,no trend,0.0841060449623876,-0.1404,-0.007948,SPEI Stable
4781,Mohana,99,28.475,81.025,True,-0.0142,0.075,-0.1291,-0.2041,no trend,0.6126529076996985,0.0414,0.001751,SPEI Stable
4782,Mohana,99,28.525,80.825,True,-0.1011,0.1977,-0.4867,-0.6844,decreasing,8.80843723347624e-05,-0.3183,-0.016511,SPEI Drying
4783,Suheli,99,28.475,80.675,True,-0.062,0.1302,-0.3099,-0.4401,decreasing,0.011359160904444332,-0.2056,-0.010219,SPEI Drying
4784,Mohana,99,28.425,80.975,True,0.0028,0.144,-0.1793,-0.3233,no trend,0.5850664269805577,-0.0447,-0.002763,SPEI Stable
4785,Mohana,99,28.375,81.025,True,0.0499,0.055,0.0434,-0.0117,no trend,0.07236197395720767,0.1461,0.008885,SPEI Stable
4786,Suheli,99,28.275,81.075,True,0.0831,0.0952,0.0675,-0.0277,no trend,0.20032839781821243,0.1042,0.006602,SPEI Stable
4787,Surna,99,29.325,80.425,False,,,,,,,,,No Data
4788,Surna,99,29.425,80.475,False,,,,,,,,,No Data
4789,Surna,99,29.325,80.375,False,,,,,,,,,No Data
4790,Sharda,99,29.525,80.325,True,-0.1771,0.0615,-0.4849,-0.5464,decreasing,0.0017067792579292806,-0.2547,-0.016959,SPEI Drying
4791,Sharda,99,29.225,80.275,True,-0.1152,0.1064,-0.4012,-0.5076,decreasing,0.0015947318689217838,-0.2563,-0.016052,SPEI Drying
4792,Sharda,99,29.375,80.275,True,-0.0917,0.1092,-0.3509,-0.4601,decreasing,0.004963169784941934,-0.2282,-0.015929,SPEI Drying
4793,Mahakali,99,29.175,80.275,True,-0.1152,0.1064,-0.4012,-0.5076,decreasing,0.0015947318689217838,-0.2563,-0.016052,SPEI Drying
4794,Sarju,99,29.475,80.175,True,-0.1297,0.0134,-0.3144,-0.3278,decreasing,0.005277971649664259,-0.2266,-0.016208,SPEI Drying
4795,Mahakali,99,29.125,80.375,False,,,,,,,,,No Data
4796,Sharda,99,28.825,80.075,True,-0.0073,-0.0137,0.0008,0.0145,no trend,0.8503922744984573,0.0157,0.000968,SPEI Stable
4797,Sharda,99,28.825,80.225,True,0.0246,0.111,-0.0869,-0.1979,no trend,0.24143134163124524,-0.0954,-0.004564,SPEI Stable
4798,Mahakali,99,29.025,80.125,True,-0.0844,0.0608,-0.2716,-0.3324,decreasing,0.029699886817119436,-0.1767,-0.009234,SPEI Drying
4799,Mohana,99,28.675,80.675,True,-0.1973,0.2254,-0.7427,-0.9681,decreasing,1.617495759553833e-08,-0.4584,-0.026061,SPEI Drying
4800,Mohana,99,28.675,80.575,True,-0.181,0.2351,-0.718,-0.9532,decreasing,7.997671414017304e-10,-0.4986,-0.026353,SPEI Drying
4801,Darma Yankti,99,30.275,80.575,True,0.042,0.1862,-0.1442,-0.3304,no trend,0.06627738005667694,-0.1493,-0.00893,SPEI Stable
4802,Lassar Yankti,99,30.325,80.475,True,0.0408,0.169,-0.1246,-0.2937,no trend,0.0841060449623876,-0.1404,-0.008907,SPEI Stable
4803,Darma Yankti,99,30.125,80.575,True,0.0283,0.4031,-0.4553,-0.8583,decreasing,0.0006859781461279191,-0.2757,-0.019124,SPEI Drying
4804,Sharda,99,30.025,80.725,True,-0.0715,0.2777,-0.5221,-0.7999,decreasing,0.0003020650627967303,-0.2934,-0.021269,SPEI Drying
4805,Sharda,99,29.825,80.475,True,-0.1389,0.1166,-0.4686,-0.5852,decreasing,0.0015947318689217838,-0.2563,-0.014874,SPEI Drying
4806,Goriganga,99,30.075,80.275,True,-0.0077,0.1327,-0.189,-0.3217,no trend,0.06199593189827901,-0.1517,-0.010299,SPEI Stable
4807,Mahakali,99,29.675,80.375,True,-0.1404,0.1032,-0.4546,-0.5578,decreasing,0.0025454382452223534,-0.2451,-0.017083,SPEI Drying
4808,Ramganga,99,29.725,80.125,True,-0.2212,-0.093,-0.3865,-0.2935,decreasing,0.001090518797528528,-0.2652,-0.018331,SPEI Drying
4809,Sarju,99,29.925,79.825,True,-0.165,-0.1124,-0.2328,-0.1204,decreasing,0.004522732528645879,-0.2306,-0.016201,SPEI Drying
4810,Sarju,99,29.675,79.925,True,-0.1984,-0.0462,-0.3947,-0.3485,decreasing,0.0004751366833488646,-0.2837,-0.018734,SPEI Drying
4811,Panar,99,29.475,80.025,True,-0.1626,0.0008,-0.3735,-0.3742,decreasing,0.0025454382452223534,-0.2451,-0.017307,SPEI Drying
4812,Sarju,99,29.525,80.075,True,-0.2097,-0.0463,-0.4205,-0.3741,decreasing,0.0017654777800719668,-0.2539,-0.018017,SPEI Drying
4813,Mahakali,99,30.125,80.875,True,-0.2066,0.1805,-0.706,-0.8865,decreasing,0.0004409976272403693,-0.2853,-0.016418,SPEI Drying
4814,Jaulaha,99,26.425,87.225,True,0.0065,0.0825,-0.0916,-0.1742,no trend,0.8581805908972016,0.0149,0.00097,SPEI Stable
4815,Keshaliya,99,26.475,87.275,False,,,,,,,,,No Data
4816,Singhyahi,99,26.375,87.325,True,-0.0238,0.0107,-0.0682,-0.0789,no trend,0.7432144452145957,0.027,0.001673,SPEI Stable
4817,Parman,99,26.325,87.475,True,-0.1575,-0.1099,-0.219,-0.1092,no trend,0.647919795360359,0.0374,0.002193,SPEI Stable
4818,Keshaliya,99,26.325,87.275,True,-0.0,0.0721,-0.0931,-0.1652,no trend,0.9920793227943283,0.0012,0.000145,SPEI Stable
4820,Bakra,99,26.375,87.575,True,-0.2539,-0.1049,-0.4462,-0.3413,no trend,1.0,0.0004,2.5e-05,SPEI Stable
4822,Parman,99,26.075,87.575,True,-0.2407,-0.2144,-0.2746,-0.0602,no trend,0.7357197884219144,0.0278,0.001364,SPEI Stable
4823,Keshaliya,99,26.125,87.475,True,-0.1917,-0.1597,-0.2331,-0.0735,no trend,0.7963229756501722,0.0213,0.001681,SPEI Stable
4824,Ratua,99,26.375,87.675,True,-0.2487,-0.0336,-0.5263,-0.4927,no trend,0.34058148871273164,-0.0777,-0.00411,SPEI Stable
4825,Panar,99,25.775,87.675,True,-0.148,-0.2116,-0.066,0.1456,no trend,0.5059696473025264,0.0543,0.003446,SPEI Stable
4826,Kankai,99,25.925,87.775,True,-0.1674,-0.1863,-0.143,0.0433,no trend,0.5850664269805577,0.0447,0.003397,SPEI Stable
4827,Mahananda,99,25.725,87.775,True,-0.1352,-0.2181,-0.0283,0.1898,no trend,0.45654714036538024,0.0608,0.003503,SPEI Stable
4828,Mahananda,99,25.525,87.775,True,-0.1125,-0.2465,0.0604,0.307,no trend,0.4505660066901904,0.0616,0.0041,SPEI Stable
4829,Mahananda,99,25.375,87.725,True,-0.1064,-0.3082,0.154,0.4621,no trend,0.2577573793672574,0.0922,0.005786,SPEI Stable
4830,Sui,99,25.625,87.975,True,-0.102,-0.2051,0.0311,0.2362,no trend,0.41562472802453176,0.0664,0.004825,SPEI Stable
4831,Kalindri,99,25.225,87.825,True,-0.1204,-0.4249,0.2725,0.6974,increasing,0.04934513064229651,0.1598,0.010977,SPEI Wetting
4832,Ganga,1,25.325,87.525,True,-0.0444,-0.2549,0.2271,0.4821,no trend,0.10142213968013314,0.1332,0.007681,SPEI Stable
4833,Kosi,99,25.575,87.525,True,-0.0765,-0.2001,0.083,0.2831,no trend,0.29266673111808905,0.0857,0.005837,SPEI Stable
4834,Ganga,1,25.425,87.475,True,-0.0506,-0.2332,0.1851,0.4183,no trend,0.10350991607723992,0.1324,0.008122,SPEI Stable
4835,Ganga,1,25.325,87.575,True,-0.1074,-0.2998,0.1409,0.4407,no trend,0.27922084058927155,0.0881,0.005789,SPEI Stable
4836,Ganga,1,25.225,87.775,True,-0.1231,-0.4123,0.2501,0.6623,no trend,0.06627738005667694,0.1493,0.010427,SPEI Stable
4837,Ganga,1,25.075,87.825,True,-0.1094,-0.4369,0.3132,0.7501,increasing,0.04285083553529989,0.1646,0.010781,SPEI Wetting
4838,Ganga,1,25.075,87.825,True,-0.1094,-0.4369,0.3132,0.7501,increasing,0.04285083553529989,0.1646,0.010781,SPEI Wetting
