seg_id,early_mean,late_mean,abs_change_m3s,pct_change,river_name,tier,updated_tier,long_term_mean
4732,8.240339890700756,5.4073350568817204,-2.833004833819036,-34.379708499840994,Rapti,2,2,7.006038080938968
3944,7.089935062992424,4.665364618521505,-2.424570444470919,-34.19735756292793,Tamasa,3,3,6.0286803031572775
4217,18.276220150867424,12.036559911908602,-6.239660238958821,-34.1408682290505,Purvi Nayar,4,4,15.535400159870893
3986,7.078724376666666,4.6759423077150535,-2.4027820689516126,-33.9437155777927,Sai,3,3,6.029420651842723
3931,375.27506434450754,248.0046681478495,-127.27039619665806,-33.91389630935407,Gomti,2,2,319.72867764788737
3865,25.626732196041665,16.969823045698924,-8.656909150342742,-33.780776589532934,Ramganga,2,2,21.84064980821596
3456,3.8935535034829547,2.5789211145698925,-1.3146323889130622,-33.764333474217466,Pahuj,4,4,3.317436269377934
3808,79.78104838380682,52.94823742069892,-26.832810963107896,-33.63306387504699,Kali,3,3,68.05764480751174
3932,383.2010451685606,254.7020762768817,-128.49896889167889,-33.533042383836765,Gomti,2,2,327.11506225352116
3988,17.784945258977274,11.860279299193548,-5.9246659597837255,-33.31281526881924,Sai,3,3,15.19771105011737
4118,1.3591514606704547,0.9076557688172043,-0.45149569185325034,-33.21893879513122,Sengur,4,4,1.1615634708802818
3900,45.2538906661553,30.249309225268817,-15.004581440886483,-33.15644515866607,Kali,3,3,38.70155349190141
3943,4.18838234375947,2.8019267244623656,-1.386455619297104,-33.102412948590285,Ganga,1,1,3.581018623532864
3310,15.105631314071971,10.105761741397849,-4.999869572674122,-33.09937511857838,Pabbar,4,4,12.922078144014083
3902,2.387961728246212,1.5992006631989246,-0.7887610650472874,-33.0307247271746,Ganga,1,1,2.0429019383450706
3832,30.090117675378785,20.16100891827957,-9.929108757099215,-32.9979060375151,East Bahgul,5,5,25.74605923802817
3530,18.63475183337121,12.492889454032259,-6.141862379338953,-32.95918525912469,Khari,3,3,15.954312822887324
3349,15.472361683390153,10.373468318548387,-5.098893364841766,-32.95484858213673,Kunwari,4,4,13.247409888497652
3379,23.100848052272728,15.488251596505377,-7.612596455767351,-32.95375320655556,Sengur,4,4,19.76918098931925
3881,20.26191057731061,13.601348767741936,-6.660561809568673,-32.87232852082174,Khoh,4,4,17.33937077100939
3953,49.141351025284095,32.99521797446236,-16.14613305082173,-32.85651027891818,Tamasa,3,3,42.08962235798122
3960,2.963724070123106,1.9919510225268817,-0.9717730475962243,-32.78891774684879,Ganga,1,1,2.5402057462089203
3358,3.2769735765189396,2.203889263978495,-1.0730843125404448,-32.746199732265154,Parbati,3,3,2.8093668712676054
3895,49.03768477248106,33.002766666935486,-16.03491810554557,-32.69917448171215,Ramganga,2,2,42.00411342758216
3384,54.520280828882576,36.76976728198925,-17.750513546893323,-32.55763410794803,Kunwari,4,4,46.7638566084507
3371,13.061997771401517,8.86973136048387,-4.192266410917647,-32.09513953597794,Sengur,4,4,11.229022531807512
4783,38.51868495924242,26.163062176344084,-12.355622782898337,-32.07695900307118,Suheli,4,4,33.126767575586854
3350,1.8156371450227273,1.2342732046666667,-0.5813639403560606,-32.01983072167117,Kunwari,4,4,1.5618187565680752
4025,3.887864215498106,2.6472732616397847,-1.2405909538583213,-31.909317946675746,Ghaghara,1,1,3.346268769706573
3368,9.141345949564395,6.2276876366666665,-2.913658312897728,-31.873406049538804,Sengur,4,4,7.864733455798122
3855,7.624626473060606,5.197383304650538,-2.427243168410068,-31.834256759803566,Dabka,5,5,6.560543826842722
3954,58.828773231988635,40.146407876612905,-18.68236535537573,-31.757190111210814,Tamasa,3,3,50.670244457746485
4736,58.949456909053026,40.26665810752688,-18.682798801526147,-31.69291081061169,Sotwa,4,4,50.809221338967134
3362,8.177830661854166,5.593974370107527,-2.5838562917466392,-31.595864460719948,Sank,5,5,7.048279792805165
